t,alpha_t,q_t,Q_C,demand,supply,marginA,driftB_max,driftB_p90,miss,horizon,strategy
15,0.0875,0.9125,16.569723319846897,23,129,5.608695652173913,0.1217636181254431,0.11654237015229349,0.0,3M,pooled_trailing
16,0.088,0.912,16.50205706394231,23,129,5.608695652173913,0.12485434345322871,0.12355862506435018,0.0,3M,pooled_trailing
17,0.0885,0.9115,16.43439080803769,23,129,5.608695652173913,0.12536841337243604,0.12406736004823156,0.0,3M,pooled_trailing
18,0.089,0.911,16.366724552133086,23,129,5.608695652173913,0.12588673401225567,0.12458030163942722,0.0,3M,pooled_trailing
19,0.0895,0.9105,16.299058296228466,23,129,5.608695652173913,0.12657905611879433,0.12649420721632088,0.0,3M,pooled_trailing
20,0.09,0.91,16.23139204032388,23,129,5.608695652173913,0.12710674535100663,0.12702154272609623,0.0,3M,pooled_trailing
21,0.0905,0.9095,16.16372578441926,23,129,5.608695652173913,0.12763885271739214,0.12755329340846602,0.0,3M,pooled_trailing
22,0.091,0.909,16.104195264210087,24,129,5.375,0.13688079533922207,0.1324957379369659,0.0,3M,pooled_trailing
23,0.0915,0.9085,16.08127555463037,24,129,5.375,0.13707588359982414,0.13268457642951886,0.0,3M,pooled_trailing
24,0.092,0.908,16.05835584505066,24,129,5.375,0.13727152875010012,0.13287395397145502,0.0,3M,pooled_trailing
25,0.0925,0.9075,16.035436135470942,24,129,5.375,0.13746773317796454,0.1309357252805102,0.0,3M,pooled_trailing
26,0.093,0.907,16.012516425891228,24,129,5.375,0.13766449928500352,0.13671252904798645,0.0,3M,pooled_trailing
27,0.0935,0.9065,15.98959671631151,24,129,5.375,0.5109276390661196,0.32439473427634646,0.0,3M,pooled_trailing
28,0.094,0.906,15.966677006731802,24,129,5.375,0.5116610611237403,0.3312130271703751,0.0,3M,pooled_trailing
29,0.0945,0.9055,15.943757297152082,25,129,5.16,0.5123965918211564,0.34333295708453604,1.0,3M,pooled_trailing
30,0.09,0.91,16.23139204032388,23,129,5.608695652173913,2.290251386807719,1.3967839270165017,1.0,3M,pooled_trailing
31,0.08549999999999999,0.9145,17.475787879781464,22,129,5.863636363636363,2.12716979548486,1.6601946449577174,0.0,3M,pooled_trailing
32,0.086,0.914,17.189999394992284,22,129,5.863636363636363,2.1625345804840976,1.687795839183227,0.0,3M,pooled_trailing
33,0.0865,0.9135,16.904210910202973,22,129,5.863636363636363,2.1990951442598377,1.7163303042390754,0.0,3M,pooled_trailing
34,0.087,0.913,16.637389575751516,23,129,5.608695652173913,2.234363026778639,1.743855868874768,0.0,3M,pooled_trailing
35,0.0875,0.9125,16.569723319846897,23,129,5.608695652173913,2.2434875593634844,1.750977303264847,0.0,3M,pooled_trailing
36,0.088,0.912,16.50205706394231,23,129,5.608695652173913,1.2636273585704834,0.7125446261954209,0.0,3M,pooled_trailing
37,0.0885,0.9115,16.43439080803769,23,129,5.608695652173913,0.16212669009748915,0.15406257761292705,0.0,3M,pooled_trailing
38,0.089,0.911,16.366724552133086,23,129,5.608695652173913,0.1466020782380979,0.14317361783442942,0.0,3M,pooled_trailing
39,0.0895,0.9105,16.299058296228466,23,129,5.608695652173913,0.1472107032004679,0.14376800939295378,0.0,3M,pooled_trailing
40,0.09,0.91,16.23139204032388,23,129,5.608695652173913,0.147824402696476,0.1443673568112349,0.0,3M,pooled_trailing
41,0.0905,0.9095,16.16372578441926,23,129,5.608695652173913,0.14844324045673107,0.14447296099643653,0.0,3M,pooled_trailing
42,0.091,0.909,16.104195264210087,24,129,5.375,0.14102206158496808,0.12984560900410952,0.0,3M,pooled_trailing
43,0.0915,0.9085,16.08127555463037,24,129,5.375,0.14122305215222006,0.1300306704215615,0.0,3M,pooled_trailing
44,0.092,0.908,16.05835584505066,24,129,5.375,0.13106630087886859,0.125037102317177,0.0,3M,pooled_trailing
45,0.0925,0.9075,16.035436135470942,24,129,5.375,0.13125363607364926,0.12592626487324837,0.0,3M,pooled_trailing
46,0.093,0.907,16.012516425891228,24,129,5.375,0.1314415075574359,0.12610651095965902,0.0,3M,pooled_trailing
47,0.0935,0.9065,15.98959671631151,24,129,5.375,0.13975616297039645,0.1356930403033986,0.0,3M,pooled_trailing
48,0.094,0.906,15.966677006731802,24,129,5.375,0.1608914572095185,0.15042411808347128,0.0,3M,pooled_trailing
49,0.0945,0.9055,15.943757297152082,25,129,5.16,0.1611227443148333,0.15450039346193814,0.0,3M,pooled_trailing
50,0.095,0.905,15.85364382163037,25,129,5.16,0.16203857985643896,0.15537858699151216,0.0,3M,pooled_trailing
51,0.0955,0.9045,15.587866643717364,25,129,5.16,0.16480137976046774,0.1580278322861118,0.0,3M,pooled_trailing
52,0.096,0.904,15.322089465804478,25,129,5.16,0.16766002679595463,0.16076898527248673,0.0,3M,pooled_trailing
53,0.0965,0.9035,15.056312287891473,25,129,5.16,0.18863757030816974,0.17962858350599423,0.0,3M,pooled_trailing
54,0.097,0.903,14.790535109978526,25,129,5.16,0.19202727600252534,0.17571770561629566,0.0,3M,pooled_trailing
55,0.0975,0.9025,14.524757932065521,25,129,5.16,0.19554103284012483,0.17870825281500702,0.0,3M,pooled_trailing
56,0.098,0.902,14.258980754152635,25,129,5.16,0.19918577749407101,0.18224675283504527,0.0,3M,pooled_trailing
57,0.0985,0.9015,13.993203576239628,26,129,4.961538461538462,0.20296897363885322,0.19474579623261634,0.0,3M,pooled_trailing
58,0.099,0.901,13.761357021042992,26,129,4.961538461538462,0.20638852428912757,0.1980268056509837,0.0,3M,pooled_trailing
59,0.0995,0.9005,13.586903753206881,26,129,4.961538461538462,0.1955450015491619,0.1938226761574319,0.0,3M,pooled_trailing
60,0.1,0.9,13.41245048537085,26,129,4.961538461538462,0.207516222044651,0.20280232066794612,0.0,3M,pooled_trailing
61,0.1005,0.8995,13.237997217534742,26,129,4.961538461538462,0.21025091691350478,0.20547489469737762,0.0,3M,pooled_trailing
62,0.101,0.899,13.063543949698673,26,129,4.961538461538462,0.21305865114414874,0.2082188489395231,,3M,pooled_trailing
63,0.101,0.899,13.063543949698673,26,129,4.961538461538462,0.21305865114414874,0.2082188489395231,,3M,pooled_trailing
64,0.101,0.899,13.063543949698673,26,129,4.961538461538462,0.21305865114414874,0.2082188489395231,,3M,pooled_trailing
0,0.1,0.9,56.60059744595612,26,127,4.884615384615385,,,0.0,3M,diversity_optimal
1,0.1005,0.8995,56.51316772853805,26,127,4.884615384615385,,,1.0,3M,diversity_optimal
2,0.096,0.904,57.005328340632836,25,127,5.08,,,1.0,3M,diversity_optimal
3,0.0915,0.9085,58.703577444853735,24,127,5.291666666666667,,,1.0,3M,diversity_optimal
4,0.087,0.913,60.14834500147498,23,127,5.521739130434782,,,0.0,3M,diversity_optimal
5,0.0875,0.9125,59.999936367127596,23,127,5.521739130434782,,,0.0,3M,diversity_optimal
6,0.088,0.912,59.851527732780276,23,127,5.521739130434782,1.4691933867631677,1.4657290985574047,0.0,3M,diversity_optimal
7,0.0885,0.9115,59.70311909843289,23,127,5.521739130434782,1.4728454737464665,1.4693725740931047,0.0,3M,diversity_optimal
8,0.089,0.911,59.55471046408554,23,127,5.521739130434782,1.476515762522284,1.4710490038110469,0.0,3M,diversity_optimal
9,0.0895,0.9105,59.406301829738155,23,127,5.521739130434782,1.469243558004666,1.077946060147914,0.0,3M,diversity_optimal
10,0.09,0.91,59.25789319539084,23,127,5.521739130434782,0.6883682416437534,0.4229478925763279,0.0,3M,diversity_optimal
11,0.0905,0.9095,59.10948456104345,23,127,5.521739130434782,0.15792305444556287,0.0945644394107432,0.0,3M,diversity_optimal
12,0.091,0.909,58.94429287323534,24,127,5.291666666666667,0.031293278861282935,0.031197756696737675,0.0,3M,diversity_optimal
13,0.0915,0.9085,58.703577444853735,24,127,5.291666666666667,0.03142159770238994,0.03132568384691613,0.0,3M,diversity_optimal
14,0.092,0.908,58.46286201647223,24,127,5.291666666666667,0.03155097322542251,0.03145466445351779,0.0,3M,diversity_optimal
15,0.0925,0.9075,58.222146588090624,24,127,5.291666666666667,0.034653299148107775,0.0331673588424115,0.0,3M,diversity_optimal
16,0.093,0.907,57.98143115970907,24,127,5.291666666666667,0.03553471273710054,0.035165939176938214,0.0,3M,diversity_optimal
17,0.0935,0.9065,57.74071573132746,24,127,5.291666666666667,0.03568285349861673,0.035312542557346706,0.0,3M,diversity_optimal
18,0.094,0.906,57.500000302945956,24,127,5.291666666666667,0.035832234599843506,0.03546037340541883,0.0,3M,diversity_optimal
19,0.0945,0.9055,57.25928487456435,25,127,5.08,0.03603117676515516,0.03600702422446564,0.0,3M,diversity_optimal
20,0.095,0.905,57.075467506226055,25,127,5.08,0.03614721884734013,0.03612298852092826,0.0,3M,diversity_optimal
21,0.0955,0.9045,57.04039792342944,25,127,5.08,0.03616944288381926,0.03614519766011583,0.0,3M,diversity_optimal
22,0.096,0.904,57.005328340632836,25,127,5.08,0.03866928092916479,0.037430487596921705,0.0,3M,diversity_optimal
23,0.0965,0.9035,56.97025875783621,25,127,5.08,0.03869308485034752,0.03745352894538175,0.0,3M,diversity_optimal
24,0.097,0.903,56.9351891750396,25,127,5.08,0.03871691809587593,0.03747659867876469,0.0,3M,diversity_optimal
25,0.0975,0.9025,56.90011959224299,25,127,5.08,0.03874078071997098,0.03689994811317449,0.0,3M,diversity_optimal
26,0.098,0.902,56.865050009446385,25,127,5.08,0.03876467277698734,0.03849660936976862,0.0,3M,diversity_optimal
27,0.0985,0.9015,56.82998042664976,26,127,4.884615384615385,0.14375382216484828,0.0912712082431311,0.0,3M,diversity_optimal
28,0.099,0.901,56.77545688079222,26,127,4.884615384615385,0.14389187421313843,0.09314537858065884,0.0,3M,diversity_optimal
29,0.0995,0.9005,56.68802716337415,26,127,4.884615384615385,0.14411379807485536,0.09656390623884878,0.0,3M,diversity_optimal
30,0.1,0.9,56.60059744595612,26,127,4.884615384615385,0.6567769565624516,0.4005566820504962,0.0,3M,diversity_optimal
31,0.1005,0.8995,56.51316772853805,26,127,4.884615384615385,0.6577930352221152,0.5133884830840771,0.0,3M,diversity_optimal
32,0.101,0.899,56.425738011119996,26,127,4.884615384615385,0.6588122626388252,0.5141839606725648,0.0,3M,diversity_optimal
33,0.1015,0.8985,56.33830829370193,26,127,4.884615384615385,0.6598346534719648,0.5149819072162939,0.0,3M,diversity_optimal
34,0.10200000000000001,0.898,56.250878576283895,26,127,4.884615384615385,0.660860222472055,0.5157823342276207,0.0,3M,diversity_optimal
35,0.10250000000000001,0.8975,56.16344885886583,27,127,4.703703703703703,0.6618889844814674,0.5165852532905876,0.0,3M,diversity_optimal
36,0.10300000000000001,0.897,55.93910474653345,27,127,4.703703703703703,0.3727705488526081,0.21020093430814069,0.0,3M,diversity_optimal
37,0.10350000000000001,0.8965,55.55812128408715,27,127,4.703703703703703,0.04795794609129266,0.045572538287209335,0.0,3M,diversity_optimal
38,0.10400000000000001,0.896,55.17713782164102,27,127,4.703703703703703,0.0434853261336101,0.04246837111781859,0.0,3M,diversity_optimal
39,0.10450000000000001,0.8955,54.796154359194716,27,127,4.703703703703703,0.04378766833827267,0.042763642697770374,0.0,3M,diversity_optimal
40,0.10500000000000001,0.895,54.4151708967485,27,127,4.703703703703703,0.04409424419241482,0.04306304891837609,0.0,3M,diversity_optimal
41,0.10550000000000001,0.8945,54.0341874343022,27,127,4.703703703703703,0.04440514324769911,0.043217478335337095,0.0,3M,diversity_optimal
42,0.10600000000000001,0.894,53.653203971856065,27,127,4.703703703703703,0.04232826090902363,0.03897360990220316,0.0,3M,diversity_optimal
43,0.10650000000000001,0.8935,53.27222050940976,28,127,4.535714285714286,0.04263097716988611,0.0392523349244115,0.0,3M,diversity_optimal
44,0.10700000000000001,0.893,53.09249371569501,28,127,4.535714285714286,0.039642313847186306,0.03781872242798178,0.0,3M,diversity_optimal
45,0.10750000000000001,0.8925,53.070087275706946,28,127,4.535714285714286,0.03965905101819547,0.038049354764820735,0.0,3M,diversity_optimal
46,0.10800000000000001,0.892,53.04768083571889,28,127,4.535714285714286,0.03967580232819853,0.038065426166448306,0.0,3M,diversity_optimal
47,0.10850000000000001,0.8915,53.02527439573083,28,127,4.535714285714286,0.042143010290497676,0.04091778904280847,0.0,3M,diversity_optimal
48,0.10900000000000001,0.891,53.00286795574278,28,127,4.535714285714286,0.04846722506698727,0.04531402544984439,0.0,3M,diversity_optimal
49,0.10950000000000001,0.8905,52.98046151575472,28,127,4.535714285714286,0.048487722773854706,0.046494815356395706,0.0,3M,diversity_optimal
50,0.11000000000000001,0.89,52.958055075766666,28,127,4.535714285714286,0.048508237825794116,0.0465144872134635,0.0,3M,diversity_optimal
51,0.11050000000000001,0.8895,52.935648635778605,29,127,4.379310344827586,0.048528770244830835,0.046534175723818676,0.0,3M,diversity_optimal
52,0.11100000000000002,0.889,52.24829882613828,29,127,4.379310344827586,0.04916718798740385,0.047146353680692844,0.0,3M,diversity_optimal
53,0.11150000000000002,0.8885,51.21245459987278,29,127,4.379310344827586,0.05545889549679861,0.05281027965225785,0.0,3M,diversity_optimal
54,0.11200000000000002,0.888,50.176610373607744,29,127,4.379310344827586,0.05660378703625603,0.05179622288176147,0.0,3M,diversity_optimal
55,0.11250000000000002,0.8875,49.14076614734224,29,127,4.379310344827586,0.05779694519358848,0.05282160446618781,0.0,3M,diversity_optimal
56,0.11300000000000002,0.887,48.104921921076965,29,127,4.379310344827586,0.05904148794688039,0.054020520923933446,0.0,3M,diversity_optimal
57,0.11350000000000002,0.8865,47.06907769481146,29,127,4.379310344827586,0.060340807742276376,0.05789613278528882,0.0,3M,diversity_optimal
58,0.11400000000000002,0.886,46.03323346854643,29,127,4.379310344827586,0.06169860237451122,0.059198917107613096,0.0,3M,diversity_optimal
59,0.11450000000000002,0.8855,44.997389242280924,30,127,4.233333333333333,0.059044561478084484,0.05852450754332972,0.0,3M,diversity_optimal
60,0.11500000000000002,0.885,44.35453375731168,30,127,4.233333333333333,0.06275121881145437,0.06132577335070588,0.0,3M,diversity_optimal
61,0.11550000000000002,0.8845,43.84198506550887,30,127,4.233333333333333,0.0634848319236979,0.062042721838730164,0.0,3M,diversity_optimal
62,0.11600000000000002,0.884,43.3294363737063,30,127,4.233333333333333,0.06423580101711411,0.06277663205256366,,3M,diversity_optimal
63,0.11600000000000002,0.884,43.3294363737063,30,127,4.233333333333333,0.06423580101711411,0.06277663205256366,,3M,diversity_optimal
64,0.11600000000000002,0.884,43.3294363737063,30,127,4.233333333333333,0.06423580101711411,0.06277663205256366,,3M,diversity_optimal
0,0.1,0.9,20.048508887798636,26,129,4.961538461538462,,,1.0,6M,pooled_trailing
1,0.0955,0.9045,20.979525569463885,25,129,5.16,,,1.0,6M,pooled_trailing
2,0.091,0.909,26.006733763640746,24,129,5.375,,,1.0,6M,pooled_trailing
3,0.0865,0.9135,28.32389940900427,22,129,5.863636363636363,,,0.0,6M,pooled_trailing
4,0.087,0.913,28.277904592763285,23,129,5.608695652173913,,,0.0,6M,pooled_trailing
5,0.0875,0.9125,28.00225746777319,23,129,5.608695652173913,,,0.0,6M,pooled_trailing
6,0.088,0.912,27.726610342783225,23,129,5.608695652173913,1.69455009617315,1.2848580844633086,0.0,6M,pooled_trailing
7,0.0885,0.9115,27.45096321779313,23,129,5.608695652173913,1.7115658146547168,1.2872695299449153,0.0,6M,pooled_trailing
8,0.089,0.911,27.1753160928031,23,129,5.608695652173913,1.7289267238868171,1.124633566829821,0.0,6M,pooled_trailing
9,0.0895,0.9105,26.89966896781301,23,129,5.608695652173913,0.5256724582133344,0.28960311616981965,0.0,6M,pooled_trailing
10,0.09,0.91,26.62402184282304,23,129,5.608695652173913,0.05408802663612075,0.05371963391270802,0.0,6M,pooled_trailing
11,0.0905,0.9095,26.34837471783295,23,129,5.608695652173913,0.05390938249425134,0.05286918380106954,0.0,6M,pooled_trailing
12,0.091,0.909,26.006733763640746,24,129,5.375,0.052509843538169655,0.05236452219233593,0.0,6M,pooled_trailing
13,0.0915,0.9085,25.36812057803859,24,129,5.375,0.05538124171732466,0.05460648001083441,0.0,6M,pooled_trailing
14,0.092,0.908,24.729507392436716,24,129,5.375,0.056811403290478554,0.0560166341882237,0.0,6M,pooled_trailing
15,0.0925,0.9075,24.09089420683456,24,129,5.375,0.058317387706099316,0.057177436339486604,0.0,6M,pooled_trailing
16,0.093,0.907,23.452281021232544,24,129,5.375,0.06747376518908436,0.06368957709736366,0.0,6M,pooled_trailing
17,0.0935,0.9065,22.813667835630383,24,129,5.375,0.06936252925992245,0.06547241201951846,0.0,6M,pooled_trailing
18,0.094,0.906,22.175054650028514,24,129,5.375,0.0713600813052801,0.06735793366844793,0.0,6M,pooled_trailing
19,0.0945,0.9055,21.536441464426357,25,129,5.16,0.07347609888982248,0.07303566895083033,0.0,6M,pooled_trailing
20,0.095,0.905,21.05393271639991,25,129,5.16,0.1557668283999248,0.11546341704528466,0.0,6M,pooled_trailing
21,0.0955,0.9045,20.979525569463885,25,129,5.16,0.15631927965770642,0.12426672348294089,0.0,6M,pooled_trailing
22,0.096,0.904,20.905118422527895,25,129,5.16,0.15687566357169969,0.13908580085236236,0.0,6M,pooled_trailing
23,0.0965,0.9035,20.83071127559187,25,129,5.16,0.15743602228416206,0.13958261430648877,0.0,6M,pooled_trailing
24,0.097,0.903,20.756304128655863,25,129,5.16,0.15800039854163583,0.14823155255706308,0.0,6M,pooled_trailing
25,0.0975,0.9025,20.68189698171984,25,129,5.16,0.36544122883917757,0.2620050322724988,0.0,6M,pooled_trailing
26,0.098,0.902,20.60748983478385,25,129,5.16,0.6805265882863946,0.523643655077978,1.0,6M,pooled_trailing
27,0.0935,0.9065,22.813667835630383,24,129,5.375,1.916100491277311,1.2654086426192017,1.0,6M,pooled_trailing
28,0.089,0.911,27.1753160928031,23,129,5.608695652173913,1.6085656556269257,1.2680573553704562,0.0,6M,pooled_trailing
29,0.0895,0.9105,26.89966896781301,23,129,5.608695652173913,1.625048999673349,1.2886750710958275,1.0,6M,pooled_trailing
30,0.08499999999999999,0.915,28.39626891237038,22,129,5.863636363636363,3.390234731515129,2.46481848886261,1.0,6M,pooled_trailing
31,0.08049999999999999,0.9195,28.615403987330566,21,129,6.142857142857143,3.36427251402024,3.330889597853286,1.0,6M,pooled_trailing
32,0.07599999999999998,0.924,30.207970143629133,20,129,6.45,3.1869078476451276,3.155284880995909,0.0,6M,pooled_trailing
33,0.07649999999999998,0.9235,29.958656458319066,20,129,6.45,3.2134290550078615,3.1815429244091273,0.0,6M,pooled_trailing
34,0.07699999999999999,0.923,29.709342773009055,20,129,6.45,3.2403953816044266,3.2082416702385723,0.0,6M,pooled_trailing
35,0.07749999999999999,0.9225,29.460029087698985,20,129,6.45,3.267818128270582,3.235392307184362,0.0,6M,pooled_trailing
36,0.07799999999999999,0.922,29.210715402389027,20,129,6.45,3.230303830205369,2.1767591145006584,0.0,6M,pooled_trailing
37,0.07849999999999999,0.9215,28.96140171707896,20,129,6.45,1.132883568951894,0.7833188431745076,0.0,6M,pooled_trailing
38,0.07899999999999999,0.921,28.71208803176895,21,129,6.142857142857143,0.43752050448143953,0.42820313539904525,0.0,6M,pooled_trailing
39,0.07949999999999999,0.9205,28.66445966925375,21,129,6.142857142857143,0.43824748086389087,0.42891463020474735,0.0,6M,pooled_trailing
40,0.07999999999999999,0.92,28.639931828292163,21,129,6.142857142857143,0.43862280523885416,0.42928196172979544,0.0,6M,pooled_trailing
41,0.08049999999999999,0.9195,28.615403987330566,21,129,6.142857142857143,0.4203010729138633,0.397104423967605,0.0,6M,pooled_trailing
42,0.08099999999999999,0.919,28.590876146368977,21,129,6.142857142857143,0.3742285469484843,0.3394622987777256,0.0,6M,pooled_trailing
43,0.08149999999999999,0.9185,28.56634830540738,21,129,6.142857142857143,0.3049576708949721,0.2030930021098271,0.0,6M,pooled_trailing
44,0.08199999999999999,0.918,28.541820464445795,21,129,6.142857142857143,0.10131532540928605,0.09492250441352157,0.0,6M,pooled_trailing
45,0.08249999999999999,0.9175,28.5172926234842,21,129,6.142857142857143,0.10140246713839131,0.09500414765093093,0.0,6M,pooled_trailing
46,0.08299999999999999,0.917,28.49276478252261,22,129,5.863636363636363,0.12219154416918228,0.11184065153382101,0.0,6M,pooled_trailing
47,0.08349999999999999,0.9165,28.468638415736486,22,129,5.863636363636363,0.19786381262601768,0.16007945533841703,0.0,6M,pooled_trailing
48,0.08399999999999999,0.916,28.44451524794779,22,129,5.863636363636363,0.19803161657379748,0.16021521520378967,1.0,6M,pooled_trailing
49,0.07949999999999999,0.9205,28.66445966925375,21,129,6.142857142857143,1.4509574515631192,0.8237347787859555,0.0,6M,pooled_trailing
50,0.07999999999999999,0.92,28.639931828292163,21,129,6.142857142857143,1.452200082091269,0.824440242603737,0.0,6M,pooled_trailing
51,0.08049999999999999,0.9195,28.615403987330566,21,129,6.142857142857143,1.4534448428737385,0.8251469158054111,0.0,6M,pooled_trailing
52,0.08099999999999999,0.919,28.590876146368977,21,129,6.142857142857143,1.4546917393931016,0.8258548015035341,0.0,6M,pooled_trailing
53,0.08149999999999999,0.9185,28.56634830540738,21,129,6.142857142857143,1.4559407771507638,0.8068369632012155,0.0,6M,pooled_trailing
54,0.08199999999999999,0.918,28.541820464445795,21,129,6.142857142857143,1.4571919616670397,0.807530330631649,0.0,6M,pooled_trailing
55,0.08249999999999999,0.9175,28.5172926234842,21,129,6.142857142857143,0.15800448311567,0.12001846639896445,0.0,6M,pooled_trailing
56,0.08299999999999999,0.917,28.49276478252261,22,129,5.863636363636363,0.08298717372741969,0.08254512029800062,0.0,6M,pooled_trailing
57,0.08349999999999999,0.9165,28.468638415736486,22,129,5.863636363636363,0.12038572026035363,0.10172161163651292,0.0,6M,pooled_trailing
58,0.08399999999999999,0.916,28.44451524794779,22,129,5.863636363636363,0.24281799839705323,0.18165290756953104,0.0,6M,pooled_trailing
59,0.08449999999999999,0.9155,28.420392080159083,22,129,5.863636363636363,0.706791624637026,0.4749078632149355,,6M,pooled_trailing
60,0.08449999999999999,0.9155,28.420392080159083,22,129,5.863636363636363,0.706791624637026,0.4749078632149355,,6M,pooled_trailing
61,0.08449999999999999,0.9155,28.420392080159083,22,129,5.863636363636363,0.706791624637026,0.4749078632149355,,6M,pooled_trailing
62,0.08449999999999999,0.9155,28.420392080159083,22,129,5.863636363636363,0.706791624637026,0.4749078632149355,,6M,pooled_trailing
63,0.08449999999999999,0.9155,28.420392080159083,22,129,5.863636363636363,0.706791624637026,0.4749078632149355,,6M,pooled_trailing
64,0.08449999999999999,0.9155,28.420392080159083,22,129,5.863636363636363,0.706791624637026,0.4749078632149355,,6M,pooled_trailing
0,0.1,0.9,68.71945703808565,26,127,4.884615384615385,,,0.0,6M,diversity_optimal
1,0.1005,0.8995,68.2416471844696,26,127,4.884615384615385,,,0.0,6M,diversity_optimal
2,0.101,0.899,67.76383733085365,26,127,4.884615384615385,,,0.0,6M,diversity_optimal
3,0.1015,0.8985,67.28602747723758,26,127,4.884615384615385,,,0.0,6M,diversity_optimal
4,0.10200000000000001,0.898,66.80821762362174,26,127,4.884615384615385,,,0.0,6M,diversity_optimal
5,0.10250000000000001,0.8975,66.33040777000569,27,127,4.703703703703703,,,0.0,6M,diversity_optimal
6,0.10300000000000001,0.897,66.03208978202031,27,127,4.703703703703703,0.7115348064557536,0.5395067696825973,0.0,6M,diversity_optimal
7,0.10350000000000001,0.8965,65.9391226572563,27,127,4.703703703703703,0.7125379945853492,0.5359001923877594,0.0,6M,diversity_optimal
8,0.10400000000000001,0.896,65.84615553249236,27,127,4.703703703703703,0.7135440154852174,0.46414665245104203,0.0,6M,diversity_optimal
9,0.10450000000000001,0.8955,65.75318840772836,27,127,4.703703703703703,0.21505291916419383,0.11847680919606345,0.0,6M,diversity_optimal
10,0.10500000000000001,0.895,65.66022128296439,27,127,4.703703703703703,0.02193170803353496,0.021782331505048873,0.0,6M,diversity_optimal
11,0.10550000000000001,0.8945,65.5672541582004,27,127,4.703703703703703,0.02166362811744905,0.021245621517953124,0.0,6M,diversity_optimal
12,0.10600000000000001,0.894,65.47428703343645,27,127,4.703703703703703,0.02085718810760351,0.020799465698967862,0.0,6M,diversity_optimal
13,0.10650000000000001,0.8935,65.38131990867245,28,127,4.535714285714286,0.021488064474823165,0.02118745493654915,0.0,6M,diversity_optimal
14,0.10700000000000001,0.893,65.12756597761877,28,127,4.535714285714286,0.021571787561190235,0.021270006769992758,0.0,6M,diversity_optimal
15,0.10750000000000001,0.8925,64.74812658531039,28,127,4.535714285714286,0.021698203357212363,0.021274060617919057,0.0,6M,diversity_optimal
16,0.10800000000000001,0.892,64.36868719300216,28,127,4.535714285714286,0.024583594473977344,0.023204852007191665,0.0,6M,diversity_optimal
17,0.10850000000000001,0.8915,63.989247800693775,28,127,4.535714285714286,0.024729368716816007,0.02334245067019891,0.0,6M,diversity_optimal
18,0.10900000000000001,0.891,63.60980840838547,28,127,4.535714285714286,0.024876882077929038,0.023481690915043277,0.0,6M,diversity_optimal
19,0.10950000000000001,0.8905,63.230369016077084,28,127,4.535714285714286,0.0250261658661634,0.02487615419063651,0.0,6M,diversity_optimal
20,0.11000000000000001,0.89,62.85092962376886,28,127,4.535714285714286,0.05217909017751091,0.03867817116196973,0.0,6M,diversity_optimal
21,0.11050000000000001,0.8895,62.47149023146047,29,127,4.379310344827586,0.05249601558131997,0.041731946734175226,0.0,6M,diversity_optimal
22,0.11100000000000002,0.889,61.960579681265855,29,127,4.379310344827586,0.05292888383951974,0.046926693595636226,0.0,6M,diversity_optimal
23,0.11150000000000002,0.8885,61.380765572419854,29,127,4.379310344827586,0.05342885990416195,0.04736997185674135,0.0,6M,diversity_optimal
24,0.11200000000000002,0.888,60.800951463574116,29,127,4.379310344827586,0.053938371779326186,0.050603471035819456,0.0,6M,diversity_optimal
25,0.11250000000000002,0.8875,60.221137354728114,29,127,4.379310344827586,0.12550440227000426,0.08998104858487135,0.0,6M,diversity_optimal
26,0.11300000000000002,0.887,59.64132324588224,29,127,4.379310344827586,0.2351380550796255,0.18093128575603032,0.0,6M,diversity_optimal
27,0.11350000000000002,0.8865,59.061509137036246,29,127,4.379310344827586,0.7401314457824626,0.4887889400534718,0.0,6M,diversity_optimal
28,0.11400000000000002,0.886,58.4816950281905,29,127,4.379310344827586,0.7474694453814519,0.5892418035999996,0.0,6M,diversity_optimal
29,0.11450000000000002,0.8855,57.9018809193445,30,127,4.233333333333333,0.7549544065516626,0.5986840542855217,1.0,6M,diversity_optimal
30,0.11000000000000001,0.89,62.85092962376886,28,127,4.535714285714286,1.5317198598086312,1.113613578174598,1.0,6M,diversity_optimal
31,0.10550000000000001,0.8945,65.5672541582004,27,127,4.703703703703703,1.468263668322628,1.453694419622847,0.0,6M,diversity_optimal
32,0.10600000000000001,0.894,65.47428703343645,27,127,4.703703703703703,1.470348460045058,1.45575852442797,0.0,6M,diversity_optimal
33,0.10650000000000001,0.8935,65.38131990867245,28,127,4.535714285714286,1.4724391805891295,1.4578284992243769,0.0,6M,diversity_optimal
34,0.10700000000000001,0.893,65.12756597761877,28,127,4.535714285714286,1.4781761864898313,1.4635085781115165,0.0,6M,diversity_optimal
35,0.10750000000000001,0.8925,64.74812658531039,28,127,4.535714285714286,1.4868386498460093,1.4720850858006629,0.0,6M,diversity_optimal
36,0.10800000000000001,0.892,64.36868719300216,28,127,4.535714285714286,1.4659221736874966,0.9878202238703991,0.0,6M,diversity_optimal
37,0.10850000000000001,0.8915,63.989247800693775,28,127,4.535714285714286,0.5127407692193281,0.35452849454324303,0.0,6M,diversity_optimal
38,0.10900000000000001,0.891,63.60980840838547,28,127,4.535714285714286,0.19748726736801536,0.19328160902676306,0.0,6M,diversity_optimal
