date,value
1992-01-01,3.8685714285714283
1992-02-01,3.9294736842105262
1992-03-01,4.175
1992-04-01,3.8680952380952385
1992-05-01,3.7515
1992-06-01,3.769090909090909
1992-07-01,3.2795454545454548
1992-08-01,3.209047619047619
1992-09-01,2.958095238095238
1992-10-01,3.0357142857142856
1992-11-01,3.3368421052631576
1992-12-01,3.3622727272727273
1993-01-01,3.143157894736842
1993-02-01,3.0705263157894733
1993-03-01,3.0547826086956524
1993-04-01,2.972857142857143
1993-05-01,3.0685000000000002
1993-06-01,3.1954545454545453
1993-07-01,3.156666666666667
1993-08-01,3.137272727272727
1993-09-01,3.061428571428571
1993-10-01,3.12
1993-11-01,3.258
1993-12-01,3.2340909090909093
1994-01-01,3.154
1994-02-01,3.4257894736842105
1994-03-01,3.781304347826087
1994-04-01,4.091052631578948
1994-05-01,4.5980952380952385
1994-06-01,4.546818181818182
1994-07-01,4.7509999999999994
1994-08-01,4.877826086956522
1994-09-01,5.040476190476191
1994-10-01,5.385
1994-11-01,5.724
1994-12-01,6.208571428571428
1995-01-01,6.214
1995-02-01,6.03421052631579
1995-03-01,5.889130434782608
1995-04-01,5.770526315789474
1995-05-01,5.665909090909091
1995-06-01,5.423636363636363
1995-07-01,5.3705
1995-08-01,5.4082608695652175
1995-09-01,5.3025
1995-10-01,5.3238095238095235
1995-11-01,5.273333333333333
1995-12-01,5.1265
1996-01-01,4.921428571428571
1996-02-01,4.7695
1996-03-01,4.961904761904762
1996-04-01,5.0609090909090915
1996-05-01,5.119545454545454
1996-06-01,5.2455
1996-07-01,5.297272727272727
1996-08-01,5.13
1996-09-01,5.2355
1996-10-01,5.1077272727272724
1996-11-01,5.072631578947369
1996-12-01,5.043809523809524
1997-01-01,5.103809523809524
1997-02-01,5.060526315789474
1997-03-01,5.2585
1997-04-01,5.370909090909091
1997-05-01,5.296666666666667
1997-06-01,5.1328571428571435
1997-07-01,5.118636363636363
1997-08-01,5.188571428571429
1997-09-01,5.088095238095238
1997-10-01,5.090909090909091
1997-11-01,5.165555555555556
1997-12-01,5.23590909090909
1998-01-01,5.029999999999999
1998-02-01,5.067894736842105
1998-03-01,5.043181818181818
1998-04-01,5.058571428571429
1998-05-01,5.144
1998-06-01,5.115454545454546
1998-07-01,5.026818181818182
1998-08-01,4.949523809523809
1998-09-01,4.632857142857143
1998-10-01,4.054285714285714
1998-11-01,4.42421052631579
1998-12-01,4.404545454545455
1999-01-01,4.328947368421052
1999-02-01,4.441052631578947
1999-03-01,4.46695652173913
1999-04-01,4.371363636363636
1999-05-01,4.559
1999-06-01,4.821818181818181
1999-07-01,4.576190476190476
1999-08-01,4.873636363636364
1999-09-01,4.87952380952381
1999-10-01,4.9805
1999-11-01,5.2005
1999-12-01,5.4354545454545455
2000-01-01,5.504
2000-02-01,5.7204999999999995
2000-03-01,5.8500000000000005
2000-04-01,5.808421052631579
2000-05-01,6.0986363636363645
2000-06-01,5.965909090909091
2000-07-01,5.9990000000000006
2000-08-01,6.073478260869565
2000-09-01,5.979
2000-10-01,6.038095238095238
2000-11-01,6.061904761904762
2000-12-01,5.6765
2001-01-01,4.948571428571428
2001-02-01,4.706315789473685
2001-03-01,4.280454545454545
2001-04-01,3.8545000000000003
2001-05-01,3.6181818181818177
2001-06-01,3.4495238095238094
2001-07-01,3.447142857142857
2001-08-01,3.286521739130435
2001-09-01,2.632941176470588
2001-10-01,2.1195454545454546
2001-11-01,1.8815000000000002
2001-12-01,1.775
2002-01-01,1.730952380952381
2002-02-01,1.8194736842105264
2002-03-01,1.998
2002-04-01,1.9227272727272726
2002-05-01,1.8604545454545454
2002-06-01,1.7870000000000001
2002-07-01,1.6940909090909089
2002-08-01,1.6009090909090908
2002-09-01,1.6024999999999998
2002-10-01,1.5559090909090907
2002-11-01,1.2747368421052632
2002-12-01,1.2447619047619047
2003-01-01,1.2019047619047618
2003-02-01,1.1752631578947368
2003-03-01,1.129047619047619
2003-04-01,1.1414285714285715
2003-05-01,1.082857142857143
2003-06-01,0.9233333333333333
2003-07-01,0.9527272727272728
2003-08-01,1.029047619047619
2003-09-01,1.0090476190476192
2003-10-01,0.9995454545454545
2003-11-01,1.0222222222222221
2003-12-01,0.990909090909091
2004-01-01,0.97
2004-02-01,0.9910526315789473
2004-03-01,0.9891304347826086
2004-04-01,1.0880952380952382
2004-05-01,1.306
2004-06-01,1.6004761904761904
2004-07-01,1.6566666666666667
2004-08-01,1.7199999999999998
2004-09-01,1.8695238095238094
2004-10-01,2.002
2004-11-01,2.2685
2004-12-01,2.434090909090909
2005-01-01,2.6055
2005-02-01,2.7705263157894735
2005-03-01,2.997727272727273
2005-04-01,3.0542857142857143
2005-05-01,3.080952380952381
2005-06-01,3.127727272727273
2005-07-01,3.4170000000000003
2005-08-01,3.6647826086956523
2005-09-01,3.6733333333333333
2005-10-01,3.9880000000000004
2005-11-01,4.1475
2005-12-01,4.178095238095238
2006-01-01,4.313
2006-02-01,4.522631578947368
2006-03-01,4.6173913043478265
2006-04-01,4.718947368421053
2006-05-01,4.819999999999999
2006-06-01,4.974545454545455
2006-07-01,5.061999999999999
2006-08-01,4.9739130434782615
2006-09-01,4.885
2006-10-01,4.922857142857143
2006-11-01,4.948571428571428
2006-12-01,4.8815
2007-01-01,4.9504761904761905
2007-02-01,4.956842105263157
2007-03-01,4.890454545454546
2007-04-01,4.863333333333333
2007-05-01,4.78
2007-06-01,4.756190476190476
2007-07-01,4.833809523809523
2007-08-01,4.379565217391304
2007-09-01,4.046842105263158
2007-10-01,4.012727272727273
2007-11-01,3.4604999999999997
2007-12-01,3.2295000000000003
2008-01-01,2.7495238095238097
2008-02-01,2.04
2008-03-01,1.476
2008-04-01,1.5495454545454548
2008-05-01,1.8199999999999998
2008-06-01,2.1323809523809523
2008-07-01,1.9272727272727272
2008-08-01,1.9185714285714286
2008-09-01,1.61
2008-10-01,1.201818181818182
2008-11-01,0.7338888888888889
2008-12-01,0.25545454545454543
2009-01-01,0.304
2009-02-01,0.4526315789473684
2009-03-01,0.4163636363636364
2009-04-01,0.34523809523809523
2009-05-01,0.297
2009-06-01,0.3109090909090909
2009-07-01,0.2740909090909091
2009-08-01,0.2642857142857143
2009-09-01,0.20714285714285713
2009-10-01,0.1604761904761905
2009-11-01,0.15473684210526314
2009-12-01,0.16772727272727272
2010-01-01,0.14842105263157895
2010-02-01,0.18105263157894735
2010-03-01,0.2234782608695652
2010-04-01,0.24181818181818182
2010-05-01,0.2225
2010-06-01,0.19090909090909092
2010-07-01,0.20047619047619047
2010-08-01,0.19136363636363637
2010-09-01,0.19333333333333336
2010-10-01,0.17650000000000002
2010-11-01,0.182
2010-12-01,0.19318181818181818
2011-01-01,0.1815
2011-02-01,0.16842105263157894
2011-03-01,0.15608695652173915
2011-04-01,0.11950000000000001
2011-05-01,0.08666666666666667
2011-06-01,0.10136363636363636
2011-07-01,0.084
2011-08-01,0.06217391304347827
2011-09-01,0.043333333333333335
2011-10-01,0.05450000000000001
2011-11-01,0.0465
2011-12-01,0.04857142857142857
2012-01-01,0.0655
2012-02-01,0.124
2012-03-01,0.14227272727272727
2012-04-01,0.13904761904761903
2012-05-01,0.14545454545454548
2012-06-01,0.14809523809523809
2012-07-01,0.1457142857142857
2012-08-01,0.14043478260869566
2012-09-01,0.13736842105263158
2012-10-01,0.14904761904761904
2012-11-01,0.14450000000000002
2012-12-01,0.11950000000000001
2013-01-01,0.10761904761904763
2013-02-01,0.12421052631578947
2013-03-01,0.1145
2013-04-01,0.09409090909090909
2013-05-01,0.08090909090909092
2013-06-01,0.0875
2013-07-01,0.07363636363636364
2013-08-01,0.07181818181818182
2013-09-01,0.0415
2013-10-01,0.07590909090909091
2013-11-01,0.09842105263157895
2013-12-01,0.09523809523809523
2014-01-01,0.06904761904761905
2014-02-01,0.08105263157894738
2014-03-01,0.07857142857142857
2014-04-01,0.05333333333333334
2014-05-01,0.05190476190476191
2014-06-01,0.060476190476190475
2014-07-01,0.05954545454545455
2014-08-01,0.05238095238095238
2014-09-01,0.04380952380952381
2014-10-01,0.05045454545454546
2014-11-01,0.06944444444444445
2014-12-01,0.10636363636363635
2015-01-01,0.083
2015-02-01,0.07105263157894737
2015-03-01,0.11
2015-04-01,0.09363636363636364
2015-05-01,0.0795
2015-06-01,0.08681818181818182
2015-07-01,0.11590909090909092
2015-08-01,0.21619047619047618
2015-09-01,0.17904761904761907
2015-10-01,0.11333333333333333
2015-11-01,0.3242105263157895
2015-12-01,0.4890909090909091
2016-01-01,0.4257894736842105
2016-02-01,0.43550000000000005
2016-03-01,0.46
2016-04-01,0.3657142857142857
2016-05-01,0.40904761904761905
2016-06-01,0.3963636363636364
2016-07-01,0.394
2016-08-01,0.43652173913043474
2016-09-01,0.4614285714285714
2016-10-01,0.46950000000000003
2016-11-01,0.5740000000000001
2016-12-01,0.628095238095238
2017-01-01,0.607
2017-02-01,0.6431578947368422
2017-03-01,0.8665217391304347
2017-04-01,0.9289473684210525
2017-05-01,1.0150000000000001
2017-06-01,1.0895454545454546
2017-07-01,1.1085
2017-08-01,1.1091304347826088
2017-09-01,1.151
2017-10-01,1.227142857142857
2017-11-01,1.3623809523809522
2017-12-01,1.465
2018-01-01,1.5895238095238096
2018-02-01,1.7473684210526317
2018-03-01,1.8704761904761906
2018-04-01,1.9309523809523808
2018-05-01,2.023181818181818
2018-06-01,2.0638095238095238
2018-07-01,2.1142857142857143
2018-08-01,2.1865217391304346
2018-09-01,2.285263157894737
2018-10-01,2.395909090909091
2018-11-01,2.457
2018-12-01,2.476842105263158
2019-01-01,2.4466666666666668
2019-02-01,2.4426315789473687
2019-03-01,2.4357142857142855
2019-04-01,2.392857142857143
2019-05-01,2.354090909090909
2019-06-01,2.108
2019-07-01,2.0286363636363633
2019-08-01,1.8786363636363637
2019-09-01,1.8435000000000001
2019-10-01,1.6245454545454547
2019-11-01,1.5489473684210526
2019-12-01,1.5419047619047621
2020-01-01,1.5233333333333334
2020-02-01,1.471578947368421
2020-03-01,0.2927272727272727
2020-04-01,0.16904761904761906
2020-05-01,0.1535
2020-06-01,0.18
2020-07-01,0.14136363636363639
2020-08-01,0.11952380952380952
2020-09-01,0.11857142857142858
2020-10-01,0.11380952380952382
2020-11-01,0.10210526315789474
2020-12-01,0.09272727272727273
2021-01-01,0.09210526315789473
2021-02-01,0.056842105263157895
2021-03-01,0.05260869565217391
2021-04-01,0.03909090909090909
2021-05-01,0.0355
2021-06-01,0.05
2021-07-01,0.05333333333333334
2021-08-01,0.05545454545454545
2021-09-01,0.05238095238095238
2021-10-01,0.0615
2021-11-01,0.073
2021-12-01,0.1459090909090909
2022-01-01,0.3275
2022-02-01,0.6378947368421052
2022-03-01,0.8317391304347825
2022-04-01,1.2345000000000002
2022-05-01,1.450952380952381
2022-06-01,2.105714285714286
2022-07-01,2.7645
2022-08-01,3.0456521739130435
2022-09-01,3.6261904761904766
2022-10-01,4.1755
2022-11-01,4.4825
2022-12-01,4.550476190476191
2023-01-01,4.6655
2023-02-01,4.81
2023-03-01,4.769130434782609
2023-04-01,4.792
2023-05-01,5.0249999999999995
2023-06-01,5.191904761904762
2023-07-01,5.268
2023-08-01,5.2843478260869565
2023-09-01,5.3055
2023-10-01,5.330952380952381
2023-11-01,5.2352380952380955
2023-12-01,5.119
2024-01-01,5.021428571428571
2024-02-01,5.0885
2024-03-01,5.112
2024-04-01,5.1486363636363635
2024-05-01,5.165909090909091
2024-06-01,5.145789473684211
2024-07-01,5.012727272727273
2024-08-01,4.742272727272727
2024-09-01,4.417
2024-10-01,4.301818181818182
2024-11-01,4.306842105263158
2024-12-01,4.186190476190476
2025-01-01,4.150952380952381
2025-02-01,4.187368421052632
2025-03-01,4.097142857142858
2025-04-01,4.048095238095239
2025-05-01,4.126666666666667
2025-06-01,4.136
2025-07-01,4.131764705882353
