date,share_price,OECD_CLI_index,CSI_index,gdp_per_capita_residual,gdp_per_capita_rollstd12,PPI_diff1,gdp_per_capita_diff1,gdp_per_capita_diff3,gdp_per_capita_pct_change1,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,unemployment_rate,PPI,gdp_per_capita,CSI_index_trend,OECD_CLI_index_trend,PPI_CPI_diff,3_months_rate_rollmin12,INDPRO_rollstd12,PPI_rollstd12,3_months_rate_diff3,OECD_CLI_index_diff1,CSI_index_rollmin12,OECD_CLI_index_diff3,OECD_CLI_index_residual,share_price_trend,CSI_index_lag6,unemployment_rate_rollstd6,PPI_rollstd6,OECD_CLI_index_rollmax12,CSI_index_rollmax6,INDPRO_diff3,unemployment_rate_diff3,CSI_index_rollmin6,OECD_CLI_index_pct_change1,10_year_rate_residual,CPI_anomaly,unemployment_rate_anomaly,share_price_anomaly,3_months_rate_anomaly,6_months_rate_anomaly,10_year_rate_anomaly,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability
2001-08-01,59.8657,98.1205422364184,91.5,-139.90143492461357,135.25486603371166,-0.20000000000001705,0.0,-331.0,0.0,3.2583333333333333,3.361739130434782,3.286521739130435,177.4,89.2003,4.97,4.9,128.7,49774.0,89.41969467102687,98.39156998126607,-48.70000000000002,3.485238095238095,1.2127045522848132,1.763497729627835,-0.2587154150197635,-0.06282894978909326,88.4,-0.130628243454197,-0.22878189294924312,59.28006756133406,90.6,0.1471960144387976,0.6745368781759555,100.386454700158,92.6,-1.1552000000000078,0.6000000000000005,88.4,-0.0006399143666592222,-0.09106197292903406,0,0,0,0,0,0,24.8,23.6,13.48,1.08
2001-09-01,54.59542,98.0797949880945,81.8,-61.30616044461931,155.17077590477496,-0.19999999999998863,0.0,-331.0,0.0,,2.6364705882352943,2.632941176470588,178.1,88.7485,4.73,5.0,128.5,49774.0,89.41521060445677,98.4414561020168,-49.599999999999994,3.361739130434782,1.3246210363421724,1.799158052242246,-0.8487675070028007,-0.0407472483238962,88.4,-0.14815722125469222,-0.28401796135204904,58.86033527390407,91.5,0.22803508501982742,0.801040989391902,100.136818580332,92.6,-1.1298999999999921,0.5,88.4,-0.0004152774474657228,-0.1504499057425086,0,0,0,0,0,0,23.6,17.5,5.78,0.44
2001-10-01,55.06464,98.1306281960496,82.7,-268.12259054893366,170.04437922793196,-0.7000000000000028,9.0,9.0,0.0001808172941697439,,2.1572727272727272,2.1195454545454546,177.6,88.5052,4.57,5.3,127.8,49783.0,89.579879962553,98.51384646363121,-49.8,2.6364705882352943,1.370958021701875,1.6849377292629253,-1.356060606060606,0.05083320795509394,81.8,-0.05274299015789552,-0.29937160307476063,58.445338519047944,88.4,0.27868739954771254,0.6823977334999032,99.8353955355492,92.6,-0.7976000000000028,0.7000000000000002,81.8,0.0005182841987105835,-0.3008312032043925,0,0,0,0,0,0,17.5,13.48,1.96,0.32
2001-11-01,56.99183,98.2987670626016,83.9,-203.6495486905551,168.1938591041557,-0.8999999999999915,0.0,9.0,0.0,,1.871,1.8815000000000002,177.5,87.97,4.65,5.5,126.9,49783.0,89.76453313645796,98.59649417625035,-50.599999999999994,2.1572727272727272,1.4025128462369427,1.3565497678692036,-1.4907391304347821,0.16813886655199894,81.8,0.17822482618319668,-0.24004280441887715,57.97413280443785,92.0,0.36696957185394313,0.6940220938022508,99.4924544384815,92.6,-1.2302999999999997,0.5999999999999996,81.8,0.001713418834087932,-0.27381174986984114,0,0,0,0,0,0,13.48,5.78,1.08,0.26
2001-12-01,57.73238,98.5630983837654,88.8,-146.35947507372475,158.59831096310907,0.19999999999998863,0.0,9.0,0.0,,1.69,1.775,177.4,87.9324,5.09,5.7,127.1,49783.0,89.8944100370852,98.67803803095676,-50.30000000000001,1.871,1.4042032968951448,1.427330629970354,-0.9464705882352944,0.26433132116379454,81.8,0.4833033956708874,-0.09614468964132072,57.402745451168265,92.6,0.3881580434135897,1.0193134944750106,99.1232761766684,92.6,-0.8161000000000058,0.7000000000000002,81.8,0.0026890603927458567,0.16808886271188506,0,0,0,0,0,0,5.78,1.96,0.44,0.22
2002-01-01,57.62083,98.8692007149855,93.0,24.03048413174838,139.67047256675352,-0.5,308.0,308.0,0.0061868509330493815,1.665,1.6533333333333333,1.730952380952381,177.7,88.5176,5.04,5.7,126.6,50091.0,89.95901981696386,98.74936597714577,-51.099999999999994,1.69,1.345033267470413,1.3290176367403248,-0.5039393939393939,0.306102331220103,81.8,0.7385725189358965,0.10186536604958008,56.71675996571346,92.4,0.40824829046386235,0.8495096625026453,98.7865337341418,92.4,0.012399999999999523,0.40000000000000036,81.8,0.003105648424608809,0.12191343553565837,0,0,0,0,0,0,1.96,1.08,0.32,0.62
2002-02-01,56.41106,99.1592803640643,90.7,66.02936426602537,150.9594316295876,-0.09999999999999432,0.0,308.0,0.0,1.6666666666666667,1.724736842105263,1.8194736842105264,178.0,88.5278,4.91,5.7,126.5,50091.0,89.95715417530536,98.80395997399279,-51.5,1.6533333333333333,1.1998331322094804,1.3464600051370312,-0.1462631578947371,0.29007964907880535,81.8,0.8605133014627029,0.3119178693388136,55.94880014919116,91.5,0.34496376621320574,0.8717797887187789,98.8692007149855,93.0,0.5578000000000003,0.20000000000000018,81.8,0.002933973846061866,0.06694406783897211,0,0,0,0,0,0,1.08,0.44,0.26,0.52
2002-03-01,59.49042,99.3771292054204,95.7,103.08210955009417,159.93357995720285,1.0,0.0,308.0,0.0,,1.7875,1.998,178.5,89.1686,5.28,5.7,127.5,50091.0,89.9104849890846,98.83742236091973,-51.0,1.6533333333333333,1.0749399322171016,1.4387231291681457,0.09750000000000014,0.21784884135610127,81.8,0.8140308216550096,0.4807491046377663,55.14801151624389,81.8,0.2857738033247027,0.7737355276094687,99.1592803640643,93.0,1.2361999999999966,0.0,81.8,0.002196958676548233,0.46278993122537937,0,0,0,0,0,0,0.44,0.32,0.22,0.54
2002-04-01,58.18821,99.467213067611,93.0,28.379031298070913,166.9665861992055,4.300000000000011,195.0,195.0,0.0038929148948914083,,1.7136363636363638,1.9227272727272726,179.3,89.604,5.21,5.9,131.8,50286.0,89.8271497040905,98.84663467483928,-47.5,1.6533333333333333,0.897855017483542,1.2609219810929835,0.060303030303030525,0.09008386219059616,81.8,0.5980123526255028,0.5560172861972035,54.33630399661672,82.7,0.16733200530681275,0.5085928299583542,99.3771292054204,95.7,1.0863999999999976,0.20000000000000018,82.7,0.0009064848513020696,0.3623375301818905,0,0,0,0,0,0,0.32,0.26,0.62,0.48
2002-05-01,57.0232,99.4099182873882,96.9,65.3693718123468,189.98819739510054,-0.10000000000002274,0.0,195.0,0.0,,1.7272727272727273,1.8604545454545454,179.5,89.964,5.16,5.8,131.7,50286.0,89.6518700784129,98.82926182354085,-47.80000000000001,1.6533333333333333,0.7441586513675873,1.5498533654912787,0.002535885167464391,-0.05729478022280432,81.8,0.2506379233238931,0.5225427617766911,53.50932921229794,83.9,0.1264911064067326,2.0245164031652827,99.467213067611,95.7,1.4361999999999995,0.09999999999999964,83.9,-0.0005760167441694053,0.26493847608260346,0,0,0,0,0,0,0.26,0.22,0.52,0.4
2002-06-01,53.90807,99.213987449999,92.4,105.0909006562506,209.32465359814583,2.8000000000000114,0.0,195.0,0.0,,1.6995,1.7870000000000001,179.6,90.7061,4.93,5.8,134.5,50286.0,89.3028984608398,98.78409898322244,-45.099999999999994,1.6533333333333333,0.6843567264863001,1.831769305305096,-0.08800000000000008,-0.1959308373891986,81.8,-0.16314175542140674,0.3972590619569445,52.6406485759592,88.8,0.08366600265340413,2.51767088132773,99.467213067611,96.9,1.5375000000000085,0.09999999999999964,88.8,-0.0019709385216751807,0.2049603341472892,0,0,0,0,0,0,0.22,0.62,0.54,0.86
2002-07-01,48.25622,98.9320631250008,88.1,22.471438079192012,225.92416265342007,0.5,76.0,76.0,0.0015113550491190342,,1.6831818181818183,1.6940909090909089,180.0,90.6769,4.65,5.8,135.0,50362.0,88.7176267561076,98.71221625302763,-45.0,1.6533333333333333,0.8161855093530811,2.5093008805382304,-0.030454545454545512,-0.28192432499820086,81.8,-0.5351499426102038,0.22857725952606245,51.70895648668572,93.0,0.0816496580927693,3.350024875532418,99.467213067611,96.9,1.0729000000000042,-0.10000000000000053,90.7,-0.0028415784129257604,-0.015850946896278195,0,0,0,0,0,0,0.62,0.52,0.48,0.4
2002-08-01,48.70765,98.6310622879133,87.6,67.80216183531593,239.70038115361837,1.1999999999999886,0.0,76.0,0.0,,1.6159090909090907,1.6009090909090908,180.5,90.5762,4.26,5.7,136.2,50362.0,87.95487430161907,98.61826176312378,-44.30000000000001,1.6533333333333333,0.9466194568340149,3.070040963103005,-0.11136363636363655,-0.3010008370874999,81.8,-0.7788559994748994,0.06670446537376051,50.738716069867664,90.7,0.07527726527090485,3.513213154177599,99.467213067611,96.9,0.6122000000000014,-0.09999999999999964,88.1,-0.0030425003540781592,-0.24556489782935564,0,0,0,0,0,0,0.52,0.54,0.4,0.82
2002-09-01,46.76304,98.3517229120771,86.1,113.57516022151685,242.1410182624685,1.8000000000000114,0.0,76.0,0.0,,1.629,1.6024999999999998,180.8,90.6531,3.87,5.7,138.0,50362.0,87.14564895251505,98.5110107854865,-42.80000000000001,1.6159090909090907,1.0354892532309128,3.6305417410232446,-0.07050000000000001,-0.2793393758362015,81.8,-0.8622645379219023,-0.07500990486327908,49.7937731838529,95.7,0.07527726527090485,3.1492327107864018,99.467213067611,96.9,-0.05300000000001148,-0.09999999999999964,87.6,-0.002832164323859576,-0.3633086374848169,0,0,0,0,0,0,0.54,0.48,0.86,0.74
2002-10-01,45.54277,98.1317987288604,80.6,-167.8186655796162,233.60164226870253,1.0,-60.0,-60.0,-0.001191374448989313,,1.5804545454545456,1.5559090909090907,181.2,90.4643,3.94,5.7,139.0,50302.0,86.41482518264944,98.40277736875487,-42.19999999999999,1.6159090909090907,1.0971912043993253,4.253982091680945,-0.10272727272727278,-0.2199241832166905,82.7,-0.8002643961403919,-0.1866379063003052,48.96090833850781,93.0,0.07527726527090485,2.4703575989495254,99.467213067611,96.9,-0.212600000000009,-0.09999999999999964,86.1,-0.0022360989386357444,-0.20480350334023,0,0,0,0,0,0,0.48,0.4,0.4,0.58
2002-11-01,47.87475,97.9863105583494,84.2,-133.25541553564108,210.297678623106,1.0,0.0,-60.0,0.0,,1.2347368421052631,1.2747368421052632,181.5,90.9711,4.05,5.9,140.0,50302.0,85.84271742962677,98.30786058121095,-41.5,1.5804545454545456,1.09767198265749,4.737151682243705,-0.3811722488038276,-0.14548817051100116,80.6,-0.6447517295638932,-0.269248539137962,48.32425478991933,96.9,0.054772255750511256,2.6211956559341614,99.467213067611,96.9,0.3949000000000069,0.20000000000000018,80.6,-0.0014825792698754947,-0.04132577803935167,0,0,0,0,0,0,0.4,0.86,0.82,0.16
2002-12-01,47.52485,97.888555823384,86.7,-111.22436246524012,172.62465850848858,0.5,0.0,-60.0,0.0,,1.1909523809523808,1.2447619047619047,181.8,90.4652,4.03,6.0,140.5,50302.0,85.47916599917703,98.24046369518643,-41.30000000000001,1.2347368421052631,1.0421030828928777,5.022879471159567,-0.43804761904761924,-0.09775473496540599,80.6,-0.46316708869309764,-0.34305459672751226,47.94949301941495,92.4,0.08164965809276936,2.22747989142183,99.467213067611,92.4,-0.18789999999999907,0.2999999999999998,80.6,-0.0009976366536139647,0.014543758383656069,0,0,0,0,0,0,0.86,0.4,0.74,0.12
2003-01-01,47.3499,97.817272704837,82.4,-146.17264524025086,106.26478505765638,1.9000000000000057,160.0,160.0,0.003180788040237026,,1.169047619047619,1.2019047619047618,182.6,91.2361,4.05,5.8,142.4,50462.0,85.35244293729043,98.21257137483022,-40.19999999999999,1.1909523809523808,0.868505037534789,5.122935652235685,-0.41140692640692667,-0.07128311854700087,80.6,-0.314526024023408,-0.4238091281798262,47.87108172849857,88.1,0.12649110640673342,2.163715939463632,99.467213067611,88.1,0.7717999999999989,0.09999999999999964,80.6,-0.0007282068669560715,0.08302814074995846,0,0,0,0,0,0,0.4,0.82,0.58,0.06
2003-02-01,44.37599,97.783096421709,79.9,-155.62816655828647,106.51575497783661,1.6999999999999886,0.0,160.0,0.0,,1.1652631578947368,1.1752631578947368,183.6,91.3445,3.9,5.9,144.1,50462.0,85.45532569324202,98.23232137129831,-39.5,1.169047619047619,0.7907577871098078,5.094820602305288,-0.06947368421052635,-0.034176283127990814,80.6,-0.20321413664039767,-0.5006565579083571,48.07267717069267,87.6,0.12649110640673342,2.1407942451395914,99.467213067611,87.6,0.3733999999999895,0.0,80.6,-0.0003493890412495926,0.008924443830528705,0,0,0,0,0,0,0.82,0.74,0.16,0.02
2003-03-01,44.24553,97.8183479435325,77.6,-182.1199647064568,96.50667270545303,-0.799999999999983,0.0,160.0,0.0,,1.130952380952381,1.129047619047619,183.9,91.1044,3.81,5.9,143.3,50462.0,85.76626002274334,98.30327059977488,-40.599999999999994,1.1652631578947368,0.6355236587486933,4.872767554105236,-0.05999999999999983,0.035251521823497,79.9,-0.07020787985149468,-0.5482307777295858,48.503393077416305,86.1,0.1211060141638983,2.242914770268792,99.467213067611,86.7,0.6392000000000024,-0.09999999999999964,79.9,0.00036050731786474444,-0.09349669112650316,0,0,0,0,0,0,0.74,0.58,0.12,0.0
2003-04-01,46.62976,97.9503964357439,86.0,-157.50102751269878,72.08328514909883,0.29999999999998295,334.0,334.0,0.00661884190083617,,1.1323809523809525,1.1414285714285715,183.2,90.5617,3.96,6.0,143.6,50796.0,86.24808885222755,98.42458951874718,-39.599999999999994,1.130952380952381,0.5025395080916015,4.248092263447756,-0.0366666666666664,0.13204849221139625,77.6,0.13312373090690244,-0.5391562900417455,49.1124625879976,80.6,0.10327955589886338,2.014696006851549,99.467213067611,86.7,-0.6743999999999915,0.20000000000000018,77.6,0.0013499358247965887,-0.06785723834313373,0,0,0,0,0,0,0.58,0.16,0.06,0.04
2003-05-01,49.36493,98.173603723175,92.1,-212.55476190690388,143.729860241894,-0.9000000000000057,0.0,334.0,0.0,,1.068095238095238,1.082857142857143,182.9,90.537,3.57,6.1,142.7,50796.0,86.91981416757079,98.59184912308025,-40.20000000000002,1.130952380952381,0.3838438255595832,4.0321717586042505,-0.09716791979949879,0.22320728743110863,77.6,0.3905073014660019,-0.4740855790041678,49.88065303207745,84.2,0.07527726527090772,1.7010780895333824,99.4099182873882,86.7,-0.8074999999999903,0.1999999999999993,77.6,0.0022787788059390746,-0.5643213519315813,0,0,0,0,0,0,0.16,0.12,0.02,0.06
2003-06-01,52.29276,98.4612726301053,89.7,-276.81836500923237,179.38683441521908,-0.19999999999998863,0.0,334.0,0.0,,0.9171428571428573,0.9233333333333333,183.1,90.6527,3.33,6.3,142.5,50796.0,87.78791871100883,98.79786549747216,-40.599999999999994,1.068095238095238,0.30856049305566885,3.4193190000669436,-0.21380952380952367,0.2876689069302927,77.6,0.6429246865727976,-0.36670985513516996,50.8149315573802,86.7,0.10488088481701538,1.2675435561315933,99.213987449999,92.1,-0.45170000000000243,0.39999999999999947,77.6,0.002930206247103273,-0.7454863908265814,0,0,0,0,0,0,0.12,0.06,0.0,0.2
2003-07-01,52.14394,98.798782243329,90.9,190.38185342292854,199.39932524199565,1.4000000000000057,716.0,716.0,0.014095598078588845,,0.9004545454545454,0.9527272727272728,183.7,91.1185,3.98,6.2,143.9,51512.0,88.80778487829161,99.03342379150983,-39.79999999999998,0.9171428571428573,0.3100216336472401,3.018265104724976,-0.2319264069264071,0.3375096132237019,77.6,0.8483858075851032,-0.22365627838668445,51.902726094720606,82.4,0.17888543819998384,0.6782329983303571,98.9320631250008,92.1,0.5567999999999955,0.20000000000000018,77.6,0.003427841263962117,-0.15078500127382677,0,0,0,0,0,0,0.06,0.02,0.04,0.22
2003-08-01,52.26897,99.1748610102057,89.3,118.78926933204639,353.8236163867706,-0.20000000000001705,0.0,716.0,0.0,,0.949047619047619,1.029047619047619,184.5,90.9197,4.45,6.1,143.7,51512.0,89.88780288370349,99.28793173241789,-40.80000000000001,0.9004545454545454,0.32383297976556513,2.5759376051120886,-0.11904761904761896,0.3760787668767023,77.6,1.0012572870306968,-0.05753160806276014,53.099478176987525,79.9,0.16329931618554666,0.6442049363551142,98.798782243329,92.1,0.3826999999999998,0.0,77.6,0.0038065121688490855,0.37885913866627696,0,0,0,0,0,0,0.02,0.0,0.06,0.02
2003-09-01,53.80064,99.5774661480807,87.7,47.17415796527348,436.5596560966014,0.10000000000002274,0.0,716.0,0.0,,0.9366666666666665,1.0090476190476192,185.1,91.5059,4.27,6.1,143.8,51512.0,90.9220681316155,99.55002406415757,-41.29999999999998,0.9004545454545454,0.3166730388848561,2.0736989349235757,0.019523809523809277,0.40260513787499974,77.6,1.116193517975404,0.11238760822837435,54.33098971156613,77.6,0.14142135623731159,0.5671566509271797,99.1748610102057,92.1,0.8532000000000011,-0.20000000000000018,77.6,0.004059548294537807,0.3301453335110667,0,0,0,0,0,0,0.0,0.04,0.2,0.06
2003-10-01,55.20531,99.9849607556768,89.6,228.65655126197817,485.7361797946227,1.1999999999999886,474.0,474.0,0.00920173940052793,,0.9218181818181819,0.9995454545454545,184.9,91.6186,4.29,6.0,145.0,51986.0,91.82445740743638,99.80817066568105,-39.900000000000006,0.9004545454545454,0.3641095975267727,1.7063828480790029,0.021363636363636473,0.40749460759609235,77.6,1.1861785123477944,0.2617091072437603,55.51986997535137,86.0,0.1032795558988679,0.6055300708395658,99.5774661480807,92.1,0.5001000000000033,-0.20000000000000018,86.0,0.0040922371632765575,0.2695357883497005,0,0,0,0,0,0,0.04,0.06,0.22,0.06
2003-11-01,56.13243,100.364160619438,93.7,162.29649933194014,574.0907963223788,-0.4000000000000057,0.0,474.0,0.0,,0.9322222222222223,1.0222222222222221,185.0,92.2329,4.3,5.8,144.6,51986.0,92.54244219892956,100.0514075117058,-40.400000000000006,0.9004545454545454,0.3882652478953305,1.4625372308050173,-0.016825396825396743,0.3791998637612011,77.6,1.1892996092322932,0.3667474265983799,56.600061100670665,92.1,0.1032795558988679,0.9077444574462582,99.9849607556768,92.1,1.3131999999999948,-0.2999999999999998,87.7,0.0037925690113318478,0.20208610694059015,0,0,0,0,0,0,0.06,0.2,0.02,0.14
2003-12-01,58.51985,100.681930649507,92.6,100.73805408906628,616.6468465265498,1.5,0.0,474.0,0.0,,0.895909090909091,0.990909090909091,185.5,92.2602,4.27,5.7,146.1,51986.0,93.09598605451832,100.27019319901193,-39.400000000000006,0.9004545454545454,0.5254723623867468,1.1950339160800476,-0.04075757575757555,0.3177700300689992,77.6,1.1044645014262926,0.4229742390220821,57.529014056569466,89.7,0.1722401424368526,0.8612007121984908,100.364160619438,93.7,0.7543000000000006,-0.39999999999999947,87.7,0.003166170355112463,0.11419274454357176,0,0,0,0,0,0,0.2,0.22,0.06,0.82
2004-01-01,61.47464,100.921236206483,103.8,44.26533905733231,622.8634754813443,5.300000000000011,193.0,193.0,0.0037125379909974665,,0.883,0.97,186.3,92.4006,4.15,5.7,151.4,52179.0,93.54607024478634,100.45721149909218,-34.900000000000006,0.895909090909091,0.5786225930150415,1.0714971117933492,-0.03881818181818186,0.23930555697600653,77.6,0.9362754508062068,0.4388172334880096,58.31357790534388,90.9,0.19407902170679578,0.9282600210562794,100.681930649507,93.7,0.7819999999999965,-0.2999999999999998,87.7,0.0023768471207517017,-0.049906898739363825,0,0,0,0,0,0,0.22,0.02,0.06,0.06
2004-02-01,62.40279,101.064941444382,94.4,-5.4043374251778005,637.7121690887162,10.699999999999989,0.0,193.0,0.0,,0.9257894736842105,0.9910526315789473,186.7,92.958,4.08,5.6,162.1,52179.0,93.95538424538206,100.60788963223553,-24.599999999999994,0.883,0.66576222908614,2.3650709515859902,-0.00643274853801179,0.14370523789899892,77.6,0.7007808249440046,0.40885123853777827,58.996211121255826,89.3,0.18973665961010241,2.895974217200817,100.921236206483,103.8,0.7250999999999976,-0.20000000000000018,87.7,0.0014239345780999724,-0.11738470601089368,0,0,0,0,0,0,0.02,0.06,0.14,0.08
2004-03-01,61.57739,101.131809736442,95.8,-50.62447003881243,617.0305478397786,10.5,0.0,193.0,0.0,,0.9369565217391305,0.9891304347826086,187.1,92.5861,3.83,5.8,172.6,52179.0,94.31816708825563,100.72051967298545,-14.5,0.883,0.8106714644843802,5.57616002335258,0.04104743083003948,0.06686829205999345,77.6,0.4498790869349989,0.3491437232459589,59.628485887932136,87.7,0.19407902170679434,7.042916062732327,101.064941444382,103.8,0.3259000000000043,0.09999999999999964,87.7,0.0006616368753034063,-0.3992091723417879,0,0,0,0,0,0,0.06,0.06,0.82,0.06
2004-04-01,61.8445,101.133947730905,94.2,-31.337857394639286,556.8739248515448,22.5,290.0,290.0,0.005557791448667082,,0.9438095238095239,1.0880952380952382,187.4,92.93,4.35,5.6,195.1,52469.0,94.59032128390368,100.79602344026893,7.699999999999989,0.883,0.858184421222641,9.377632963598769,0.06080952380952387,0.00213799446301266,86.0,0.21271152442200503,0.2703255008227501,60.241951288595615,89.6,0.13662601021279316,11.395554688855428,101.131809736442,103.8,0.5294000000000096,-0.10000000000000053,89.6,2.1140672441077868e-05,-0.02315628635558653,0,0,0,0,0,0,0.06,0.14,0.06,0.04
2004-05-01,59.72372,101.091310682141,90.2,-77.77425942379341,541.5156059735335,15.0,0.0,290.0,0.0,,1.0234999999999999,1.306,188.2,93.6013,4.72,5.6,210.1,52469.0,94.73699618347044,100.83742483336839,21.900000000000006,0.883,0.8667996212096674,16.219710698760572,0.09771052631578936,-0.04263704876400709,87.7,0.02636923775899902,0.1903916661135554,60.838708752691474,93.7,0.08944271909998862,19.369606776253836,101.133947730905,103.8,0.6432999999999964,0.0,92.6,-0.0004215898787759409,0.2881826470077833,0,0,0,0,0,0,0.14,0.82,0.08,0.16
2004-06-01,61.33126,101.013529018558,95.6,-128.93597429443616,483.6958958836499,13.900000000000006,0.0,290.0,0.0,,1.2666666666666668,1.6004761904761904,188.9,92.871,4.73,5.6,224.0,52469.0,94.75862569520253,100.84915034874584,35.099999999999994,0.883,0.9080642459477142,22.759032505931174,0.32971014492753636,-0.07778166358299643,87.7,-0.11828071788399086,0.12065130581433436,61.420799182933074,92.6,0.08164965809276906,25.194840741708145,101.133947730905,103.8,0.28489999999999327,-0.20000000000000018,90.2,-0.0007694198745484826,0.3398311501963853,0,0,0,0,0,0,0.82,0.06,0.06,0.0
2004-07-01,60.38981,100.907008521808,96.7,18.292942708889314,363.69805158259504,7.199999999999989,366.0,366.0,0.006975547466122833,,1.3333333333333333,1.6566666666666667,189.1,93.5649,4.5,5.5,231.2,52835.0,94.67424622152336,100.83634826292352,42.099999999999994,0.883,0.8154026984269203,28.909545450971503,0.3895238095238094,-0.10652049675000796,87.7,-0.22693920909701149,0.06408830766697804,61.99421916886293,103.8,0.08366600265340399,28.479706225077347,101.133947730905,103.8,0.6348999999999876,-0.09999999999999964,90.2,-0.0010545171303780743,0.0647145333697603,0,0,0,0,0,0,0.06,0.08,0.04,0.06
2004-08-01,59.49894,100.788448611038,95.9,-43.483715636954,389.83449285033055,7.400000000000006,0.0,366.0,0.0,,1.479090909090909,1.7199999999999998,189.2,93.6277,4.28,5.4,238.6,52835.0,94.49298442281436,100.80448671287449,49.400000000000006,0.883,0.8125429141088782,33.656800609575086,0.45559090909090916,-0.11855991076998862,87.7,-0.302862071102993,0.021818982042105972,62.54550101100719,94.4,0.0983192080250143,27.779950803893012,101.133947730905,96.7,0.026400000000009527,-0.1999999999999993,90.2,-0.001174942281084168,-0.07872706917124717,0,0,0,0,0,0,0.08,0.06,0.16,0.04
2004-09-01,61.34568,100.685049387672,94.2,-108.32059696668148,380.97959859175717,1.4000000000000057,0.0,366.0,0.0,,1.6528571428571428,1.8695238095238094,189.8,93.7467,4.13,5.4,240.0,52835.0,94.23344762549796,100.7592480710411,50.19999999999999,0.883,0.7182259790382838,37.239515506400984,0.386190476190476,-0.10339922336601148,87.7,-0.32847963088600807,-0.002321545828706917,63.06318053563203,95.8,0.13291601358250996,24.745720168682155,101.133947730905,96.7,0.875700000000009,-0.1999999999999993,90.2,-0.0010259035116717552,-0.07644907489155361,0,0,0,0,0,0,0.06,0.04,0.0,0.18
2004-10-01,61.89985,100.615371134175,91.7,75.43182512846397,334.3648320424294,2.0,407.0,407.0,0.007703227027538562,,1.761,2.002,190.8,94.5465,4.1,5.5,242.0,53242.0,93.95995799719171,100.70648602974252,51.19999999999999,0.883,0.6752969622829006,38.96291943513798,0.42766666666666664,-0.06967825349698842,89.6,-0.2916373876329885,-0.009536080628862464,63.56970172804442,94.2,0.09831920802501389,17.579836935157523,101.133947730905,96.7,0.9816000000000003,0.0,90.2,-0.0006920417074902652,-0.159714121975024,0,0,0,0,0,0,0.04,0.16,0.06,0.14
2004-11-01,64.97321,100.587997488998,92.8,11.316015460441122,395.2183420293764,-2.8000000000000114,0.0,407.0,0.0,,2.069,2.2685,191.7,94.7813,4.19,5.4,239.2,53242.0,93.72957336815115,100.6519824171087,47.5,0.883,0.711403749901946,39.201712238423994,0.5899090909090909,-0.02737364517700769,90.2,-0.2004511220400076,-0.0010299713959227574,64.10628848897478,90.2,0.08944271909998767,12.21153825964334,101.133947730905,96.7,1.1535999999999973,0.0,90.2,-0.00027206225916021065,-0.05329482766538707,0,0,0,0,0,0,0.16,0.0,0.04,0.14
2004-12-01,66.84936,100.576207054791,97.1,-50.37700151208992,420.34887205757565,-0.5999999999999943,0.0,407.0,0.0,,2.1872727272727275,2.434090909090909,191.7,95.5365,4.23,5.4,238.6,53242.0,93.49422500737721,100.60108597634984,46.900000000000006,0.883,0.8004138923150304,37.28463815600467,0.5344155844155847,-0.011790434207000544,90.2,-0.10884233288099665,0.005385655699370773,64.69909318700422,95.6,0.08164965809276845,6.868381662861772,101.133947730905,96.7,1.7897999999999996,0.0,91.7,-0.00011721512010709478,0.04524236275865423,0,0,0,0,0,0,0.0,0.06,0.18,0.22
2005-01-01,66.09673,100.544254134136,95.5,212.2253569841414,416.2772513573646,-0.6999999999999886,477.0,477.0,0.008959092445813388,,2.3335,2.6055,191.6,95.8801,4.22,5.3,237.9,53719.0,93.13614384634631,100.55846075505009,46.30000000000001,0.883,0.9498201397498973,33.51455925143781,0.5725,-0.03195292065500155,90.2,-0.07111700003900978,-0.013962332565128577,65.3436261770918,96.7,0.05163977794942599,3.6870946104944577,101.133947730905,97.1,1.3336000000000041,-0.20000000000000018,91.7,-0.000317698604776373,0.07430245324803764,0,0,0,0,0,0,0.06,0.04,0.14,0.74
2005-02-01,67.847,100.485690224325,94.1,157.51294597126252,479.88548981081243,-1.4000000000000057,0.0,477.0,0.0,,2.5389473684210526,2.7705263157894735,192.4,96.5761,4.17,5.4,236.5,53719.0,92.5519089451812,100.52795166641992,44.099999999999994,0.9257894736842105,1.0746574417890935,28.15127425933316,0.46994736842105267,-0.05856390981099935,90.2,-0.10230726467300144,-0.06321997135533763,66.01074253761175,95.9,0.06324555320336264,1.46207614943199,101.133947730905,97.1,1.794799999999995,0.0,91.7,-0.0005824689865705501,0.04801061078345903,0,0,0,0,0,0,0.04,0.18,0.14,2.56
2005-03-01,68.08076,100.411920456352,92.6,107.15062589559966,501.3582385190764,0.30000000000001137,0.0,477.0,0.0,,2.7386363636363638,2.997727272727273,193.1,96.4456,4.5,5.2,236.8,53719.0,91.74961908857449,100.51247459798702,43.70000000000002,0.9369565217391305,1.278830688557204,21.91437192733677,0.5513636363636363,-0.07376976797300472,90.2,-0.16428659843900562,-0.13928331511866077,66.67437033960242,94.2,0.06324555320336264,1.8790068298805245,101.133947730905,97.1,0.9090999999999951,-0.20000000000000018,91.7,-0.000734132072022553,0.3706326699573248,0,0,0,0,0,0,0.18,0.14,0.22,12.54
