date,cases_lag7,pos_lag7,cases_lag14,pos_lag14,cases_lag21,pos_lag21,rt_lag7,icu_lag7,hosp_lag7,strin_lag7,vax_lag7,deaths_lag14,deaths_roll28,target
2021-08-11,393.96,0.03,538.71,0.03,677.36,0.04,0.96,13.05,84.39,43.98,69.51,1.08,0.1842857142857143,1.36
2021-08-11,64.7,0.11,77.18,0.11,96.31,0.15,0.88,10.39,74.44,56.48,26.33,2.45,2.983571428571428,1.81
2021-08-11,554.74,0.01,713.87,0.01,741.98,0.01,0.85,54.69,304.68,53.86,60.45,1.61,1.0660714285714286,1.93
2021-08-11,9.09,0.0,6.87,0.0,4.77,0.0,1.34,2.14,14.29,68.06,33.43,0.03,0.023214285714285715,0.09
2021-08-11,233.18,0.03,137.54,0.02,81.95,0.02,1.5,6.14,66.78,37.55,61.78,0.22,1.07,1.18
2021-08-11,16.76,0.0,19.53,0.0,22.75,0.0,0.97,1.72,5.62,45.5,54.71,0.05,0.0467857142857143,0.08
2021-08-11,134.8,0.03,127.48,0.03,115.15,0.02,1.18,7.89,31.49,47.22,70.28,0.14,0.1842857142857143,0.3
2021-08-11,228.84,0.1,150.17,0.09,93.1,0.07,1.39,43.25,168.33,46.66,58.76,0.87,0.0,1.86
2021-08-11,89.51,0.03,67.91,0.02,34.62,0.02,1.18,4.4,43.52,52.16,66.49,0.19,0.9221428571428572,0.35
2021-08-11,17.56,0.02,11.3,0.01,9.85,0.01,1.44,4.99,14.22,60.66,70.74,0.18,0.2564285714285714,0.24
2021-08-12,554.74,0.01,713.87,0.01,741.98,0.01,0.85,55.8,327.01,53.79,60.76,1.61,1.1582142857142856,1.93
2021-08-12,89.51,0.03,67.91,0.02,34.62,0.02,1.16,4.54,45.34,52.11,66.8,0.19,0.8914285714285715,0.35
2021-08-12,318.23,0.04,262.43,0.04,103.69,0.04,1.19,20.94,121.07,36.44,65.92,0.26,0.6925,0.63
2021-08-12,17.56,0.02,11.3,0.01,9.85,0.01,1.45,4.89,15.16,60.63,70.83,0.18,0.24428571428571427,0.24
2021-08-12,42.62,0.08,31.94,0.06,25.46,0.04,1.34,3.77,13.21,42.37,45.27,0.07,0.0,0.07
2021-08-12,134.8,0.04,127.48,0.03,115.15,0.02,1.17,8.06,31.49,47.22,70.5,0.14,0.18535714285714286,0.3
2021-08-12,42.18,0.04,30.46,0.03,20.72,0.02,1.5,1.46,83.53,36.11,41.44,0.48,0.0,0.44
2021-08-12,470.9,0.14,554.7,0.16,527.37,0.16,0.94,40.54,170.04,48.44,69.69,1.19,0.0,2.12
2021-08-12,84.44,0.05,79.1,0.04,59.03,0.03,1.42,6.29,26.77,44.44,54.54,0.06,0.0,0.05
2021-08-12,9.09,0.0,6.87,0.0,4.77,0.0,1.35,2.1,14.98,68.06,33.89,0.03,0.02464285714285714,0.09
2021-08-12,111.3,0.01,142.35,0.01,174.93,0.01,0.91,7.72,33.97,37.96,61.06,0.66,0.004642857142857143,0.22
2021-08-12,393.96,0.03,538.71,0.03,677.36,0.04,0.97,12.9,83.59,43.98,69.56,1.08,0.17821428571428571,1.36
2021-08-12,64.7,0.1,77.18,0.11,96.31,0.12,0.88,10.55,73.05,56.48,26.56,2.45,2.9032142857142853,1.81
2021-08-12,233.18,0.03,137.54,0.02,81.95,0.02,1.51,6.56,72.49,37.55,61.83,0.22,1.0467857142857144,1.18
2021-08-12,228.84,0.1,150.17,0.09,93.1,0.07,1.39,44.91,176.14,46.65,58.93,0.87,0.0,1.86
2021-08-12,181.72,0.22,192.89,0.25,239.51,0.27,0.95,37.17,255.45,51.85,10.93,6.44,0.0,5.98
2021-08-12,16.76,0.0,19.53,0.0,22.75,0.0,0.98,1.62,5.72,45.48,54.86,0.05,0.04535714285714286,0.08
2021-08-13,9.09,0.0,6.87,0.0,4.77,0.0,1.34,2.33,16.54,68.06,34.34,0.03,0.026071428571428572,0.09
2021-08-13,228.84,0.1,150.17,0.1,93.1,0.07,1.38,46.5,183.64,46.65,59.12,0.87,0.0,1.86
2021-08-13,89.51,0.03,67.91,0.02,34.62,0.02,1.15,4.69,46.17,54.48,67.13,0.19,0.8607142857142858,0.35
2021-08-13,233.18,0.03,137.54,0.02,81.95,0.02,1.5,6.88,77.04,37.55,61.85,0.22,1.0235714285714288,1.18
2021-08-13,111.3,0.01,142.35,0.01,174.93,0.01,0.92,9.26,32.43,37.96,61.15,0.66,0.004285714285714286,0.22
2021-08-13,42.18,0.05,30.46,0.03,20.72,0.02,1.52,1.75,88.63,36.11,41.48,0.48,0.0,0.44
2021-08-13,49.39,0.0,39.1,0.0,30.57,0.0,1.22,3.8,16.33,47.25,60.99,0.2,0.22285714285714286,0.36
2021-08-13,16.76,0.0,19.53,0.0,22.75,0.0,0.98,1.43,5.72,45.46,55.02,0.05,0.04392857142857143,0.08
2021-08-13,256.74,0.04,317.06,0.04,353.64,0.05,0.95,18.89,84.32,56.89,72.67,1.18,0.09142857142857143,1.41
2021-08-13,143.54,0.01,131.1,0.01,165.66,0.01,1.06,2.04,11.73,39.11,70.73,0.0,0.07142857142857142,0.07
2021-08-13,84.44,0.06,79.1,0.04,59.03,0.04,1.45,6.41,29.18,44.44,54.67,0.06,0.0,0.05
2021-08-13,17.56,0.02,11.3,0.01,9.85,0.01,1.45,4.97,14.36,62.84,70.91,0.18,0.23214285714285715,0.24
2021-08-13,42.62,0.08,31.94,0.06,25.46,0.04,1.34,3.3,13.68,42.34,45.42,0.07,0.0,0.07
2021-08-13,134.8,0.04,127.48,0.03,115.15,0.03,1.17,8.41,32.86,47.22,70.73,0.14,0.18642857142857142,0.3
2021-08-13,64.7,0.11,77.18,0.09,96.31,0.15,0.88,9.41,71.5,56.48,26.58,2.45,2.822857142857143,1.81
2021-08-13,318.23,0.04,262.43,0.04,103.69,0.04,1.17,21.5,123.4,36.38,66.45,0.26,0.7178571428571427,0.63
2021-08-13,393.96,0.03,538.71,0.03,677.36,0.04,0.97,12.89,83.14,43.98,69.62,1.08,0.17214285714285715,1.36
2021-08-14,393.96,0.03,538.71,0.03,677.36,0.04,0.98,12.65,82.2,43.98,69.67,1.08,0.1660714285714286,1.36
2021-08-14,16.76,0.0,19.53,0.0,22.75,0.0,0.99,1.24,5.62,45.45,55.08,0.05,0.042499999999999996,0.08
2021-08-14,42.18,0.05,30.46,0.03,20.72,0.02,1.53,2.04,94.3,36.11,41.53,0.48,0.0,0.44
2021-08-14,89.51,0.03,67.91,0.02,34.62,0.02,1.14,4.88,47.78,54.43,67.4,0.19,0.83,0.35
2021-08-14,134.8,0.04,127.48,0.03,115.15,0.03,1.17,8.75,34.06,47.22,70.92,0.14,0.1875,0.3
2021-08-14,84.44,0.06,79.1,0.04,59.03,0.04,1.47,6.75,28.95,44.44,54.72,0.06,0.0,0.05
2021-08-14,554.74,0.01,713.87,0.01,741.98,0.01,0.84,58.04,318.08,53.72,61.1,1.61,1.3425,1.93
2021-08-14,9.09,0.0,6.87,0.0,4.77,0.0,1.34,2.37,16.54,68.06,34.62,0.03,0.0275,0.09
2021-08-14,318.23,0.04,262.43,0.04,103.69,0.04,1.15,22.27,124.24,36.34,66.76,0.26,0.7432142857142857,0.63
2021-08-14,228.84,0.1,150.17,0.1,93.1,0.08,1.35,47.78,187.84,46.64,59.23,0.87,0.0,1.86
2021-08-14,64.7,0.09,77.18,0.11,96.31,0.12,0.89,9.49,70.03,56.48,26.64,2.45,2.7425,1.81
2021-08-14,233.18,0.03,137.54,0.02,81.95,0.02,1.5,6.98,81.6,37.55,61.86,0.22,1.000357142857143,1.18
2021-08-14,42.62,0.08,31.94,0.07,25.46,0.05,1.35,3.77,15.1,42.33,45.45,0.07,0.0,0.07
2021-08-14,17.56,0.02,11.3,0.01,9.85,0.01,1.45,4.94,14.59,62.82,70.97,0.18,0.22,0.24
2021-08-14,111.3,0.01,142.35,0.01,174.93,0.01,0.93,9.26,32.43,37.96,61.25,0.66,0.003928571428571429,0.22
2021-08-15,62.78,0.05,47.16,0.04,36.3,0.03,1.43,2.75,12.8,34.67,60.86,0.05,0.0,0.11
2021-08-15,150.76,0.04,134.8,0.03,127.48,0.03,1.16,9.09,36.55,47.22,70.93,0.3,0.19250000000000003,0.28
2021-08-15,116.14,0.07,84.44,0.04,79.1,0.04,1.5,6.75,28.95,44.44,54.72,0.18,0.0,0.23
2021-08-15,52.63,0.09,64.7,0.11,77.18,0.12,0.9,9.41,70.19,56.48,26.72,2.28,2.682857142857143,2.28
2021-08-15,8.77,0.0,9.29,0.0,6.47,0.0,1.18,4.78,16.83,45.19,41.21,0.16,0.0,0.08
2021-08-15,369.02,0.04,233.18,0.02,137.54,0.02,1.5,7.73,91.23,48.64,61.91,0.41,0.9771428571428572,1.95
2021-08-15,26.56,0.03,17.56,0.01,11.3,0.01,1.45,4.89,14.51,62.81,71.02,0.17,0.2182142857142857,0.16
2021-08-15,59.0,0.02,29.82,0.01,14.63,0.01,1.65,12.68,134.77,23.15,15.58,0.42,0.6625,1.82
2021-08-15,174.13,0.22,181.72,0.23,192.89,0.26,0.95,37.78,253.62,51.85,11.46,5.78,0.0,5.14
2021-08-15,97.42,0.03,89.51,0.03,67.91,0.02,1.14,5.07,49.63,54.39,67.59,0.29,0.8264285714285714,0.49
2021-08-15,155.76,0.05,131.84,0.06,68.25,0.03,1.3,2.26,47.51,21.91,50.25,0.11,0.58,0.21
2021-08-15,115.2,0.04,135.44,0.04,127.43,0.02,1.15,3.25,18.05,38.43,68.05,0.26,2.1785714285714284,0.28
2021-08-15,327.01,0.04,318.23,0.04,262.43,0.04,1.14,22.94,128.07,36.32,66.87,0.53,0.7685714285714286,0.78
2021-08-15,57.34,0.09,42.62,0.07,31.94,0.05,1.37,3.3,14.62,42.33,45.47,0.07,0.0,0.0
2021-08-15,356.17,0.14,470.9,0.15,554.7,0.16,0.9,42.7,175.95,48.43,70.28,1.66,0.0,2.4
2021-08-15,406.28,0.03,393.96,0.03,538.71,0.04,0.98,12.68,84.28,43.98,69.71,1.2,0.16,1.36
2021-08-15,11.34,0.01,7.5,0.01,4.43,0.0,1.39,3.66,34.34,42.58,25.79,0.1,0.0,0.22
2021-08-15,69.98,0.05,42.18,0.03,30.46,0.02,1.54,1.75,97.07,36.11,41.56,0.23,0.0,0.59
2021-08-15,106.05,0.01,111.3,0.01,142.35,0.01,0.94,10.81,32.43,37.96,61.26,0.22,0.0035714285714285718,0.22
2021-08-15,310.81,0.1,228.84,0.1,150.17,0.08,1.32,49.61,196.19,46.64,59.31,1.22,0.0,2.36
2021-08-15,16.28,0.0,16.76,0.0,19.53,0.0,1.01,1.52,5.53,45.44,55.12,0.03,0.04392857142857143,0.03
2021-08-15,12.61,0.0,9.09,0.0,6.87,0.0,1.35,2.67,16.35,68.06,34.8,0.04,0.030357142857142857,0.15
2021-08-16,116.14,0.08,84.44,0.04,79.1,0.04,1.53,8.24,32.84,44.44,54.83,0.18,0.0,0.23
2021-08-16,369.02,0.04,233.18,0.03,137.54,0.02,1.49,9.42,95.14,48.63,61.97,0.41,0.9539285714285715,1.95
2021-08-16,406.28,0.03,393.96,0.03,538.71,0.04,0.99,12.72,86.52,43.98,69.76,1.2,0.1660714285714286,1.36
2021-08-16,12.61,0.0,9.09,0.0,6.87,0.0,1.36,2.37,16.54,68.06,35.21,0.04,0.03321428571428571,0.15
2021-08-16,356.17,0.14,470.9,0.15,554.7,0.16,0.88,41.8,168.32,48.42,70.6,1.66,0.0,2.4
2021-08-16,26.56,0.03,17.56,0.01,11.3,0.01,1.45,4.97,15.26,61.08,71.1,0.17,0.21642857142857141,0.16
2021-08-16,327.01,0.04,318.23,0.04,262.43,0.04,1.13,24.58,133.04,47.25,67.25,0.53,0.7939285714285714,0.78
2021-08-16,150.76,0.04,134.8,0.03,127.48,0.03,1.16,10.3,39.64,47.22,71.09,0.3,0.1975,0.28
2021-08-16,69.98,0.06,42.18,0.04,30.46,0.03,1.55,2.18,102.31,36.11,41.62,0.23,0.0,0.59
2021-08-16,106.05,0.01,111.3,0.01,142.35,0.01,0.94,9.26,32.43,37.96,61.33,0.22,0.0032142857142857147,0.22
2021-08-16,310.81,0.1,228.84,0.1,150.17,0.08,1.3,52.34,206.44,46.64,59.46,1.22,0.0,2.36
2021-08-16,391.32,0.01,554.74,0.01,713.87,0.01,0.83,58.04,310.26,53.65,61.4,2.58,1.434642857142857,2.47
2021-08-16,16.28,0.0,16.76,0.0,19.53,0.0,1.01,1.72,6.48,45.41,55.24,0.03,0.04535714285714287,0.03
2021-08-16,52.63,0.1,64.7,0.12,77.18,0.1,0.91,9.33,70.6,56.48,26.97,2.28,2.6232142857142855,2.28
2021-08-16,97.42,0.03,89.51,0.03,67.91,0.02,1.13,5.47,52.66,54.32,67.91,0.29,0.8228571428571428,0.49
2021-08-16,57.34,0.09,42.62,0.07,31.94,0.05,1.39,3.3,15.1,42.32,45.57,0.07,0.0,0.0
2021-08-17,369.02,0.04,233.18,0.03,137.54,0.02,1.48,9.0,99.27,48.63,62.03,0.41,0.9307142857142858,1.95
2021-08-17,356.17,0.13,470.9,0.14,554.7,0.16,0.87,40.94,163.59,48.41,71.22,1.66,0.0,2.4
2021-08-17,174.13,0.22,181.72,0.23,192.89,0.25,0.96,36.75,251.63,51.85,11.68,5.78,0.0,5.14
2021-08-17,97.42,0.03,89.51,0.03,67.91,0.02,1.12,5.45,54.24,54.27,68.23,0.29,0.8192857142857143,0.49
2021-08-17,310.81,0.1,228.84,0.1,150.17,0.09,1.28,53.99,214.38,49.41,59.63,1.22,0.0,2.36
2021-08-17,327.01,0.04,318.23,0.04,262.43,0.04,1.12,25.25,134.97,47.07,67.71,0.53,0.8192857142857143,0.78
2021-08-17,116.14,0.08,84.44,0.05,79.1,0.04,1.54,8.7,36.04,44.44,54.94,0.18,0.0,0.23
2021-08-17,150.76,0.04,134.8,0.03,127.48,0.03,1.16,10.3,39.89,47.22,71.23,0.3,0.20249999999999999,0.28
2021-08-17,406.28,0.04,393.96,0.03,538.71,0.04,1.0,12.95,86.45,43.98,69.81,1.2,0.17214285714285713,1.36
2021-08-17,106.05,0.01,111.3,0.01,142.35,0.01,0.94,9.26,26.25,37.96,61.39,0.22,0.002857142857142857,0.22
2021-08-17,391.32,0.01,554.74,0.01,713.87,0.01,0.83,58.04,293.52,53.59,61.53,2.58,1.4807142857142856,2.47
2021-08-17,57.34,0.1,42.62,0.08,31.94,0.05,1.42,3.3,16.98,42.3,45.7,0.07,0.0,0.0
2021-08-17,69.98,0.06,42.18,0.04,30.46,0.03,1.56,2.47,106.67,36.11,41.67,0.23,0.0,0.59
2021-08-17,16.28,0.0,16.76,0.0,19.53,0.0,1.01,1.72,6.0,45.39,55.35,0.03,0.046785714285714285,0.03
2021-08-17,12.61,0.0,9.09,0.0,6.87,0.0,1.37,2.44,16.85,68.06,35.73,0.04,0.036071428571428574,0.15
2021-08-17,26.56,0.02,17.56,0.02,11.3,0.01,1.43,5.04,15.97,61.06,71.17,0.17,0.21464285714285714,0.16
2021-08-17,52.63,0.08,64.7,0.11,77.18,0.14,0.91,9.33,69.94,56.48,27.18,2.28,2.563571428571428,2.28
2021-08-18,109.04,0.16,74.79,0.13,33.04,0.1,1.21,17.18,150.91,50.46,51.77,0.08,0.6899999999999998,0.15
2021-08-18,12.61,0.0,9.09,0.0,6.87,0.0,1.37,2.48,16.35,68.06,36.23,0.04,0.038928571428571423,0.15
2021-08-18,57.34,0.1,42.62,0.08,31.94,0.05,1.44,3.3,16.98,42.28,45.86,0.07,0.0,0.0
2021-08-18,26.56,0.03,17.56,0.02,11.3,0.01,1.43,5.44,16.49,61.03,71.24,0.17,0.21285714285714286,0.16
2021-08-18,16.28,0.0,16.76,0.0,19.53,0.0,1.02,1.91,6.19,45.37,55.46,0.03,0.048214285714285716,0.03
2021-08-18,106.05,0.01,111.3,0.01,142.35,0.01,0.95,9.26,29.34,37.96,61.47,0.22,0.0025,0.22
2021-08-18,406.28,0.04,393.96,0.03,538.71,0.03,1.0,12.9,86.17,43.98,69.87,1.2,0.1782142857142857,1.36
2021-08-18,52.63,0.1,64.7,0.11,77.18,0.11,0.92,9.16,72.72,56.48,27.37,2.28,2.5039285714285713,2.28
2021-08-18,369.02,0.04,233.18,0.03,137.54,0.02,1.47,9.21,104.88,48.62,62.09,0.41,0.9075000000000001,1.95
2021-08-18,327.01,0.04,318.23,0.04,262.43,0.04,1.1,25.73,136.15,46.91,68.12,0.53,0.8446428571428571,0.78
2021-08-18,310.81,0.1,228.84,0.1,150.17,0.09,1.26,56.2,221.18,49.4,59.78,1.22,0.0,2.36
2021-08-18,391.32,0.01,554.74,0.01,713.87,0.01,0.82,61.38,294.64,53.53,61.63,2.58,1.5267857142857142,2.47
2021-08-18,97.42,0.03,89.51,0.03,67.91,0.02,1.1,5.71,55.64,54.22,68.53,0.29,0.8157142857142857,0.49
2021-08-18,150.76,0.04,134.8,0.03,127.48,0.03,1.16,10.64,38.95,47.22,71.38,0.3,0.2075,0.28
2021-08-18,116.14,0.09,84.44,0.05,79.1,0.04,1.55,9.04,38.56,44.44,55.07,0.18,0.0,0.23
2021-08-18,69.98,0.07,42.18,0.04,30.46,0.03,1.56,2.91,115.99,36.11,41.71,0.23,0.0,0.59
2021-08-18,356.17,0.13,470.9,0.14,554.7,0.16,0.86,40.39,158.9,48.4,71.9,1.66,0.0,2.4
2021-08-19,116.14,0.1,84.44,0.05,79.1,0.04,1.55,9.5,40.39,44.44,55.21,0.18,0.0,0.23
2021-08-19,391.32,0.01,554.74,0.01,713.87,0.01,0.82,61.38,308.03,53.49,61.82,2.58,1.5728571428571427,2.47
2021-08-19,12.61,0.0,9.09,0.0,6.87,0.0,1.39,2.56,16.89,71.76,36.74,0.04,0.04178571428571428,0.15
2021-08-19,150.76,0.04,134.8,0.04,127.48,0.03,1.15,11.32,40.75,47.22,71.52,0.3,0.21249999999999997,0.28
2021-08-19,57.34,0.11,42.62,0.08,31.94,0.06,1.44,3.3,18.87,42.24,46.04,0.07,0.0,0.0
2021-08-19,69.98,0.07,42.18,0.04,30.46,0.03,1.56,3.35,119.77,36.11,41.76,0.23,0.0,0.59
2021-08-19,97.42,0.03,89.51,0.03,67.91,0.02,1.08,5.96,56.35,54.17,68.85,0.29,0.812142857142857,0.49
2021-08-19,26.56,0.03,17.56,0.02,11.3,0.01,1.42,5.36,17.19,61.01,71.33,0.17,0.21107142857142855,0.16
2021-08-19,52.63,0.08,64.7,0.1,77.18,0.11,0.92,9.74,69.04,56.48,27.6,2.28,2.4442857142857144,2.28
2021-08-19,106.05,0.01,111.3,0.01,142.35,0.01,0.96,9.26,32.43,37.96,61.54,0.22,0.002857142857142857,0.22
2021-08-19,356.17,0.13,470.9,0.14,554.7,0.16,0.85,40.41,154.97,47.69,72.45,1.66,0.0,2.4
2021-08-19,310.81,0.11,228.84,0.1,150.17,0.09,1.24,57.75,227.52,49.4,59.93,1.22,0.0,2.36
2021-08-19,369.02,0.04,233.18,0.03,137.54,0.02,1.45,9.63,109.32,48.62,62.16,0.41,0.9117857142857143,1.95
2021-08-19,174.13,0.21,181.72,0.22,192.89,0.25,0.97,36.86,244.93,51.85,12.1,5.78,0.0,5.14
2021-08-19,16.28,0.0,16.76,0.0,19.53,0.0,1.02,1.91,6.19,45.35,55.57,0.03,0.04964285714285715,0.03
2021-08-19,327.01,0.03,318.23,0.04,262.43,0.04,1.09,26.65,139.57,46.74,68.52,0.53,0.87,0.78
2021-08-19,406.28,0.04,393.96,0.03,538.71,0.03,1.01,13.06,85.6,43.98,69.94,1.2,0.1842857142857143,1.36
2021-08-20,327.01,0.03,318.23,0.04,262.43,0.04,1.07,27.0,140.77,46.56,68.89,0.53,0.9046428571428571,0.78
2021-08-20,137.72,0.14,178.32,0.13,309.17,0.13,0.88,9.79,20.44,41.67,65.95,0.29,0.0,0.35
2021-08-20,310.81,0.1,228.84,0.1,150.17,0.1,1.21,59.35,232.29,52.03,60.11,1.22,0.0,2.36
2021-08-20,150.76,0.04,134.8,0.04,127.48,0.03,1.15,11.67,42.55,47.22,71.65,0.3,0.2175,0.28
2021-08-20,54.1,0.0,49.39,0.0,39.1,0.0,1.35,5.48,23.16,52.98,61.43,0.2,0.24107142857142858,0.2
2021-08-20,57.34,0.12,42.62,0.08,31.94,0.06,1.43,2.83,19.81,42.21,46.2,0.07,0.0,0.0
2021-08-20,12.61,0.0,9.09,0.0,6.87,0.0,1.41,2.6,16.31,71.76,37.29,0.04,0.044642857142857144,0.15
2021-08-20,391.32,0.01,554.74,0.01,713.87,0.01,0.81,58.04,289.06,53.42,62.12,2.58,1.6189285714285713,2.47
2021-08-20,220.27,0.04,256.74,0.04,317.06,0.04,0.95,15.77,71.27,56.51,77.17,1.08,0.15571428571428572,1.22
2021-08-20,69.98,0.08,42.18,0.05,30.46,0.03,1.56,3.64,120.93,36.11,41.81,0.23,0.0,0.59
2021-08-20,16.28,0.0,16.76,0.0,19.53,0.0,1.03,1.72,5.34,45.33,55.67,0.03,0.051071428571428566,0.03
2021-08-20,406.28,0.04,393.96,0.03,538.71,0.03,1.01,13.21,86.09,43.98,70.0,1.2,0.19035714285714286,1.36
2021-08-20,26.56,0.03,17.56,0.02,11.3,0.01,1.41,5.56,17.6,60.98,71.42,0.17,0.20928571428571427,0.16
2021-08-20,116.14,0.1,84.44,0.06,79.1,0.04,1.54,10.41,43.25,44.44,55.36,0.18,0.0,0.23
2021-08-20,106.05,0.01,111.3,0.01,142.35,0.01,0.98,9.26,30.88,37.96,61.6,0.22,0.0032142857142857142,0.22
2021-08-20,369.02,0.05,233.18,0.03,137.54,0.02,1.42,10.37,112.82,48.62,62.21,0.41,0.9160714285714286,1.95
2021-08-20,52.63,0.11,64.7,0.11,77.18,0.09,0.93,10.47,70.19,56.48,27.87,2.28,2.384642857142857,2.28
2021-08-20,149.03,0.02,143.54,0.01,131.1,0.01,1.04,2.38,17.17,38.59,71.53,0.17,0.0767857142857143,0.17
2021-08-20,97.42,0.03,89.51,0.03,67.91,0.02,1.07,6.25,57.62,54.13,69.12,0.29,0.8085714285714286,0.49
2021-08-21,12.61,0.0,9.09,0.0,6.87,0.0,1.42,2.52,16.2,71.76,37.62,0.04,0.047499999999999994,0.15
2021-08-21,106.05,0.01,111.3,0.01,142.35,0.01,1.0,9.26,30.88,37.96,61.67,0.22,0.0035714285714285718,0.22
2021-08-21,406.28,0.04,393.96,0.03,538.71,0.03,1.02,13.21,84.57,43.98,70.07,1.2,0.19642857142857142,1.36
2021-08-21,116.14,0.11,84.44,0.06,79.1,0.04,1.53,10.76,45.31,44.44,55.43,0.18,0.0,0.23
2021-08-21,150.76,0.04,134.8,0.04,127.48,0.03,1.15,12.18,42.47,47.22,71.71,0.3,0.2225,0.28
2021-08-21,57.34,0.12,42.62,0.08,31.94,0.07,1.43,3.3,19.81,42.21,46.22,0.07,0.0,0.0
2021-08-21,26.56,0.03,17.56,0.02,11.3,0.01,1.4,5.75,17.48,60.96,71.48,0.17,0.2075,0.16
2021-08-21,52.63,0.09,64.7,0.09,77.18,0.11,0.93,10.31,68.72,56.48,27.97,2.28,2.3249999999999997,2.28
2021-08-21,16.28,0.0,16.76,0.0,19.53,0.0,1.03,1.81,5.62,45.32,55.71,0.03,0.0525,0.03
2021-08-21,369.02,0.05,233.18,0.03,137.54,0.02,1.41,11.64,117.37,48.62,62.23,0.41,0.920357142857143,1.95
2021-08-21,327.01,0.03,318.23,0.04,262.43,0.04,1.05,27.09,142.27,46.44,69.11,0.53,0.9392857142857143,0.78
2021-08-21,97.42,0.03,89.51,0.03,67.91,0.02,1.06,6.3,58.83,54.12,69.23,0.29,0.8049999999999999,0.49
2021-08-21,310.81,0.1,228.84,0.1,150.17,0.1,1.21,60.31,235.37,52.02,60.22,1.22,0.0,2.36
2021-08-22,51.68,0.1,52.63,0.09,64.7,0.11,0.93,9.49,67.41,56.48,28.08,1.81,2.307857142857143,1.38
2021-08-22,12.76,0.01,8.77,0.0,9.29,0.0,1.24,6.02,18.61,45.14,41.75,0.03,0.0,0.08
2021-08-22,597.36,0.05,369.02,0.04,233.18,0.02,1.39,12.59,128.06,48.61,62.3,1.18,0.9246428571428572,2.56
2021-08-22,105.42,0.04,115.2,0.04,135.44,0.04,1.0,4.15,15.88,38.43,69.68,0.26,2.4517857142857147,0.36
2021-08-22,106.21,0.03,97.42,0.03,89.51,0.03,1.05,6.5,60.06,54.11,69.28,0.35,0.7996428571428572,0.76
2021-08-22,205.49,0.05,155.76,0.05,131.84,0.06,1.23,3.77,64.85,21.87,52.07,0.42,0.6667857142857142,0.53
2021-08-22,270.78,0.12,356.17,0.14,470.9,0.15,0.82,40.2,153.87,47.69,73.0,2.12,0.0,2.13
2021-08-22,219.32,0.12,116.14,0.07,84.44,0.04,1.53,10.98,46.79,44.44,55.43,0.05,0.0,0.39
2021-08-22,164.87,0.04,150.76,0.04,134.8,0.03,1.14,12.61,44.01,47.22,71.71,0.3,0.22714285714285712,0.44
2021-08-22,370.79,0.1,310.81,0.1,228.84,0.1,1.21,62.3,241.28,52.01,60.28,1.86,0.0,3.37
2021-08-22,18.15,0.0,16.28,0.0,16.76,0.0,1.03,1.52,5.81,36.98,55.73,0.08,0.05178571428571429,0.17
2021-08-22,44.71,0.03,26.56,0.03,17.56,0.01,1.39,5.9,17.81,60.95,71.53,0.24,0.20464285714285715,0.34
2021-08-22,335.44,0.03,327.01,0.04,318.23,0.04,1.04,27.31,144.49,46.41,69.16,0.63,0.9739285714285716,1.55
2021-08-22,19.7,0.0,12.61,0.0,9.09,0.0,1.44,2.64,16.66,71.76,37.84,0.09,0.05178571428571428,0.12
2021-08-22,125.84,0.08,69.98,0.05,42.18,0.03,1.55,3.93,124.57,36.11,41.85,0.44,0.0,0.9
2021-08-22,164.8,0.21,174.13,0.22,181.72,0.23,0.99,35.86,238.07,51.85,12.34,5.98,0.0,5.46
2021-08-22,90.03,0.12,57.34,0.09,42.62,0.07,1.43,3.77,20.28,42.21,46.22,0.07,0.0,0.61
2021-08-22,79.17,0.05,62.78,0.05,47.16,0.04,1.36,2.65,15.74,34.49,62.14,0.07,0.0,0.14
2021-08-22,106.51,0.04,59.0,0.02,29.82,0.01,1.56,14.89,177.97,23.15,15.95,0.82,0.6307142857142857,2.68
2021-08-22,16.32,0.01,11.34,0.01,7.5,0.01,1.46,4.99,50.56,57.36,26.03,0.24,0.0,0.46
2021-08-22,425.68,0.04,406.28,0.03,393.96,0.03,1.02,13.3,86.83,43.98,70.11,1.36,0.20249999999999999,1.55
2021-08-23,19.7,0.0,12.61,0.0,9.09,0.0,1.47,2.79,18.8,71.76,38.4,0.09,0.05607142857142857,0.12
2021-08-23,164.87,0.04,150.76,0.04,134.8,0.03,1.14,13.56,47.19,47.22,71.78,0.3,0.2317857142857143,0.44
2021-08-23,597.36,0.05,369.02,0.04,233.18,0.03,1.38,12.81,130.91,48.61,62.38,1.18,0.9289285714285714,2.56
2021-08-23,425.68,0.04,406.28,0.03,393.96,0.03,1.03,13.6,91.74,43.98,70.17,1.36,0.20714285714285713,1.55
2021-08-23,125.84,0.09,69.98,0.06,42.18,0.04,1.54,3.78,126.32,36.11,41.89,0.44,0.0,0.9
2021-08-23,334.13,0.01,391.32,0.01,554.74,0.01,0.8,52.46,261.16,53.37,62.24,1.93,1.8028571428571427,2.47
2021-08-23,164.8,0.21,174.13,0.22,181.72,0.23,1.0,34.73,234.42,51.85,12.5,5.98,0.0,5.46
2021-08-23,90.03,0.13,57.34,0.09,42.62,0.07,1.44,4.25,21.23,42.19,46.35,0.07,0.0,0.61
2021-08-23,370.79,0.1,310.81,0.1,228.84,0.1,1.2,64.07,249.23,53.75,60.42,1.86,0.0,3.37
