date,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,gdp_per_capita,seasonally_adjusted_unemployment_rate,CPI_trend,CPI_sumsq_acf_diff1,seasonally_adjusted_CPI,INDPRO_trend,seasonally_adjusted_INDPRO,INDPRO_acf1_original,CPI_sumsq_acf_original,INDPRO_sumsq_acf_original,CPI_acf1_original,recession_probability,PPI_trend,1_year_rate_acf1_diff1,3_months_rate_acf1_original,gdp_per_capita_acf1_original,share_price_acf1_original,seasonally_adjusted_PPI,6_months_rate_sumsq_acf_diff1,gdp_per_capita_sumsq_acf_original,Year,share_price_sumsq_acf_original,CPI_acf1_diff2,3_months_rate_sumsq_acf_original,CPI_acf1_diff1,6_months_rate_sumsq_acf_original,6_months_rate_acf1_original,10_year_rate_acf1_original,10_year_rate_sumsq_acf_original,3_months_rate_acf1_diff1,1_year_rate_sumsq_acf_original,1_year_rate_acf1_original,unemployment_rate_trend,INDPRO_acf1_diff2,3_month_recession_probability,OECD_CLI_index_sumsq_acf_original,1_month_recession_probability,6_month_recession_probability
2000-01-01,5.747999999999999,5.3185,5.504,169.3,91.4092,6.66,5.288478808075917,4.0,130.2,101.376274405568,112.0,49335.0,4.038009780865234,169.51695845984128,1.7248751959960544,169.25694900655756,91.21752163583854,91.26242254153952,0.98859715322564,9.33322093945095,8.766884794157102,0.993888536436244,0.08,129.96670455971983,0.3557325208543686,0.976134760561269,0.9912576709431208,0.9911973320502242,130.7810043149974,0.2573731510927867,9.03706966106518,2000,9.031188175121684,-0.3367703632033605,7.211237737102566,0.5783817949048157,7.347719743859102,0.9777176420367404,0.9862546436927736,8.159456248734601,0.3215804148449203,7.418690195557889,0.9789787398913966,4.079492372047749,-0.4693878194140101,0.02,5.268399171525242,0.02,0.54
2000-02-01,5.8420000000000005,5.548,5.7205,170.0,91.7245,6.52,5.211940809883173,4.1,130.4,101.310611938517,111.3,49593.0,4.085275656435667,169.9906867963137,1.7183413494792894,170.0620848739326,91.46449130465255,91.62987485631726,0.9886605622033262,9.33325765229458,8.771229172475659,0.993866941389447,0.02,130.4914921504138,0.3559543155419368,0.9762346792047936,0.991163165454196,0.9917064068163124,131.1895969976385,0.2571961138629716,9.037996168159935,2000,9.049857524054412,-0.3350906518794658,7.217371357691262,0.5776160405004145,7.354238772163347,0.977815288991312,0.9861766514281504,8.169664928541247,0.3216693422564072,7.425650441457347,0.9790289630125516,4.062096111072711,-0.4722696947911601,0.32,5.272843265168899,0.0,0.74
2000-03-01,5.862608695652174,5.694782608695652,5.8500000000000005,171.0,92.083,6.26,5.256581763999047,4.0,131.5,101.214224112159,107.1,49851.0,4.015254089394134,170.47082600620587,1.6726752033377177,170.97712723246948,91.65037469273776,92.05238623256312,0.9887043527674926,9.332268264278964,8.775651461145566,0.9938174678171636,0.0,130.96778014427534,0.3559714729990987,0.9762913651312604,0.9910713710587216,0.9915983585181052,131.5091881939604,0.2571413260250419,9.037364371145468,2000,9.063648304291842,-0.33057646281538,7.222554718718687,0.5769691722051178,7.359716859182582,0.9778687412818776,0.985986977764205,8.175927478992183,0.3218877258920072,7.431558212796464,0.9790478510272564,4.047329947811627,-0.4720627047890019,0.52,5.278799405447976,0.02,0.9
2000-04-01,5.799473684210526,5.658421052631579,5.808421052631579,170.9,92.6659,5.99,5.31758891083259,3.8,132.3,101.095977283294,109.2,50109.0,3.799228388274555,170.95586658417477,1.6181486296533294,170.81190350151755,91.78389565530104,92.62153103295115,0.9886492179828892,9.332377462648276,8.77826293614829,0.9938721908983292,0.02,131.37324454489752,0.3559402226027917,0.9762885493894444,0.9909823397964532,0.9914097141885791,132.40674260171335,0.257132906768942,9.035343103468357,2000,9.071390103064,-0.3271057677013999,7.227048699051294,0.5601050499311113,7.364410687603145,0.9778635400001936,0.9857640801054164,8.177587904230267,0.3218363505779976,7.436511560212865,0.9790322995995736,4.038752115022081,-0.4716593824080809,0.54,5.285673758665627,0.32,3.18
2000-05-01,5.941818181818181,5.790909090909091,6.0986363636363645,171.2,92.9347,6.44,5.300468666170938,4.0,133.3,100.949855850053,110.7,50080.66666666666,4.0255195170416025,171.44374558148513,1.6159389634288437,171.23715969991216,91.87902296003892,92.80257840964413,0.9887361825054743,9.332835842463242,8.7820669690498,0.9938888139997136,0.32,131.69316773488228,0.3557488240481408,0.976333615312939,0.991119936377179,0.9916176465520338,133.6812639070104,0.2563431727116789,9.03621327730076,2000,9.08082759550967,-0.3455115303819032,7.230864454161719,0.5609166944213451,7.368166347024711,0.9779382211201854,0.9861318405381568,8.18437153319495,0.3217474005878207,7.440855893621121,0.979093282392007,4.039342367645139,-0.4719486710244455,0.74,5.292849611624286,0.52,4.36
2000-06-01,5.825454545454545,5.6863636363636365,5.965909090909091,172.2,93.0018,6.1,5.325426250905943,4.0,133.5,100.785014595482,106.4,50052.333333333336,3.987791430101855,171.9323129075766,1.580023823435184,172.20407743337856,91.94651990292878,93.20245229843812,0.9889080751422024,9.33234603589142,8.788326830231776,0.9938401666317688,0.52,131.92133220581093,0.3554941856023174,0.9763083513211912,0.9912530777967136,0.991613053896779,133.16384332102805,0.2561714584711324,9.039552852367608,2000,9.087638678174024,-0.3247366145977488,7.234021658486147,0.5499257280604617,7.3714036851920275,0.9779059904024424,0.9858561949273305,8.186400339310111,0.321599712515037,7.44425302332826,0.9790555691856748,4.049239024759667,-0.4709360820652397,0.9,5.299621602763517,0.54,8.2
2000-07-01,5.753,5.955,5.9990000000000006,172.7,92.8373,6.05,5.3340744530435815,4.0,133.3,100.602010999939,108.3,50024.0,3.98791959973789,172.41856748638995,1.5850657640457535,172.554659907282,91.98865634110132,93.09563260674788,0.9891706200198196,9.331903281817487,8.798329200025156,0.9938390891999842,0.54,132.05783780925776,0.3555775798170818,0.9763725795836614,0.9913819686567936,0.991689023863552,133.35839613335892,0.2561212166768118,9.044893709248903,2000,9.094183349247462,-0.3370626880641929,7.236681350118065,0.5534364306132855,7.374104059848616,0.9779214500717462,0.9858477288211192,8.187496808445262,0.3211676751946425,7.446747512537937,0.9790355445377288,4.0652585626986,-0.4700585181284406,3.18,5.305305248381763,0.74,16.14
2000-08-01,5.867826086956522,6.094347826086956,6.073478260869565,172.7,92.591,5.83,5.365813698393048,4.1,133.0,100.386659197681,107.3,50079.333333333336,4.048350767573587,172.90087583210635,1.5545475573487542,172.74428863930328,92.0037506091863,92.6634497789189,0.9894548215837212,9.33233955937591,8.81251931599821,0.99388427363749,0.74,132.10572089872164,0.3554246435351278,0.9763988081791938,0.9914451836423352,0.9916515027618192,133.07372436756663,0.2561186962866289,9.05070016327237,2000,9.098847399443317,-0.3218495013599276,7.238672130840968,0.5485979443384349,7.376316910163888,0.9779450306048288,0.9856655030584636,8.184823477996943,0.3214198378752311,7.449123835709761,0.9790912988312146,4.08389385236138,-0.4697904579209747,4.36,5.309149444855698,0.9,20.76
2000-09-01,5.79,5.9975000000000005,5.979,173.6,92.9827,5.8,5.369232378460755,3.9,133.6,100.136045447564,106.8,50134.66666666666,3.8274474036450647,173.37687214504015,1.5335830157872885,173.3612186245107,91.9901364054956,93.77941388324824,0.989470223691426,9.332027813182336,8.825240610083414,0.9938459746234668,0.9,132.07153734345655,0.3552916251487675,0.9763827949597704,0.9915071310840108,0.9917522089932486,133.40190846525925,0.2560229613451109,9.05673556169459,2000,9.104629818828634,-0.3301463205882536,7.24038040662644,0.5342213889034171,7.377947635353945,0.97792442761073,0.9856815079546752,8.1822483968652,0.3212785554198914,7.450683320994702,0.979069362850598,4.105258698682695,-0.4680991752999079,8.2,5.310270170921418,3.18,26.28
2000-10-01,5.722380952380952,6.106666666666667,6.038095238095238,173.9,92.64,5.74,5.317788403443937,3.9,134.2,99.8336358294588,105.8,50190.0,3.982636421187751,173.84003648533044,1.5305691025115675,173.89850902142987,91.94454057740356,92.46033004943068,0.9897784049959326,9.332122578594698,8.841480641720052,0.9938637531563724,3.18,131.96380754617954,0.3553388550144294,0.976403157254191,0.9915678488864466,0.992102613953666,133.8523358667881,0.2560223055010949,9.063038707493025,2000,9.115259961823238,-0.348285573334159,7.241742946705995,0.5330949456776262,7.379339546075976,0.9779453972632708,0.9856666273161452,8.17912734350578,0.3211587750597352,7.451492921117492,0.9790513276278902,4.130828685187758,-0.4707064920223349,16.14,5.307427002859284,4.36,31.34
2000-11-01,5.843809523809524,6.171904761904763,6.061904761904762,174.2,92.6604,5.72,5.31578772057552,3.9,132.0,99.4896774296076,107.6,50097.0,3.8905434961268113,174.28207019775417,1.5280583476105265,174.37061223152585,91.85698884798444,92.31536838968265,0.989932751818486,9.332595964996498,8.857868712421823,0.9938813508602946,4.36,131.7936393741096,0.3551804277640782,0.9764140650892618,0.9917330189942154,0.992214956510416,131.86465253794418,0.2560312025909891,9.071525067997332,2000,9.125934190785962,-0.3482663215819864,7.24281286148314,0.5331411359288306,7.380517499053115,0.9779565053618832,0.985694944965874,8.176760686024902,0.3212025820361167,7.452812255215437,0.9791109255803278,4.162578818953754,-0.4731627879991377,20.76,5.299317424830467,8.2,30.76
2000-12-01,5.326,5.769,5.6765,174.6,92.3457,5.24,5.314379472977947,3.9,132.0,99.1194903435927,98.4,50004.0,3.9016537573708,174.69834763736333,1.530081960157424,174.8599295357986,91.70914539984076,92.04956490808117,0.9902084872021932,9.333234184464452,8.876594914003162,0.9938897019716502,8.2,131.56763233308402,0.3533345194490953,0.976303811189336,0.9918922373823332,0.9923213278451614,131.71161034123566,0.2551691634130594,9.081922164052328,2000,9.136655199408876,-0.3481211719310294,7.242969593331757,0.532983424732614,7.379748144291744,0.9778119830212644,0.9851433507881628,8.16593106624966,0.3205510319555291,7.449846834802636,0.9788021687018068,4.201512823499167,-0.4739906838947036,26.28,5.284961560500196,16.14,31.2
2001-01-01,4.626190476190477,5.145714285714286,4.948571428571428,175.6,91.8908,5.16,5.327766767243823,4.2,131.0,98.78192779982533,94.7,49911.0,4.249917257561615,175.0870409548473,1.4989116980604915,175.52037482330283,91.49313323508352,91.64834048065649,0.990522755357523,9.33296000284454,8.897918955740424,0.993843401786526,16.14,131.2890383931989,0.355572368722673,0.975995574082642,0.9920458029544172,0.9923590331931794,130.8087895063711,0.2536974589510499,9.093676083357249,2001,9.146881057068908,-0.3403213225741788,7.238356915966124,0.5254087151906548,7.371086666724411,0.9773368471796018,0.9851127163017882,8.15629960246564,0.3216317179855434,7.436367118590139,0.9781806866808572,4.246714588998505,-0.4733194551101412,31.34,5.265342664796814,20.76,29.86
2001-02-01,4.509473684210526,4.881578947368421,4.706315789473685,176.0,91.2851,5.1,5.32153983085326,4.2,129.7,98.5233215527701,90.6,49975.66666666666,4.212455296488842,175.44962530563262,1.5003726596331313,176.1429733419875,91.22462381801134,91.13603456684602,0.9908746630231736,9.332814711075368,8.92198037702724,0.9938527202198691,20.76,130.9673581926318,0.3564713920676992,0.9758598294270416,0.9920877388103406,0.9924823748163556,129.81792806708057,0.2543304522121843,9.104429917197496,2001,9.15789145041724,-0.350209647802032,7.231243102827008,0.5266236749780147,7.35989391417837,0.9771878555780282,0.9851097962639098,8.148005738719249,0.3228307326485279,7.422906441282597,0.9781216959806796,4.296659515842953,-0.4729425020152822,30.76,5.243587843321851,26.28,28.52
2001-03-01,4.11090909090909,4.424545454545455,4.280454545454545,176.1,91.0585,4.89,5.2075646446367685,4.3,130.7,98.3564190675934,91.5,50040.333333333336,4.306327119898414,175.7891825598625,1.4808611039549595,176.03618287838196,90.92792375077212,91.11288532320522,0.9910785008747264,9.333387525404932,8.945665977795752,0.9938890444158291,26.28,130.6190732288368,0.3563592645694477,0.9755422991362586,0.992129047287266,0.9930435401701244,130.41477218027433,0.2530843294262794,9.113977373385602,2001,9.176871575396037,-0.3413755491281728,7.218210056340819,0.5248532665569456,7.342458747321249,0.9768414886628402,0.9848966451435232,8.13673162089642,0.3232822505876669,7.403025179415032,0.9777285319526318,4.351056472571518,-0.4728021817690576,31.2,5.223453279206339,31.34,28.34
2001-04-01,3.804,3.8725,3.8545,176.4,90.7384,5.14,5.216427757881007,4.4,130.2,98.27303218112152,88.4,50105.0,4.397311931741063,176.10896474867695,1.4785503264402635,176.26337091799607,90.61774837200366,90.7849806454755,0.9913059258417376,9.33428871688245,8.969205961878188,0.993906879445339,31.34,130.26064878289262,0.3573897179798418,0.9750627108904832,0.9921697430191528,0.99308440737192,130.40858080459293,0.2521666849619228,9.122473559638305,2001,9.19401997785686,-0.3432991316153194,7.196519015924425,0.5252925278673303,7.318868695100462,0.9764483924932672,0.985298856427722,8.135455172288061,0.3245654447767394,7.379472695218926,0.9774237502929336,4.413463807734617,-0.4731786427390359,29.86,5.207872511489155,30.76,21.14
2001-05-01,3.597727272727273,3.6204545454545456,3.6181818181818177,177.3,90.2607,5.39,5.312897509421799,4.3,129.1,98.2473158017569,92.0,49994.66666666666,4.278840431561509,176.40830426839827,1.45315094306514,177.35530984601135,90.30475882780183,90.25012454577552,0.9915755259019776,9.334388974656406,8.993216318842608,0.993870788722788,30.76,129.90680769611308,0.357943723167707,0.9748779270308664,0.9923248693183234,0.9927551336653694,129.82723769134537,0.2521664552204156,9.132103708410966,2001,9.20296754352109,-0.3333784240743417,7.172830745136382,0.5180656913661288,7.294113548319378,0.9762633522357194,0.9856566874372528,8.141112824126811,0.3255441740211631,7.355455234179906,0.977249200199759,4.487343490735473,-0.4728656327888331,28.52,5.198126887044504,31.2,16.74
2001-06-01,3.373809523809524,3.485238095238095,3.449523809523809,177.7,89.7811,5.28,5.278484809064274,4.5,129.9,98.224668069065,92.6,49884.333333333336,4.47579436585789,176.6858449794836,1.4544801218569696,177.73309209622735,90.02897215203659,89.84383961065345,0.9918333208445186,9.334608983064474,9.017474907661745,0.9938803098549028,31.2,129.58936909335603,0.3582674212277286,0.9748235442135096,0.9924745011969046,0.9929807771727824,129.7620147736749,0.2518995661778906,9.142702530245955,2001,9.214035917813176,-0.3421422157913373,7.15091039019887,0.5190562810826477,7.270611378270311,0.976161392784633,0.9855860890759764,8.146078441271197,0.3257733352803408,7.330903674823686,0.9770457929966928,4.573726402172878,-0.4728633642126714,28.34,5.1935052181917385,29.86,7.0
2001-07-01,3.39,3.513333333333333,3.447142857142857,177.4,89.2352,5.24,5.235041158080166,4.6,128.9,98.1806708610494,92.4,49774.0,4.590772129015344,176.9447351919551,1.3824391955410815,177.27725183925358,89.87020456050554,89.33371236182764,0.9920998777195758,9.336169389440338,9.04214889921191,0.9939515169826612,29.86,129.42179024312898,0.3582166302937847,0.974952636563558,0.9926189061416804,0.9932320260126728,129.29172789233235,0.2519012131067091,9.15401920725786,2001,9.22720195633656,-0.321550310646326,7.134975971653593,0.5094953337198278,7.253113893545476,0.9762705635235656,0.9856025764745784,8.151397908279714,0.3257367422540797,7.313590893496705,0.9772003099814746,4.670197404557912,-0.4728390951495694,21.14,5.192754853567769,28.52,2.38
2001-08-01,3.2583333333333333,3.361739130434782,3.286521739130435,177.4,89.157,4.97,5.210394259206694,4.9,128.7,98.1183415424087,91.5,49777.0,4.848469440754665,177.19096885021972,1.3692635963368174,177.38658161785543,89.83494406603802,89.28643120682395,0.992212128089164,9.338336195287733,9.0643664894211,0.9939949454961596,28.52,129.55606602592553,0.3581206261941737,0.9748805815795436,0.9926882541494688,0.9934000912425136,129.93662285570073,0.2511984716569674,9.164600434308202,2001,9.240711971558625,-0.3287183544303785,7.120800958556985,0.515767465037623,7.237562581279777,0.9761803306136289,0.985314430025848,8.152488101944911,0.3256396507872512,7.299108403377057,0.9771377737091456,4.772740579135177,-0.4719614919457764,16.74,5.194860782391953,28.34,1.42
2001-09-01,,2.6364705882352943,2.632941176470588,178.1,88.6749,4.73,5.064422070625509,5.0,128.5,98.078112536752,81.8,49780.0,4.938822449435393,177.42807267389188,1.355592467240333,177.8105060407049,89.84349802715198,89.33240563227746,0.9924420108331208,9.339914582310591,9.08637769901553,0.993976698342132,28.34,129.95584247862303,0.3581206261941737,0.9739970685685326,0.992755966439612,0.99399305875343,128.28018844863547,0.249983034741405,9.1744139685086,2001,9.26217573991663,-0.3143269618256415,7.09527431097495,0.5087328197295595,7.2116520188611055,0.9753289610555876,0.9850557109493662,8.14992544402004,0.3251298471927447,7.299108403377057,0.9771377737091456,4.87204535810678,-0.4733027107559172,7.0,5.199660443548801,21.14,0.54
2001-10-01,,2.1572727272727272,2.1195454545454546,177.6,88.4051,4.57,5.077913325546325,5.3,127.8,98.1296176238646,82.7,49783.0,5.416267010893428,177.6585944373571,1.2763013215280377,177.60058387826967,89.85260968389068,88.29853814998845,0.9926003301103676,9.342904138934276,9.106902506178075,0.9940624528667246,21.14,130.43302671002562,0.3581206261941737,0.9734329065932612,0.9928220975473216,0.9939983817398584,127.35200504430269,0.2511773670510398,9.1835969698337,2001,9.280651566989608,-0.3285364378368234,7.065644253298478,0.4843433557965994,7.180119706080784,0.9746523882788044,0.9849126603689452,8.145989368331618,0.3273548249208028,7.299108403377057,0.9771377737091456,4.963437597386236,-0.4740674831469333,2.38,5.208006743766491,16.74,0.34
2001-11-01,,1.871,1.8815,177.5,87.886,4.65,5.132277497112414,5.5,126.9,98.2987679745588,83.9,49885.66666666666,5.496063630172227,177.88673487502518,1.269414873013652,177.66841637097812,89.86000948201401,87.49908130757414,0.9928237161077158,9.346478263620485,9.127212912437969,0.9941121549710796,16.74,130.90529231011965,0.3581206261941737,0.9731808245859432,0.9928261469137336,0.9938540935486088,126.37681279039612,0.2515183386696709,9.19121126228303,2001,9.29379588044,-0.3441780256508659,7.0380846764682925,0.4946709910276831,7.152367247423105,0.9744658808680684,0.9851255063356792,8.145979351210318,0.3282408262869101,7.299108403377057,0.9771377737091456,5.049303133386792,-0.4743519559400774,1.42,5.220165564038461,7.0,0.18
2001-12-01,,1.69,1.775,177.4,87.8518,5.09,5.1527351277483096,5.7,127.1,98.5644504989502,88.8,49988.333333333336,5.700051647449634,178.11706052387842,1.2694814088112794,177.6600304286868,89.87153714304476,87.65667222892422,0.9929024326163236,9.350442118455057,9.145047715318931,0.994160785500562,7.0,131.38416613372306,0.3581206261941737,0.9731150546677608,0.9928304874458606,0.993836757175981,126.53859416346884,0.2515027585412309,9.19751529848152,2001,9.30400711699118,-0.3441745075894753,7.015221245560175,0.4983438948717664,7.131441501133091,0.9745258247862202,0.9857530112272508,8.15622525366893,0.3285626976841267,7.299108403377057,0.9771377737091456,5.133651347886366,-0.4744525300896672,0.54,5.234762970723187,2.38,0.2
2002-01-01,1.665,1.653333333333333,1.730952380952381,177.7,88.4634,5.04,5.149668500927495,5.7,126.6,98.8721430457769,93.0,50091.0,5.780137495394232,178.35347167044995,1.271822902809746,177.52262974157426,89.88936588048917,88.16330926052116,0.9927950601178888,9.354094016268892,9.157703435980247,0.9941750606149284,2.38,131.87349860473802,0.3502462472842876,0.9733013228211272,0.9928351129072788,0.9939052848371256,125.70367491187793,0.2515194135270208,9.202584157838244,2002,9.313033099007692,-0.3421696566407847,7.000981908811343,0.4990416962696352,7.118659268550163,0.974701354757045,0.9857595579400732,8.165463384927776,0.3286033033550559,7.236120632097142,0.9738994969297942,5.218726533361715,-0.4684196686968021,0.34,5.249263648403296,1.42,0.56
2002-02-01,1.6666666666666667,1.724736842105263,1.8194736842105264,178.0,88.4578,4.91,5.116068270792933,5.7,126.5,99.16387233320992,90.7,50156.0,5.760376089201015,178.60013393783268,1.2738491254486692,178.15552332270954,89.91708507265153,88.19382123203053,0.9928667004944334,9.357472507958196,9.168709553077994,0.9941892129920102,1.42,132.37109325518946,0.3500904773722678,0.9736598361382508,0.9928627237053824,0.9940789371643546,125.5399423305298,0.2513776720369174,9.206902574278253,2002,9.323559646863734,-0.342180065747589,6.996608675103196,0.4990804572204166,7.11615205378365,0.9751017032154656,0.9856626348909724,8.171847316626598,0.3285670143451804,7.190905056205132,0.974223194536975,5.306329765053056,-0.4710102562099986,0.18,5.261482533554857,0.54,0.48
2002-03-01,,1.7875,1.998,178.5,89.1265,5.28,5.200384652253465,5.7,127.5,99.3831123565765,95.7,50221.0,5.692378681657061,178.8612681538395,1.2644522297141558,178.5404260320781,89.96070985240574,89.19377358679417,0.9927445854840904,9.360278201867349,9.174920537546749,0.9941866220148944,0.54,132.87565989532072,0.3500904773722678,0.9739893916261176,0.9928900308537972,0.9938271452637925,126.855862356781,0.2516065347480192,9.210493402582204,2002,9.327822072225192,-0.3416917990731687,6.999550968067054,0.4983907261606202,7.123704320207687,0.9756239144421228,0.9861499949721152,8.184826245955694,0.3285983848253829,7.190905056205132,0.974223194536975,5.398222453639251,-0.4733733507999012,0.2,5.270719971461603,0.34,0.42
2002-04-01,,1.7136363636363638,1.9227272727272728,179.3,89.5507,5.21,5.16521204687928,5.9,131.8,99.4740080548084,93.0,50286.0,5.901154480577601,179.13804469573904,1.2232500708696177,179.1615349671296,90.0280545995195,89.72047361302043,0.992695260290585,9.361996426546352,9.17822404607958,0.9941591987499728,0.34,133.39736025097244,0.3500904773722678,0.974094398067138,0.9929170398241118,0.9940083644481936,131.6086489121003,0.2512984015933036,9.213571497067232,2002,9.333526037218146,-0.3384410050814917,7.005558339387346,0.49720934090774,7.133708178089561,0.9757142113630332,0.98612725301713,8.19674947616899,0.3285480147569757,7.190905056205132,0.974223194536975,5.497166354676885,-0.4749788543245211,0.56,5.277902144554853,0.18,0.38
2002-05-01,,1.7272727272727273,1.8604545454545456,179.5,89.9348,5.16,5.13314885639999,5.8,131.7,99.4173141041995,96.9,50311.333333333336,5.7459866029097775,179.4313746282992,1.2266224674250057,179.54207495436646,90.1205507465746,90.04187236107113,0.9926588218736108,9.363634126083388,9.179356161381149,0.994182235801632,0.18,133.98161531150424,0.3500904773722678,0.9743393642052988,0.9929670822268784,0.9941718450046928,132.96842825613183,0.2513026222416933,9.216770889450292,2002,9.340374770251485,-0.3404840917752039,7.016281170273811,0.4944430522497477,7.1461901334900455,0.975828588630489,0.9861290299756512,8.207825459173474,0.3285354805471884,7.190905056205132,0.974223194536975,5.600928940852919,-0.4748503459321184,0.48,5.284218518888687,0.2,0.28
2002-06-01,,1.6995,1.787,179.6,90.6736,4.93,5.044472308986106,5.8,134.5,99.2216752493062,92.4,50336.66666666666,5.743502683119656,179.74604292406886,1.229493358010108,179.6633309650835,90.22424384896988,90.79406882424044,0.992520112240974,9.365423651360867,9.176940099315464,0.9942131486749316,0.2,134.70288835881718,0.3500904773722678,0.974514572445734,0.9930161390925882,0.9945104117375752,135.24676922227457,0.2514898973160324,9.220233483874985,2002,9.351639988776713,-0.3382101923675641,7.030655788057685,0.494669328735378,7.161008159540675,0.9759260957413736,0.9859030447306036,8.214925306516449,0.328530862951455,7.190905056205132,0.974223194536975,5.689339472487523,-0.4743260196048752,0.42,5.289559390724142,0.56,0.72
2002-07-01,,1.6831818181818183,1.6940909090909089,180.0,90.6436,4.65,4.871295854447225,5.8,135.0,98.9397300293594,88.1,50362.0,5.775436052192856,180.08154800247922,1.2275092343536316,179.95086815489935,90.32370475261877,90.75867106106185,0.9926067548308094,9.36691987373411,9.175620819295805,0.9942190658618196,0.56,135.55795360169697,0.3500904773722678,0.9747060319856392,0.9930642382766812,0.9950652851738756,136.4627793615562,0.251713422441266,9.223973334780965,2002,9.370522602226096,-0.3381980267387374,7.048457329076446,0.4941381738130203,7.177476053487311,0.975993469913996,0.9855939874579492,8.216263516120929,0.3285323306624194,7.190905056205132,0.974223194536975,5.740519719845362,-0.4742265680201409,0.38,5.292203771121453,0.48,0.5
2002-08-01,,1.6159090909090907,1.6009090909090908,180.5,90.5505,4.26,4.885771244945064,5.7,136.2,98.63859395489278,87.6,50342.0,5.662751443661866,180.4263102748473,1.2192722463420995,180.4131903556901,90.41188216395646,90.79736514127592,0.992708801461562,9.367930389898902,9.175915032480564,0.9942168598467022,0.48,136.43362327754974,0.3500904773722678,0.9748163110632178,0.9931372093480036,0.995054060359771,139.8917833208428,0.251850045201495,9.22847354716908,2002,9.387275728584974,-0.3370263980121523,7.066956804417114,0.4940131112820745,7.194154751831678,0.9760640149374078,0.9850893275867522,8.20810954760301,0.3285275413514109,7.190905056205132,0.974223194536975,5.768497443879585,-0.473639260363159,0.28,5.290381854884827,0.42,0.94
2002-09-01,,1.629,1.6024999999999998,180.8,90.6373,3.87,4.822545541965738,5.7,138.0,98.3591211545336,86.1,50322.0,5.65040857556426,180.76435994975824,1.2198733976128011,180.5114825226925,90.4884866823609,91.09096174943068,0.992758069207253,9.36892295086174,9.176914859962515,0.994231122582245,0.42,137.28096836086746,0.3500904773722678,0.9750523725075873,0.9932083834773012,0.995265495349294,137.57782848788017,0.2518333075379642,9.233678218249802,2002,9.405529857681683,-0.3372507432101944,7.086714563057562,0.4937222567461026,7.212043068025414,0.9762967441244672,0.9845490783215808,8.189519564076932,0.3285163783138022,7.190905056205132,0.974223194536975,5.793595074962041,-0.4735918479650204,0.72,5.283652487066774,0.38,0.74
2002-10-01,,1.5804545454545456,1.555909090909091,181.2,90.3988,3.94,4.781669894067425,5.7,139.0,98.1391554841972,80.6,50302.0,5.796128055135139,181.0884618459593,1.2192644120533216,181.1824090266932,90.55487903145254,90.36427133959442,0.9928953840010336,9.36980738587903,9.180538714326202,0.9942371735325256,0.38,138.11062948999498,0.3500904773722678,0.9751891491626802,0.9932778225385348,0.9954062672264984,138.40812939239586,0.2518308011924526,9.239431001261767,2002,9.42356374939072,-0.3378394188093482,7.105823914083168,0.493580625039015,7.229438798343121,0.9764452589645516,0.9847942552464112,8.176223964518213,0.3285050506225509,7.190905056205132,0.974223194536975,5.819838129585449,-0.4736916162979764,0.5,5.273573231432088,0.28,0.5
2002-11-01,,1.2347368421052631,1.2747368421052632,181.5,90.8947,4.05,4.858969908948238,5.9,140.0,97.9937847916256,84.2,50355.333333333336,5.897543856627386,181.4046395756099,1.2185983722461773,181.57830890905728,90.61327075421724,90.51491642854172,0.9928283782090738,9.3708129902641,9.182924704387274,0.9942513263700328,0.28,138.948522263376,0.3500904773722678,0.974841534253318,0.9933051988663129,0.9952110100946394,138.75247152769464,0.2512151128729367,9.244856734932196,2002,9.435808862500958,-0.338073141604458,7.117914203952889,0.4934552922992261,7.240850813299017,0.9761873466700396,0.9850900143633462,8.1699101907973,0.328312990086294,7.190905056205132,0.974223194536975,5.8477200831103024,-0.4734962268099342,0.94,5.262962433289529,0.72,0.16
2002-12-01,,1.1909523809523808,1.2447619047619047,181.8,90.3906,4.03,4.847587262728172,6.0,140.5,97.8962752003111,86.7,50408.66666666666,5.941359089617008,181.7220270206544,1.218051566657924,182.02044289041,90.6677778664233,90.27954778529796,0.993033491058224,9.371936769282314,9.188967562820226,0.9942653577224332,0.72,139.805968214573,0.3500904773722678,0.9750130022224288,0.9933322288278637,0.9952720343891368,139.50096252228687,0.2512274469939924,9.249913869905814,2002,9.4468041819722,-0.3380706375690411,7.130196331185149,0.49349531685354,7.252885689752547,0.9763856885673332,0.985174249269124,8.1660747080276,0.3284100986112299,7.190905056205132,0.974223194536975,5.876930936554502,-0.4764670019224571,0.74,5.254026287094561,0.5,0.1
2003-01-01,,1.169047619047619,1.2019047619047618,182.6,91.1369,4.05,4.841868058996466,5.8,142.4,97.825272267092,82.4,50462.0,5.893601118521038,182.0429251355256,1.203156270850961,182.4462575129196,90.72149819857476,90.79980869492096,0.9928976297279464,9.372425807194224,9.192230553826912,0.9942391658908426,0.5,140.67838044736777,0.3500904773722678,0.9752191746606488,0.9933589193091572,0.9953158822169726,140.11711190969456,0.2511954135863414,9.254600741982044,2003,9.45644183010729,-0.3351221638829167,7.143399331581571,0.489136092892723,7.265504299011821,0.9765597120996844,0.9853194211818248,8.165405116992092,0.3284138128774581,7.190905056205132,0.974223194536975,5.9054721391121365,-0.4821048445289151,0.5,5.248086096240446,0.94,0.08
