date,unemployment_rate,CPI,INDPRO,gdp_per_capita,1_year_rate,3_months_rate,6_months_rate,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,Quarter_Number,Month_Number,gdp_per_capita,anomaly_INDPRO,anomaly_CPI,anomaly_unemployment_rate,anomaly_PPI,anomaly_share_price,anomaly_1_year_rate,anomaly_3_months_rate,anomaly_6_months_rate,anomaly_10_year_rate,1_year_rate_acf1_diff1,1_year_rate_sumsq_acf_diff1,1_year_rate_acf1_diff2,1_year_rate_sumsq_acf_diff2,3_months_rate_acf1_diff1,3_months_rate_sumsq_acf_diff1,3_months_rate_acf1_diff2,3_months_rate_sumsq_acf_diff2,6_months_rate_acf1_diff1,6_months_rate_sumsq_acf_diff1,6_months_rate_acf1_diff2,6_months_rate_sumsq_acf_diff2,CPI_acf1_diff1,CPI_sumsq_acf_diff1,CPI_acf1_diff2,CPI_sumsq_acf_diff2,INDPRO_acf1_diff1,INDPRO_sumsq_acf_diff1,INDPRO_acf1_diff2,INDPRO_sumsq_acf_diff2,10_year_rate_acf1_diff1,10_year_rate_sumsq_acf_diff1,10_year_rate_acf1_diff2,10_year_rate_sumsq_acf_diff2,share_price_acf1_diff1,share_price_sumsq_acf_diff1,share_price_acf1_diff2,share_price_sumsq_acf_diff2,unemployment_rate_acf1_diff1,unemployment_rate_sumsq_acf_diff1,unemployment_rate_acf1_diff2,unemployment_rate_sumsq_acf_diff2,PPI_acf1_diff1,PPI_sumsq_acf_diff1,PPI_acf1_diff2,PPI_sumsq_acf_diff2,OECD_CLI_index_acf1_diff1,OECD_CLI_index_sumsq_acf_diff1,OECD_CLI_index_acf1_diff2,OECD_CLI_index_sumsq_acf_diff2,CSI_index_acf1_diff1,CSI_index_sumsq_acf_diff1,CSI_index_acf1_diff2,CSI_index_sumsq_acf_diff2,gdp_per_capita_acf1_diff1,gdp_per_capita_sumsq_acf_diff1,gdp_per_capita_acf1_diff2,gdp_per_capita_sumsq_acf_diff2,seasonally_adjusted_INDPRO,seasonally_adjusted_CPI,seasonally_adjusted_unemployment_rate,seasonally_adjusted_PPI,1_year_rate_acf1_original,1_year_rate_sumsq_acf_original,1_year_rate_acf1_diff1,1_year_rate_sumsq_acf_diff1,1_year_rate_acf1_diff2,1_year_rate_sumsq_acf_diff2,1_year_rate_acf_seasonal,3_months_rate_acf1_original,3_months_rate_sumsq_acf_original,3_months_rate_acf1_diff1,3_months_rate_sumsq_acf_diff1,3_months_rate_acf1_diff2,3_months_rate_sumsq_acf_diff2,3_months_rate_acf_seasonal,6_months_rate_acf1_original,6_months_rate_sumsq_acf_original,6_months_rate_acf1_diff1,6_months_rate_sumsq_acf_diff1,6_months_rate_acf1_diff2,6_months_rate_sumsq_acf_diff2,6_months_rate_acf_seasonal,CPI_acf1_original,CPI_sumsq_acf_original,CPI_acf1_diff1,CPI_sumsq_acf_diff1,CPI_acf1_diff2,CPI_sumsq_acf_diff2,CPI_acf_seasonal,INDPRO_acf1_original,INDPRO_sumsq_acf_original,INDPRO_acf1_diff1,INDPRO_sumsq_acf_diff1,INDPRO_acf1_diff2,INDPRO_sumsq_acf_diff2,INDPRO_acf_seasonal,10_year_rate_acf1_original,10_year_rate_sumsq_acf_original,10_year_rate_acf1_diff1,10_year_rate_sumsq_acf_diff1,10_year_rate_acf1_diff2,10_year_rate_sumsq_acf_diff2,10_year_rate_acf_seasonal
2002-05-01,5.8,179.5,89.9348,50311.333333333336,,1.7272727272727273,1.8604545454545456,5.16,5.13314885639999,5.8,131.7,99.4173141041995,96.9,2,5,50311.333333333336,0,0,0,0,0,0,0,0,0,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,0.3285354805471884,0.2678832889320809,-0.1827959773687866,0.3105748029081535,0.3418136158944492,0.2513026222416933,-0.1731072004829211,0.2980111331157298,0.4944430522497477,1.2266224674250057,-0.3404840917752039,0.1873655057789232,0.3380023522902688,0.3800037240310323,-0.4748503459321184,0.2502163001931366,0.3164962377562004,0.1421695995559029,-0.1897177655326631,0.2159545875926316,0.2501868140799451,0.0767761161765458,-0.3011497432342817,0.1516642833957302,0.1559943890438399,0.2673589321965641,-0.5503691977633001,0.3333656846461165,0.2510162317863766,0.3542335845098137,-0.5085656506001186,0.2819172384620442,0.960800057405852,2.646393558044246,0.8714588277853087,1.5348596266060983,-0.0293267187462448,0.0230239314687876,-0.4959870282178082,0.2520170981939483,0.7595818557457018,1.221265780096154,-4.217113812109176e-06,0.2556996903914389,90.04187236107113,179.54207495436646,5.7459866029097775,132.96842825613183,0.974223194536975,7.190905056205132,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,,0.9743393642052988,7.016281170273811,0.3285354805471884,0.2678832889320809,-0.1827959773687866,0.3105748029081535,,0.975828588630489,7.1461901334900455,0.3418136158944492,0.2513026222416933,-0.1731072004829211,0.2980111331157298,,0.994182235801632,9.363634126083388,0.4944430522497477,1.2266224674250057,-0.3404840917752039,0.1873655057789232,,0.9926588218736108,9.179356161381149,0.3380023522902688,0.3800037240310323,-0.4748503459321184,0.2502163001931366,,0.9861290299756512,8.207825459173474,0.3164962377562004,0.1421695995559029,-0.1897177655326631,0.2159545875926316,
2002-06-01,5.8,179.6,90.6736,50336.66666666666,,1.6995,1.787,4.93,5.044472308986106,5.8,134.5,99.2216752493062,92.4,2,6,50336.66666666666,0,0,0,0,0,0,0,0,0,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,0.328530862951455,0.2679297455091821,-0.1828164014079986,0.3106109085161489,0.3418349229845083,0.2514898973160324,-0.1731080785220048,0.2980182179533397,0.494669328735378,1.229493358010108,-0.3382101923675641,0.1866518799154491,0.3384485522091798,0.3779853473221305,-0.4743260196048752,0.248920952319036,0.3163855673519196,0.142726011866079,-0.1896772147429193,0.2154747038303974,0.2518291302198361,0.0791037910910995,-0.3005954223131404,0.1492834581104518,0.1560305716433666,0.2672783035490196,-0.551438535309503,0.3346231669135738,0.243167172963664,0.3534574427518279,-0.5262832446557837,0.3030567602836017,0.9595813509742211,2.626774334366685,0.8736524537361415,1.5532038750301742,-0.0324161453987364,0.0237581133200465,-0.4977936864631493,0.2523346046327626,0.7596629574201956,1.2207129518616333,-2.132234777343283e-06,0.2556996922081601,90.79406882424044,179.6633309650835,5.743502683119656,135.24676922227457,0.974223194536975,7.190905056205132,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,,0.974514572445734,7.030655788057685,0.328530862951455,0.2679297455091821,-0.1828164014079986,0.3106109085161489,,0.9759260957413736,7.161008159540675,0.3418349229845083,0.2514898973160324,-0.1731080785220048,0.2980182179533397,,0.9942131486749316,9.365423651360867,0.494669328735378,1.229493358010108,-0.3382101923675641,0.1866518799154491,,0.992520112240974,9.176940099315464,0.3384485522091798,0.3779853473221305,-0.4743260196048752,0.248920952319036,,0.9859030447306036,8.214925306516449,0.3163855673519196,0.142726011866079,-0.1896772147429193,0.2154747038303974,
2002-07-01,5.8,180.0,90.6436,50362.0,,1.6831818181818183,1.6940909090909089,4.65,4.871295854447225,5.8,135.0,98.9397300293594,88.1,3,7,50362.0,0,0,0,0,0,0,0,0,0,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,0.3285323306624194,0.2679546610205873,-0.1828190842116374,0.3106177326477172,0.3418659660693765,0.251713422441266,-0.1731058793143896,0.2979906592670875,0.4941381738130203,1.2275092343536316,-0.3381980267387374,0.1900597198819741,0.3368064838497761,0.3761135648268721,-0.4742265680201409,0.2469488004326412,0.3172711420545769,0.1439004036577247,-0.1895248128206901,0.2154855176225412,0.2613162077013914,0.0845062482763738,-0.2957048394208268,0.1448991106750616,0.1560319577969693,0.2672233071258064,-0.551438535309503,0.3346231669135738,0.2450794396376051,0.3555985399480658,-0.5342899377011376,0.3126018553415987,0.9585926765146224,2.603025485562477,0.8768843723648528,1.5720302691371055,-0.0287994708589073,0.0231943720567367,-0.4979479872854395,0.2524895232266035,0.759743621132699,1.2204529086484912,-2.1271940785752608e-06,0.2556996940940126,90.75867106106185,179.95086815489935,5.775436052192856,136.4627793615562,0.974223194536975,7.190905056205132,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,,0.9747060319856392,7.048457329076446,0.3285323306624194,0.2679546610205873,-0.1828190842116374,0.3106177326477172,,0.975993469913996,7.177476053487311,0.3418659660693765,0.251713422441266,-0.1731058793143896,0.2979906592670875,,0.9942190658618196,9.36691987373411,0.4941381738130203,1.2275092343536316,-0.3381980267387374,0.1900597198819741,,0.9926067548308094,9.175620819295805,0.3368064838497761,0.3761135648268721,-0.4742265680201409,0.2469488004326412,,0.9855939874579492,8.216263516120929,0.3172711420545769,0.1439004036577247,-0.1895248128206901,0.2154855176225412,
2002-08-01,5.7,180.5,90.5505,50342.0,,1.6159090909090907,1.6009090909090908,4.26,4.885771244945064,5.7,136.2,98.63859395489278,87.6,3,8,50342.0,0,0,0,0,0,0,0,0,0,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,0.3285275413514109,0.2680661228417256,-0.1828194276251028,0.3106071454636646,0.3419126384132052,0.251850045201495,-0.1731057461872924,0.2979899682162247,0.4940131112820745,1.2192722463420995,-0.3370263980121523,0.1889559989531349,0.3371054636785517,0.3743087586216848,-0.473639260363159,0.246586354417556,0.3186223094312704,0.1430248083744708,-0.1894002819716427,0.2144490758895833,0.2600022089020012,0.084006331010314,-0.2994317522280295,0.1504533885263031,0.1559427925653187,0.2659189384369474,-0.5511988246077306,0.3342086493358382,0.2451216623396211,0.3625726845185946,-0.5370681441445055,0.3154832640303036,0.9585072760006,2.588328613030307,0.8776440263403741,1.576261042394662,-0.0284200088924651,0.0230965658319287,-0.4972404275047244,0.2518733744182795,0.7592060684179905,1.2180164271930929,2.426194430826956e-07,0.2549628906375857,90.79736514127592,180.4131903556901,5.662751443661866,139.8917833208428,0.974223194536975,7.190905056205132,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,,0.9748163110632178,7.066956804417114,0.3285275413514109,0.2680661228417256,-0.1828194276251028,0.3106071454636646,,0.9760640149374078,7.194154751831678,0.3419126384132052,0.251850045201495,-0.1731057461872924,0.2979899682162247,,0.9942168598467022,9.367930389898902,0.4940131112820745,1.2192722463420995,-0.3370263980121523,0.1889559989531349,,0.992708801461562,9.175915032480564,0.3371054636785517,0.3743087586216848,-0.473639260363159,0.246586354417556,,0.9850893275867522,8.20810954760301,0.3186223094312704,0.1430248083744708,-0.1894002819716427,0.2144490758895833,
2002-09-01,5.7,180.8,90.6373,50322.0,,1.629,1.6024999999999998,3.87,4.822545541965738,5.7,138.0,98.3591211545336,86.1,3,9,50322.0,0,0,0,0,0,0,0,0,0,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,0.3285163783138022,0.2680270954613817,-0.1828377009677725,0.310572327925702,0.3419053592261673,0.2518333075379642,-0.1730953640858722,0.2978442760892931,0.4937222567461026,1.2198733976128011,-0.3372507432101944,0.1906538660982291,0.3372476708771356,0.3741195314456521,-0.4735918479650204,0.2469506068829185,0.3208984738355413,0.1430405236120569,-0.1894015306388855,0.2144472140871111,0.258168020215494,0.0815940150426416,-0.3082613790913098,0.1549459076348628,0.1559768220424475,0.2659211172938054,-0.5513937282229965,0.3340804793065351,0.2478157954158095,0.3731810972764461,-0.5358170206059312,0.3136734472297752,0.9589484415855818,2.5854344149517714,0.8771410753360576,1.5737293564240928,-0.0282780025676021,0.0228935689389581,-0.4975319755314475,0.2522197558107435,0.7596173752235935,1.2173758873834395,-2.7848963871224415e-08,0.2549628899772321,91.09096174943068,180.5114825226925,5.65040857556426,137.57782848788017,0.974223194536975,7.190905056205132,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,,0.9750523725075873,7.086714563057562,0.3285163783138022,0.2680270954613817,-0.1828377009677725,0.310572327925702,,0.9762967441244672,7.212043068025414,0.3419053592261673,0.2518333075379642,-0.1730953640858722,0.2978442760892931,,0.994231122582245,9.36892295086174,0.4937222567461026,1.2198733976128011,-0.3372507432101944,0.1906538660982291,,0.992758069207253,9.176914859962515,0.3372476708771356,0.3741195314456521,-0.4735918479650204,0.2469506068829185,,0.9845490783215808,8.189519564076932,0.3208984738355413,0.1430405236120569,-0.1894015306388855,0.2144472140871111,
2002-10-01,5.7,181.2,90.3988,50302.0,,1.5804545454545456,1.555909090909091,3.94,4.781669894067425,5.7,139.0,98.1391554841972,80.6,4,10,50302.0,0,0,0,0,0,0,0,0,0,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,0.3285050506225509,0.2680178971144918,-0.1828637697844869,0.3104920145286324,0.341897450554362,0.2518308011924526,-0.1731253547813407,0.2978158624803681,0.493580625039015,1.2192644120533216,-0.3378394188093482,0.191392477876536,0.3367984048449065,0.3711203650700399,-0.4736916162979764,0.2468756564519892,0.3202482920544272,0.1427407464710493,-0.188744182112164,0.2126084582479654,0.2610203176653095,0.0832929194154757,-0.3093617977589731,0.1543879051619441,0.1559780545842482,0.2659287363448793,-0.5513937282229965,0.3340804793065351,0.250908314404863,0.3816605670574991,-0.5360914066414066,0.3119927995846773,0.959652232158035,2.5910304164314497,0.8760691319021608,1.5739362682562428,-0.0266588934815847,0.0222707075109134,-0.4964817895860748,0.2513503355109893,0.7600253746418351,1.2183901778946054,-2.7783591478148343e-08,0.2549628893211425,90.36427133959442,181.1824090266932,5.796128055135139,138.40812939239586,0.974223194536975,7.190905056205132,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,,0.9751891491626802,7.105823914083168,0.3285050506225509,0.2680178971144918,-0.1828637697844869,0.3104920145286324,,0.9764452589645516,7.229438798343121,0.341897450554362,0.2518308011924526,-0.1731253547813407,0.2978158624803681,,0.9942371735325256,9.36980738587903,0.493580625039015,1.2192644120533216,-0.3378394188093482,0.191392477876536,,0.9928953840010336,9.180538714326202,0.3367984048449065,0.3711203650700399,-0.4736916162979764,0.2468756564519892,,0.9847942552464112,8.176223964518213,0.3202482920544272,0.1427407464710493,-0.188744182112164,0.2126084582479654,
2002-11-01,5.9,181.5,90.8947,50355.333333333336,,1.2347368421052631,1.2747368421052632,4.05,4.858969908948238,5.9,140.0,97.9937847916256,84.2,4,11,50355.333333333336,0,0,0,0,0,0,0,0,0,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,0.328312990086294,0.2673937918386256,-0.1826499620779534,0.3101229123247238,0.3417606154399678,0.2512151128729367,-0.1729748648999397,0.2973683652819284,0.4934552922992261,1.2185983722461773,-0.338073141604458,0.1907921874589531,0.3340470491968164,0.369058522924761,-0.4734962268099342,0.2443101839437604,0.3203361075935378,0.1430164458250827,-0.1884441733660161,0.2126019979584126,0.2563082433457302,0.0802705275805741,-0.3045814178620961,0.15372699572914,0.1554779200128042,0.2636567684710164,-0.5504370287422896,0.3327988768728933,0.2521642211343233,0.3883896986661667,-0.5360875353777936,0.3119965617810428,0.9601933491543528,2.5983907864061493,0.8758323405080207,1.5829291362971316,-0.0301731978241139,0.0234028898322368,-0.4960616628295843,0.2520208067595968,0.7601567938070781,1.2188796793777694,3.9177541084621996e-07,0.2552702955185706,90.51491642854172,181.57830890905728,5.897543856627386,138.75247152769464,0.974223194536975,7.190905056205132,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,,0.974841534253318,7.117914203952889,0.328312990086294,0.2673937918386256,-0.1826499620779534,0.3101229123247238,,0.9761873466700396,7.240850813299017,0.3417606154399678,0.2512151128729367,-0.1729748648999397,0.2973683652819284,,0.9942513263700328,9.3708129902641,0.4934552922992261,1.2185983722461773,-0.338073141604458,0.1907921874589531,,0.9928283782090738,9.182924704387274,0.3340470491968164,0.369058522924761,-0.4734962268099342,0.2443101839437604,,0.9850900143633462,8.1699101907973,0.3203361075935378,0.1430164458250827,-0.1884441733660161,0.2126019979584126,
2002-12-01,6.0,181.8,90.3906,50408.66666666666,,1.1909523809523808,1.2447619047619047,4.03,4.847587262728172,6.0,140.5,97.8962752003111,86.7,4,12,50408.66666666666,0,0,0,0,0,0,0,0,0,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,0.3284100986112299,0.2674418217700534,-0.1830995088584683,0.3099332396788528,0.3418163467732384,0.2512274469939924,-0.1733179591798255,0.2971450403107523,0.49349531685354,1.218051566657924,-0.3380706375690411,0.190794424352928,0.3284950040557835,0.3623135593219797,-0.4764670019224571,0.2432534909060248,0.3202880403628701,0.1429855889985393,-0.1884765618178986,0.2133871517832314,0.2548869950193292,0.0797531081895159,-0.3100857956094203,0.1593871994764816,0.1567345397116433,0.2634559583881214,-0.5510673411462368,0.3333595774862207,0.2526571497222874,0.3910698683101628,-0.5358076422249107,0.3101839338922701,0.9604248563159764,2.603887999919748,0.8767747546536396,1.594369577365322,-0.0284938006127728,0.0239948007262835,-0.4968904677557631,0.2529188190787307,0.7601599384212633,1.2192572447494228,-5.969904621393328e-06,0.2552703065074515,90.27954778529796,182.02044289041,5.941359089617008,139.50096252228687,0.974223194536975,7.190905056205132,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,,0.9750130022224288,7.130196331185149,0.3284100986112299,0.2674418217700534,-0.1830995088584683,0.3099332396788528,,0.9763856885673332,7.252885689752547,0.3418163467732384,0.2512274469939924,-0.1733179591798255,0.2971450403107523,,0.9942653577224332,9.371936769282314,0.49349531685354,1.218051566657924,-0.3380706375690411,0.190794424352928,,0.993033491058224,9.188967562820226,0.3284950040557835,0.3623135593219797,-0.4764670019224571,0.2432534909060248,,0.985174249269124,8.1660747080276,0.3202880403628701,0.1429855889985393,-0.1884765618178986,0.2133871517832314,
2003-01-01,5.8,182.6,91.1369,50462.0,,1.169047619047619,1.2019047619047618,4.05,4.841868058996466,5.8,142.4,97.825272267092,82.4,1,1,50462.0,0,0,0,0,0,0,0,0,0,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,0.3284138128774581,0.2674360588197513,-0.1830596542178006,0.3099358213312755,0.3418199940575674,0.2511954135863414,-0.1733421908436552,0.2971450120683781,0.489136092892723,1.203156270850961,-0.3351221638829167,0.1868227509203579,0.3207051323086954,0.356696523564479,-0.4821048445289151,0.2463529563617462,0.3202759624437343,0.1429688623772146,-0.1885554858873525,0.2134048288957828,0.2550896419178766,0.0794991832212809,-0.310426237283761,0.1596797509082674,0.1548325993962647,0.2603872575433268,-0.5476192487459182,0.3287631787781355,0.2517763535415962,0.3996300492582957,-0.535101302730608,0.3067073136202735,0.9605194697428212,2.607411717701927,0.8771694219321634,1.6008319446009447,-0.0303338515539119,0.0235349757664701,-0.4942327060028992,0.2503389089778963,0.7601630682438622,1.2195625322225534,-5.9559888277040975e-06,0.2552703173879315,90.79980869492096,182.4462575129196,5.893601118521038,140.11711190969456,0.974223194536975,7.190905056205132,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,,0.9752191746606488,7.143399331581571,0.3284138128774581,0.2674360588197513,-0.1830596542178006,0.3099358213312755,,0.9765597120996844,7.265504299011821,0.3418199940575674,0.2511954135863414,-0.1733421908436552,0.2971450120683781,,0.9942391658908426,9.372425807194224,0.489136092892723,1.203156270850961,-0.3351221638829167,0.1868227509203579,,0.9928976297279464,9.192230553826912,0.3207051323086954,0.356696523564479,-0.4821048445289151,0.2463529563617462,,0.9853194211818248,8.165405116992092,0.3202759624437343,0.1429688623772146,-0.1885554858873525,0.2134048288957828,
2003-02-01,5.9,183.6,91.2505,50573.333333333336,,1.1652631578947368,1.1752631578947368,3.9,4.741667856871233,5.9,144.1,97.7914212283587,79.9,1,2,50573.333333333336,0,0,0,0,0,0,0,0,0,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,0.3284132719969925,0.267439238505652,-0.1830570640019803,0.3099268441168537,0.3418251848662927,0.2511822255904427,-0.1733433912747959,0.2971405755160032,0.4921853822768712,1.1798743829649248,-0.331193748039381,0.1842958571649645,0.3205441442346228,0.3566351119311063,-0.4887711482203477,0.2526621212302709,0.3200514773616521,0.1429787638150151,-0.1885776447283799,0.2130760576898987,0.2535386053145221,0.0782249731615141,-0.3089247978470129,0.1577004809724119,0.1533055537250783,0.260199432572784,-0.5493732814402824,0.3293280657770966,0.2572960599415585,0.4091430169739781,-0.5356397579842792,0.3070734444439834,0.9605767301203406,2.6088325866425377,0.8770440412549211,1.605547738622805,-0.0284077580646287,0.0234219518247152,-0.4951629780304442,0.2512360486231564,0.7595549170191814,1.2155099640122609,-1.0962828053361222e-05,0.2521934820410711,90.83450389487624,183.79276833051884,5.984044030114686,141.95096068248728,0.974223194536975,7.190905056205132,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,,0.9754513410547896,7.158045947725409,0.3284132719969925,0.267439238505652,-0.1830570640019803,0.3099268441168537,,0.9767603700097977,7.27962244448849,0.3418251848662927,0.2511822255904427,-0.1733433912747959,0.2971405755160032,,0.9941972772390496,9.3720288207729,0.4921853822768712,1.1798743829649248,-0.331193748039381,0.1842958571649645,,0.99293636929658,9.195891040273876,0.3205441442346228,0.3566351119311063,-0.4887711482203477,0.2526621212302709,,0.9851939997509138,8.164229824275862,0.3200514773616521,0.1429787638150151,-0.1885776447283799,0.2130760576898987,
2003-03-01,5.9,183.9,91.0006,50684.66666666666,,1.130952380952381,1.129047619047619,3.81,4.737137378538926,5.9,143.3,97.82703837961522,77.6,1,3,50684.66666666666,0,0,0,0,0,0,0,0,0,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,0.3284106408824292,0.2674271515852767,-0.1830592593306115,0.3099442403891001,0.3418275253642895,0.2511749182786869,-0.1733451360859016,0.2971512432041618,0.4910382782728759,1.1784707186379593,-0.3303656992903145,0.1863718773793771,0.3199488012373939,0.3536886635314337,-0.4854954561835724,0.2488132689053817,0.3202851888991245,0.1430587362877564,-0.1887316466841027,0.2132421643116738,0.2547471349614975,0.079035744248905,-0.3130949783326874,0.1576252780277075,0.1532715357066382,0.260181223903365,-0.5504310344827587,0.3301404577883473,0.2517918319505353,0.3947547923207326,-0.5278336512554319,0.299547508228415,0.9604586795076592,2.607167962329292,0.8760898398923259,1.604305020181414,-0.0273805735709516,0.0233528610900254,-0.4951287668156689,0.2512118307644709,0.7597167719637928,1.2128367652699867,-2.013640033802016e-05,0.2521934659045468,91.07417681626684,183.98916011798087,5.875886174360703,141.7493596553296,0.974223194536975,7.190905056205132,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,,0.9756305861040864,7.173242735016055,0.3284106408824292,0.2674271515852767,-0.1830592593306115,0.3099442403891001,,0.9769252605717146,7.294587848148878,0.3418275253642895,0.2511749182786869,-0.1733451360859016,0.2971512432041618,,0.994212550228863,9.371853354799264,0.4910382782728759,1.1784707186379593,-0.3303656992903145,0.1863718773793771,,0.9930703243860032,9.20152269303169,0.3199488012373939,0.3536886635314337,-0.4854954561835724,0.2488132689053817,,0.9851693309001404,8.164401926423722,0.3202851888991245,0.1430587362877564,-0.1887316466841027,0.2132421643116738,
2003-04-01,6.0,183.2,90.4311,50796.0,,1.1323809523809525,1.1414285714285717,3.96,4.818127331218554,6.0,143.6,97.95952446599968,86.0,2,4,50796.0,0,0,0,0,0,0,0,0,0,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,0.3284083177567863,0.2674228454422027,-0.1830646543355054,0.3099065468347929,0.3418187211259041,0.251155621092861,-0.1733493597589063,0.2970722468208114,0.4746326465803742,1.0733909341108652,-0.2959631034853486,0.15970729546685,0.3215935637466457,0.3502462450148634,-0.4836634864749824,0.2477364336918042,0.319828200286655,0.1427604228711345,-0.1883221832829944,0.2131189518151363,0.2525142881097201,0.0789314221750832,-0.3060798745456068,0.1585435334722508,0.1531368028866061,0.2600076742441948,-0.5506252809071801,0.3301733457620797,0.2516882686535884,0.3950078671742137,-0.5320955063118467,0.3047138246215083,0.9598905830196016,2.600638710139498,0.8752453082873397,1.5947492331439077,-0.0304100668041453,0.0226545115988904,-0.4900540864808546,0.2457011607896692,0.7598776566041452,1.2113157789223277,-2.008978786479334e-05,0.2521934497475484,90.62597584195336,183.09412819078847,6.003334085693169,142.5019737130202,0.974223194536975,7.190905056205132,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,,0.9758645499071876,7.189809576842969,0.3284083177567863,0.2674228454422027,-0.1830646543355054,0.3099065468347929,,0.9771876841696612,7.311645924799124,0.3418187211259041,0.251155621092861,-0.1733493597589063,0.2970722468208114,,0.9943063761068144,9.373395561459596,0.4746326465803742,1.0733909341108652,-0.2959631034853486,0.15970729546685,,0.9932808471427328,9.210168360578322,0.3215935637466457,0.3502462450148634,-0.4836634864749824,0.2477364336918042,,0.985521365350895,8.172125040544202,0.319828200286655,0.1427604228711345,-0.1883221832829944,0.2131189518151363,
2003-05-01,6.1,182.9,90.4,51034.66666666666,,1.068095238095238,1.082857142857143,3.57,4.906636166504554,6.1,142.7,98.1825292466147,92.1,2,5,51034.66666666666,0,0,0,0,0,0,0,0,0,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,0.3283957050146184,0.2673503408299406,-0.1830738864898906,0.3097803039124369,0.3418012393887287,0.2511047252393952,-0.1733726451373896,0.2969352671373582,0.4905390783911778,1.049002777145161,-0.3076872644980098,0.1712858446150457,0.3231356841554695,0.351597061960453,-0.484005257485498,0.2487670186922265,0.3174848546069156,0.141935353893613,-0.189524508270708,0.2138305102969944,0.2568106757192661,0.0803940431393594,-0.3056458145423875,0.1578391628394164,0.1536932929150836,0.2599268502303832,-0.5506262723742735,0.3301747356843359,0.2505488174105171,0.3853916488573411,-0.5332107569898558,0.3068627168951158,0.959049350105586,2.58998324269086,0.8761941143269156,1.5880042744155864,-0.0211661294662689,0.0216894892906912,-0.4919638378953397,0.2476237562440361,0.7560186971360537,1.1949049465381802,-3.993730063784632e-05,0.2458492201806988,90.45324671381704,182.9668567974307,6.027117362504466,143.5505782477218,0.974223194536975,7.190905056205132,0.3500904773722678,0.2188954969480712,-0.1625455955900113,0.2810304676117521,,0.9759906267061887,7.2062515583552145,0.3283957050146184,0.2673503408299406,-0.1830738864898906,0.3097803039124369,,0.9773253862485504,7.32887152659208,0.3418012393887287,0.2511047252393952,-0.1733726451373896,0.2969352671373582,,0.9943667116432318,9.375883040183629,0.4905390783911778,1.049002777145161,-0.3076872644980098,0.1712858446150457,,0.9933486553978268,9.218640587135392,0.3231356841554695,0.351597061960453,-0.484005257485498,0.2487670186922265,,0.9849812184714404,8.172302325616277,0.3174848546069156,0.141935353893613,-0.189524508270708,0.2138305102969944,
