date,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,Business_Quarter,Month,Country
1992-05-01,-0.5274695439214682,-0.43443512926652117,2.4211303293626103,-0.3956940132681418,0.019178682267221508,-0.07550838187121271,-0.08034082056808148,-0.28710455979871585,-0.5278119871798829,0.643225858465924,-0.6423402463780693,0.8625464491484996,-0.5696346652938645,-0.6061833424653491,-0.7590240022171069,Q2,May,USA
1992-06-01,-0.4078538955138492,-0.43443512926652117,0.03161814698563015,-0.8460083657910886,0.012041071253349632,-0.06646786136856093,-0.07363132404781224,-0.2816412302091152,-0.5262102976501318,0.595273492512123,-0.6512516807774893,0.9822191240303597,-0.5704378266295599,-0.5764052395905955,-0.6479034873249475,Q2,June,USA
1992-07-01,-0.4078538955138492,1.7481488587047609,0.6833032876338977,-0.17053683700666847,-0.18675587512346076,-0.23989107568013415,-0.2603529713948407,-0.2761779006195145,-0.5004572895931204,0.44035046404599704,-0.6433331020050194,0.92238278658943,-0.5704378266295599,-0.5886882023995297,-0.9997851178167856,Q3,July,USA
1992-08-01,1.147149533785198,-0.09865297727093927,-0.4028386134465481,-0.3956940132681418,-0.23038948081003463,-0.2712489678071762,-0.28724214349588306,-0.272080403427314,-0.5164111971001367,0.34813437567330296,-0.6390203496056391,0.8625464491484996,-0.5704378266295599,-0.6002968008403756,-1.0460853323551853,Q3,August,USA
1992-10-01,0.190224346524246,-0.43443512926652117,-0.18561023323045903,-0.6208511895296152,-0.2898168456101538,-0.3731453662093107,-0.35335466734763193,-0.259787911850713,-0.4877247576571769,0.34813437567330296,-0.6460495476746965,0.6830374368257098,-0.564012535943997,-0.4611165377453208,-1.3053665337702227,Q4,October,USA
1992-11-01,-0.4078538955138492,-0.770217281262103,-0.4028386134465481,0.9552490443006985,-0.16002905885370608,-0.27075437217393067,-0.2384989741609977,-0.2543245822611123,-0.4767018943204056,0.4514163946507204,-0.6327463811223114,0.7428737742666401,-0.5648156972796924,-0.30866266653787716,-0.19416138484863213,Q4,November,USA
1993-01-01,-0.28823824710623014,-0.43443512926652117,-0.6200669936626372,-0.3956940132681418,-0.22334498521969318,-0.31983571530833677,-0.3123736971694296,-0.2447637554793111,-0.46092345280119884,0.3518230192082107,-0.6172562766395011,0.6830374368257098,-0.5656188586153877,-0.1054107111029562,0.17624033145856474,Q1,January,USA
1993-02-01,-0.4078538955138492,3.259168542684879,0.9005316678499866,-0.17053683700666847,-0.26121619351336806,-0.34814404184643816,-0.3400767182975917,-0.2406662582871109,-0.4468546798811652,0.2264091390213468,-0.6087763692995233,0.5633647619438498,-0.5632093746083017,-0.12331517418205316,-0.07378082704879341,Q1,February,USA
1993-03-01,2.2236903694537693,-0.602326205264312,0.24884652720171932,-0.3956940132681418,-0.2793885418771128,-0.33912115015349936,-0.3460816579750254,-0.2379345934923104,-0.44971162609294013,0.12312712004392967,-0.5981058611999687,0.50352842450292,-0.5632093746083017,-0.21890124297368677,-0.13860112740255182,Q1,March,USA
1993-04-01,-0.5274695439214682,0.5729113267202245,-0.4028386134465481,-0.8460083657910886,-0.3124813360894782,-0.3707499716718284,-0.37732953863452984,-0.23110543150530966,-0.4416311923979033,0.11943847650902166,-0.6058055859306206,0.5633647619438498,-0.5519651159085666,-0.3590445655918644,-0.16638125612559262,Q2,April,USA
1993-05-01,0.3098399949318649,0.0692380987268517,-0.18561023323045903,-0.6208511895296152,-0.26864250076470575,-0.33727893953846894,-0.34084959243776136,-0.2256421019157094,-0.4525055845142197,0.1452589812533761,-0.6028695994386598,0.5633647619438498,-0.5447366638873082,-0.5223244802590172,-0.6571635302326283,Q2,May,USA
1993-06-01,-0.04900695029099209,-0.43443512926652117,-0.4028386134465481,-0.8460083657910886,-0.2077087666438959,-0.29300853077353695,-0.29242679196977145,-0.22427626951830895,-0.44589186651215745,0.11574983297411397,-0.6002667014726875,0.50352842450292,-0.5455398252230036,-0.6595944862439052,-0.546043015340469,Q2,June,USA
1993-07-01,-0.4078538955138492,-0.26654405326873026,-0.8372953738787263,-0.8460083657910886,-0.22985409914516872,-0.30644284139634026,-0.3072212029016311,-0.22154460472350881,-0.438396319443153,0.0604201799504974,-0.5987097701563657,0.4436920870619902,-0.5375082118660499,-0.7343102018715854,-0.9627449461860654,Q3,July,USA
1993-08-01,-0.28823824710623014,-0.43443512926652117,-0.6200669936626372,-0.3956940132681418,-0.24058606797270868,-0.313059490643232,-0.3146184083675613,-0.21744710753130825,-0.4416401906536881,0.012467813996696525,-0.5894620422554494,0.38385574962105995,-0.5375082118660499,-0.7196005726844941,-0.934964817463026,Q3,August,USA
1993-09-01,-0.4078538955138492,-0.770217281262103,-0.8372953738787263,-0.8460083657910886,-0.2703646451200246,-0.3407154093941648,-0.3435467654575375,-0.2147154427365081,-0.42666709302725003,-0.10556877912035166,-0.5828195015887253,0.32401941218013014,-0.5359018891946593,-0.6092515284254116,-0.8794045600169456,Q3,September,USA
1993-10-01,-0.6470851923290872,-0.602326205264312,-0.8372953738787263,-0.8460083657910886,-0.2581490201333334,-0.31367509028835416,-0.32120654448565505,-0.2065204483521073,-0.40470684978366633,-0.11663470972507503,-0.576769881390943,0.38385574962105995,-0.5326892438518778,-0.41366498447494787,-0.4349225004483096,Q4,October,USA
1993-11-01,-0.5274695439214682,-0.770217281262103,-0.4028386134465481,-0.3956940132681418,-0.1953755199278024,-0.2802040581549947,-0.2685708043421473,-0.20105711876250668,-0.3909125236650784,0.027222388136327588,-0.5803979136657653,0.26418307473919983,-0.5342955665232686,-0.16526019619331495,-0.5738231440635084,Q4,November,USA
1993-12-01,-0.6470851923290872,-0.770217281262103,-0.8372953738787263,-0.8460083657910886,-0.18385994702714045,-0.2984609847731909,-0.277690171705614,-0.19695962157030608,-0.3736583681971123,0.04566560581086634,-0.5763214137466739,0.20434673729827008,-0.5294765985090963,0.10969152146897806,0.07437985947408614,Q4,December,USA
1994-01-01,-0.6470851923290872,-0.43443512926652117,-0.8372953738787263,-0.8460083657910886,-0.20793021996890862,-0.32992692091958087,-0.3082383186531967,-0.19695962157030608,-0.36439016473843927,0.038288318741050965,-0.5663942310381053,0.26418307473919983,-0.5238544691592288,0.3672297465121961,0.6392424768425609,Q1,January,USA
1994-02-01,-0.4078538955138492,-0.770217281262103,-0.4028386134465481,-0.8460083657910886,-0.09434618196936387,-0.22228400011588645,-0.20457281060549487,-0.19149629198070584,-0.3624645380004238,0.11943847650902166,-0.5667126682474868,0.26418307473919983,-0.5126102104594937,0.5773583356153444,0.5373820048580823,Q1,February,USA
1994-03-01,-0.6470851923290872,-0.770217281262103,-0.8372953738787263,-0.6208511895296152,0.061812520888317186,-0.12579484331710958,-0.06897289370343919,-0.18603296239110517,-0.3323878680386629,0.3075592967893178,-0.5772375788882589,0.20434673729827008,-0.5166260171379705,0.7339394686862492,0.3799612754275233,Q1,March,USA
1994-04-01,-0.6470851923290872,-0.43443512926652117,-0.8372953738787263,-0.8460083657910886,0.23485718595846408,-0.057932780574535436,0.04917080320607591,-0.1846671299937051,-0.31437785908474664,0.4883028299997979,-0.5984407811405331,0.1445103998573403,-0.5069880811096261,0.8329163735189141,0.4818217474120019,Q2,April,USA
1994-05-01,-0.4078538955138492,-0.770217281262103,-0.8372953738787263,-0.8460083657910886,0.406357779270519,0.12251704193127248,0.24256618638200625,-0.1805696328015045,-0.3001471175605806,0.5657643442328609,-0.5948299183773597,-0.03499861246545007,-0.5061849197739309,0.8771060728293756,0.500341833227362,Q2,May,USA
1994-06-01,-0.6470851923290872,-0.770217281262103,-0.6200669936626372,-0.8460083657910886,0.3898745134673736,0.11944323145834905,0.22300817326951913,-0.17510630321190387,-0.27954111181265756,0.5362551959535988,-0.5910952062034922,-0.03499861246545007,-0.50457859710254,0.8727606350600621,0.3521811467044838,Q2,June,USA
1994-07-01,-0.6470851923290872,-0.770217281262103,-0.8372953738787263,-0.6208511895296152,0.46121655386378196,0.19438809111165672,0.3008868770655129,-0.16827714122490314,-0.275640367929808,0.6100280666517541,-0.5954413819188823,-0.03499861246545007,-0.5005627904240633,0.8350137067388941,0.14846020273552524,Q3,July,USA
1994-08-01,-0.6470851923290872,-0.602326205264312,-0.8372953738787263,2.081034925608065,0.49149122313876586,0.25190039236719297,0.3492606810978418,-0.16008214684050237,-0.25510184910027367,0.5878962054423077,-0.580044908506264,-0.09483494990637985,-0.4989564677526725,0.7795838139719673,0.3984813612428834,Q3,August,USA
1994-09-01,-0.5274695439214682,-0.770217281262103,-0.8372953738787263,0.5049346917777516,0.5587630932023554,0.30825224914529004,0.41129842445418935,-0.15598464964830178,-0.2458651395368484,0.6690463632102783,-0.5765970416403441,-0.15467128734730962,-0.46683001432485793,0.7076361157940896,0.3799612754275233,Q3,September,USA
1994-10-01,-0.6470851923290872,-0.770217281262103,-0.6200669936626372,1.1804062205621717,0.6783941262166492,0.4327482737029797,0.5427061470001788,-0.1546188172509017,-0.22048555909491968,0.7723283821876958,-0.5820086427852535,-0.21450762478823993,-0.4612078849749904,0.6111994922560403,0.49108179031968263,Q4,October,USA
1994-11-01,-0.6470851923290872,-0.770217281262103,1.9866735689304322,0.05462033925480494,0.8206182654882849,0.5652780830171483,0.6720069869179264,-0.14915548766130107,-0.1992856684651789,0.8534785399556665,-0.5882164514170277,-0.3341802996701,-0.45237311028234145,0.4661651231631344,0.3892213183352027,Q4,November,USA
1994-12-01,-0.6470851923290872,-0.602326205264312,0.4660749074178083,-0.17053683700666847,1.0218682333113904,0.6839606692934868,0.8568314492023758,-0.14505799046910087,-0.16785926013564942,0.7981488869320499,-0.5968927779702689,-0.39401663711102974,-0.4515699489466461,0.2609411654770131,0.7133228201039999,Q4,December,USA
1995-01-01,-0.5274695439214682,1.4123667067091792,1.1177600480660757,0.2797775155162784,0.993011161575116,0.7283768118519577,0.8589020062680628,-0.13959466087950023,-0.16173144794598374,0.7870829563273268,-0.5857593798366599,-0.3341802996701,-0.43711304490412944,-0.009678287718217861,0.944823892795998,Q1,January,USA
1995-02-01,0.9079182369699601,0.23712917472464257,0.03161814698563015,-0.8460083657910886,0.8764980223091081,0.7511965815540751,0.7903269916493662,-0.13413133128989957,-0.16567718310775845,0.672735006745186,-0.566942739703582,-0.45385297455195955,-0.4234593021973084,-0.3432440848980551,0.7133228201039999,Q1,February,USA
1995-03-01,0.07060869811662686,0.7408024027180153,-0.18561023323045903,-0.17053683700666847,0.782017247451451,0.7354175894080324,0.7349907742730118,-0.13003383409769936,-0.16100708835528124,0.5731416313026766,-0.5557301328895662,-0.45385297455195955,-0.4090023981547917,-0.7069512629591751,0.268840760535364,Q1,March,USA
1995-04-01,0.4294556433394839,-0.09865297727093927,0.24884652720171932,0.2797775155162784,0.7269856478997051,0.7063920359542021,0.6897529801623432,-0.1218388397132982,-0.16666699124412118,0.5215006218139677,-0.538579164313253,-0.21450762478823993,-0.40659291414770565,-1.0451046977394571,0.4725617045043225,Q2,April,USA
1995-05-01,-0.16862259869861113,-0.26654405326873026,-0.8372953738787263,-0.17053683700666847,0.6390946784624674,0.7107706620014624,0.649850044920758,-0.11774134252109801,-0.1511045078637574,0.362888949812934,-0.5217331262638242,-0.3341802996701,-0.39695497811936126,-1.3124278147162383,0.22254054599696435,Q2,May,USA
1995-06-01,-0.28823824710623014,0.0692380987268517,-0.18561023323045903,0.7300918680392252,0.5196802316671418,0.6361951621352281,0.557442767264336,-0.11364384532889742,-0.1406215398740939,0.19321134720717698,-0.5042405988691089,-0.3341802996701,-0.4098055594904872,-1.4907207138251521,0.49108179031968263,Q2,June,USA
1995-07-01,-0.04900695029099209,-0.770217281262103,0.24884652720171932,3.4319779831769055,0.5016914077276466,0.6167422133493657,0.5371755801010422,-0.1109121805340973,-0.15408742965652436,0.23378642609116249,-0.4846197388103967,-0.2743439622291697,-0.402577107469229,-1.5937306774206053,0.6485025197502415,Q3,July,USA
1995-08-01,-0.6470851923290872,-0.26654405326873026,-0.18561023323045903,-0.6208511895296152,0.5553645835036413,0.6073881576237325,0.5515782708113878,-0.10681468334189671,-0.11184511787328244,0.3112479403242255,-0.48038001406722985,-0.2743439622291697,-0.41542768884035475,-1.6577330095870177,0.81518329208848,Q3,August,USA
1995-09-01,-0.28823824710623014,0.0692380987268517,0.6833032876338977,0.2797775155162784,0.5110605868628006,0.5614085995335231,0.5112391284361255,-0.10408301854709658,-0.0991575772162638,0.20427727781190036,-0.4568921221315428,-0.3341802996701,-0.41301820483326857,-1.7128473676156133,0.13920015982784584,Q3,September,USA
1995-10-01,-0.04900695029099209,-0.26654405326873026,3.290043850226967,-0.8460083657910886,0.5014772550617002,0.561242764527082,0.5193669730580096,-0.09861968895749593,-0.10458802458258325,0.1452589812533761,-0.4537887901327107,-0.39401663711102974,-0.4114118821618779,-1.759200582879023,0.2595807176276846,Q4,October,USA
1995-11-01,-0.28823824710623014,0.40502025072243364,-0.6200669936626372,-0.8460083657910886,0.44972369412465985,0.5912773268047457,0.5001144249033792,-0.09588802416269579,-0.09633662402762926,0.1046839023693906,-0.44063717313647977,-0.3341802996701,-0.4146245275046593,-1.7813359140891882,0.07437985947408614,Q4,November,USA
1995-12-01,0.190224346524246,2.419713162695925,0.24884652720171932,-0.8460083657910886,0.40650054771448335,0.5089770983303995,0.44410948883281115,-0.09315635936789528,-0.08523277638879175,0.023533744601419906,-0.4172433701246287,-0.3341802996701,-0.41542768884035475,-1.7636347344431749,0.3336610608891237,Q4,December,USA
1996-01-01,1.625612127415674,-0.602326205264312,-0.8372953738787263,-0.17053683700666847,0.3303335828595557,0.45216018251250034,0.3658914712593063,-0.08222970018869435,-0.10289635249498093,0.0014018833919734737,-0.41423527168374247,-0.3341802996701,-0.4186403341831361,-1.6934571512109369,0.17624033145856474,Q1,January,USA
1996-02-01,-0.5274695439214682,0.0692380987268517,-0.8372953738787263,-0.6208511895296152,0.27964186222449944,0.3863144718994752,0.3079431175919975,-0.07813220299649377,-0.05567800526256784,0.0604201799504974,-0.3751629574145874,-0.39401663711102974,-0.4186403341831361,-1.5625879699319685,0.10215998819712564,Q1,February,USA
1996-03-01,-0.04900695029099209,-0.770217281262103,-0.8372953738787263,-0.8460083657910886,0.4188500181173908,0.43889338199721317,0.3813298353455667,-0.07130304100949306,-0.06047407559603642,0.23009778255625446,-0.3745363847028136,-0.39401663711102974,-0.41623085017605005,-1.3843682067127197,0.5836822193964819,Q1,March,USA
1996-04-01,-0.6470851923290872,-0.770217281262103,-0.18561023323045903,-0.8460083657910886,0.483907002242009,0.43480613537381685,0.4190919087843658,-0.06310804662509227,-0.02740548558572315,0.31862522739404087,-0.3727910466119981,-0.3341802996701,-0.4202466568545269,-1.1959982674956566,0.49108179031968263,Q2,April,USA
1996-05-01,-0.6470851923290872,-0.770217281262103,-0.6200669936626372,-0.8460083657910886,0.518147093263208,0.45943012117870546,0.44145689718526265,-0.05901054943289169,-0.0019809138648686276,0.40346402869691955,-0.3561526451901097,-0.3341802996701,-0.4186403341831361,-1.0202702996403668,0.18550037436624547,Q2,May,USA
1996-06-01,-0.6470851923290872,-0.26654405326873026,-0.8372953738787263,-0.6208511895296152,0.5766448408088778,0.4898231550864536,0.4894982792464156,-0.05491305224069149,0.023142216287184623,0.46617096879035147,-0.3482766468065292,-0.5136893119928898,-0.4242624635330037,-0.8781036545980655,0.46330166159664316,Q2,June,USA
1996-07-01,-0.28823824710623014,-0.602326205264312,-0.8372953738787263,-0.8460083657910886,0.5913970392289564,0.5116681482076479,0.5092453504003863,-0.05081555504849091,0.023196205821895213,0.4514163946507204,-0.37729129007858414,-0.39401663711102974,-0.41542768884035475,-0.7790842850531535,0.6762826484732811,Q3,July,USA
1996-08-01,-0.5274695439214682,-0.770217281262103,-0.8372953738787263,-0.8460083657910886,0.5288790620907481,0.47156622846825774,0.44544445325674065,-0.04808389025369078,0.04037837524358052,0.36657759334784173,-0.3567277093669367,-0.6333619868747499,-0.4218529795259176,-0.7008759330597194,0.7318429059193601,Q3,August,USA
1996-09-01,-0.6470851923290872,-0.770217281262103,-0.6200669936626372,-0.8460083657910886,0.5843275676997041,0.48885578421554743,0.48568409517804556,-0.04125472826669006,0.06172673709377561,0.43666182051108937,-0.34227555909500773,-0.5735256494338196,-0.4202466568545269,-0.6265240502949981,0.6762826484732811,Q3,September,USA
1996-10-01,-0.6470851923290872,-0.770217281262103,-0.8372953738787263,-0.17053683700666847,0.489187812300005,0.4479975563407212,0.4369492251044613,-0.034425566279689346,0.06107436354935454,0.32600251446385653,-0.31376867551411586,-0.5735256494338196,-0.40498659147631494,-0.5506400116603071,0.8429634208115194,Q4,October,USA
1996-11-01,-0.6470851923290872,-0.602326205264312,-0.8372953738787263,-0.8460083657910886,0.44788273261038364,0.46444748971488947,0.42356308149609107,-0.02759640429268863,0.09174041926504113,0.20427727781190036,-0.27927329519691185,-0.45385297455195955,-0.40498659147631494,-0.4643581945068716,1.0929845793188775,Q4,November,USA
1996-12-01,-0.5274695439214682,-0.770217281262103,-0.8372953738787263,-0.8460083657910886,0.4645359201859508,0.41899318122428264,0.41256981914364593,-0.022133074703087976,0.11333173402143483,0.24116371316097784,-0.27279329257379725,-0.45385297455195955,-0.40659291414770565,-0.3715947485501407,0.8800035924422396,Q4,December,USA
1997-01-01,-0.6470851923290872,-0.770217281262103,-0.18561023323045903,-0.6208511895296152,0.5091510589247786,0.46653254973739466,0.43545492355386656,-0.018035577510887392,0.11946404533899321,0.3444457321383953,-0.24565012607147163,-0.5136893119928898,-0.38490755808393085,-0.26294320532713933,0.9263038069806392,Q1,January,USA
1997-02-01,-0.6470851923290872,-0.770217281262103,-0.8372953738787263,-0.6208511895296152,0.4814145316204084,0.4556902376203688,0.41894591130806413,-0.013938080318687195,0.16049609171913734,0.28542743557987105,-0.21168516920080743,-0.5735256494338196,-0.38490755808393085,-0.1297774485416612,1.1392847938572772,Q1,February,USA
1997-03-01,-0.6470851923290872,-0.26654405326873026,-0.8372953738787263,-0.8460083657910886,0.5723350184067071,0.5091705725045806,0.4944567185352967,-0.012572247921286741,0.18273078176416732,0.3850208110223808,-0.21587887965275537,-0.5735256494338196,-0.3816949127411493,0.013621676314620978,1.1670649225803167,Q1,March,USA
1997-04-01,-0.28823824710623014,-0.770217281262103,-0.6200669936626372,-0.8460083657910886,0.6373911913469847,0.5162411741428419,0.5373316149038393,-0.011206415523886676,0.18565971402222367,0.4587936817205358,-0.25150401383645654,-0.6333619868747499,-0.3776791060626725,0.16218607278311564,1.2967055232878362,Q2,April,USA
1997-05-01,-0.6470851923290872,-0.770217281262103,-0.6200669936626372,-0.8460083657910886,0.597310573072703,0.4720603832854309,0.5090141877295762,-0.011206415523886676,0.20567183488832833,0.39239809809219617,-0.1781368591461564,-0.7530346617566095,-0.3704506540414144,0.31114523442330233,1.4633862956260744,Q2,May,USA
1997-06-01,-0.6470851923290872,-0.602326205264312,-0.8372953738787263,-0.3956940132681418,0.5382401293824945,0.42673214819153354,0.4465342201334184,-0.007108918331686478,0.22220612989348526,0.3112479403242255,-0.12439857695333788,-0.6931983243156797,-0.36964749270571884,0.4542079187252456,1.5837668534259133,Q2,June,USA
1997-07-01,-0.5274695439214682,-0.602326205264312,-0.8372953738787263,-0.6208511895296152,0.48646223291523283,0.47367685582296226,0.44111015317904717,-0.004377253536885959,0.252327791134172,0.21165456488171572,-0.07029057794301326,-0.7530346617566095,-0.36884433137002354,0.5796430723252551,1.8245279690255907,Q3,July,USA
1997-08-01,-0.5274695439214682,-0.770217281262103,-0.8372953738787263,-0.8460083657910886,0.4954095961932195,0.508359823584202,0.46778467422862285,0.0010860760527146918,0.28903617560956596,0.24116371316097784,-0.0689348733032165,-0.8128709991975398,-0.36804117003432824,0.6699307397322469,1.5745068105182338,Q3,August,USA
1997-09-01,-0.6470851923290872,-0.770217281262103,-0.4028386134465481,-0.3956940132681418,0.48166813346166065,0.4352081596318557,0.4294612057321419,0.006549405642314954,0.32278863305954864,0.20796592134680802,-0.05032243589534946,-0.7530346617566095,-0.36563168602724205,0.7302813592808352,1.722667497041112,Q3,September,USA
1997-10-01,-0.6470851923290872,-0.770217281262103,-0.6200669936626372,-0.3956940132681418,0.4583546955097711,0.44289687356685153,0.4305344609894756,0.01064690283451554,0.3557627413841182,0.14157033771846841,-0.028774927702809403,-0.8727073366384696,-0.3600095566773746,0.7620200577567876,1.6856273254103917,Q4,October,USA
1997-11-01,-0.6470851923290872,-0.43443512926652117,-0.8372953738787263,-0.6208511895296152,0.46013389316371966,0.5089126069390056,0.45900599661094565,0.013378567629315672,0.38551997326550763,0.08624068469485184,-0.04501522538126526,-0.9325436740793999,-0.3600095566773746,0.7592983944707462,1.8337880119332715,Q4,November,USA
1997-12-01,-0.4078538955138492,-0.602326205264312,-0.4028386134465481,3.882292335699852,0.4840773509535574,0.5162411741428414,0.4858401299808423,0.014744400026716125,0.40158185984194544,0.0604201799504974,-0.016512004629525394,-0.8727073366384696,-0.35920639534167925,0.7211001092667195,1.3615258236415946,Q4,December,USA
1998-02-01,-0.6470851923290872,-0.43443512926652117,-0.6200669936626372,-0.8460083657910886,0.41099775369935704,0.48664610548937176,0.4217563627268628,0.017476064821516257,0.42509430220846195,-0.028107264887288652,0.045827287192101225,-0.9325436740793999,-0.3463558139705535,0.5947719481861793,2.130109384979029,Q1,February,USA
1998-03-01,-0.4078538955138492,-0.43443512926652117,3.724500610659145,-0.6208511895296152,0.437231455277788,0.4657620032428198,0.41233040066316357,0.017476064821516257,0.4266869934824279,0.0014018833919734737,0.11053482698716517,-0.8727073366384696,-0.3463558139705535,0.4881454436533373,1.7689677115795117,Q1,March,USA
1998-05-01,-0.5274695439214682,2.7554953146915064,-0.8372953738787263,-0.17053683700666847,0.4550328956345805,0.4528695878178315,0.4507843109524589,0.02567105920591704,0.4646911267908792,0.0014018833919734737,0.14174281814066084,-1.0522163489612595,-0.3576000726702884,0.1608453986266649,1.7689677115795117,Q2,May,USA
1998-06-01,1.864843424230912,3.259168542684879,-0.6200669936626372,-0.3956940132681418,0.4448971472974594,0.443952187244204,0.4398965491572935,0.02840272400071756,0.44193453791031223,-0.0539277696316431,0.13107391252886022,-0.9923800115203296,-0.35920639534167925,-0.04660580001994587,1.6856273254103917,Q2,June,USA
1998-07-01,2.2236903694537693,-0.770217281262103,-0.4028386134465481,-0.17053683700666847,0.4261587890271514,0.4393791613090104,0.40608900855128544,0.03386605359031782,0.42679947167974175,-0.06868234377127416,0.1687825097194493,-0.9923800115203296,-0.3608127180130699,-0.24665461196386781,1.6485871537796728,Q3,July,USA
1998-08-01,-0.6470851923290872,-0.602326205264312,-0.18561023323045903,-0.6208511895296152,0.37494872159838427,0.4156764810954611,0.37660751221329863,0.03659771838511834,0.5049538223013951,-0.11294606619016735,0.06171435078423379,-0.9923800115203296,-0.3640253633558514,-0.41391787607947084,1.5745068105182338,Q3,August,USA
1998-09-01,-0.5274695439214682,-0.43443512926652117,-0.4028386134465481,-0.3956940132681418,0.2073742604953457,0.3010660655328429,0.2558250167149113,0.0379635507825184,0.5013860138825957,-0.30844417354027887,-0.012194673693705376,-0.9325436740793999,-0.3664348473629376,-0.5144801798538036,1.2504053087494365,Q3,September,USA
1998-10-01,-0.4078538955138492,-0.26654405326873026,-0.18561023323045903,-0.17053683700666847,0.001609240631871124,0.05157651139814044,0.03514722418778259,0.04342688037211906,0.5278723797860938,-0.411726192517696,-0.001022815854003098,-0.9923800115203296,-0.36804117003432824,-0.5122119092877983,0.9263038069806392,Q4,October,USA
1998-11-01,-0.28823824710623014,-0.43443512926652117,-0.6200669936626372,-0.3956940132681418,0.14353234512528,0.22698339803556425,0.17624335664177537,0.04615854516691919,0.5242955731115091,-0.30106688647046315,0.11861159419362688,-1.0522163489612595,-0.37848226739836804,-0.4038887968837942,1.4170860810876749,Q4,November,USA
1998-12-01,-0.4078538955138492,-0.26654405326873026,-0.4028386134465481,-0.3956940132681418,0.1408246971838287,0.21776328906501177,0.1687427362967989,0.05025604235911977,0.5400425207354681,-0.3674624700988028,0.14515268315413116,-1.0522163489612595,-0.3913328487694938,-0.22795796365031568,1.2133651371187164,Q4,December,USA
1999-01-01,-0.28823824710623014,-0.602326205264312,-0.18561023323045903,-0.6208511895296152,0.138206706458982,0.19623118719201516,0.13990823472730182,0.05435353955131997,0.556194389869757,-0.3416419653544487,0.18928611160373626,-1.1120526864021896,-0.4114118821618779,-0.010986210066359579,1.528206595979834,Q1,January,USA
1999-02-01,-0.5274695439214682,-0.43443512926652117,-0.4028386134465481,-0.17053683700666847,0.20053640344232138,0.23614796418099274,0.18266724559903028,0.05435353955131997,0.5789374813666458,-0.23835994637703123,0.17402836784524117,-1.0522163489612595,-0.41542768884035475,0.20991172031172056,1.9171283981023899,Q1,February,USA
1999-03-01,-0.4078538955138492,-0.26654405326873026,-0.4028386134465481,0.5049346917777516,0.2208441528171903,0.23709541208201768,0.19254746611480802,0.055719371948720425,0.5873283548862693,-0.15352114507415254,0.2080091206666225,-1.1718890238431194,-0.4186403341831361,0.40888275446906247,1.6948873683180725,Q1,March,USA
1999-04-01,-0.28823824710623014,-0.43443512926652117,-0.6200669936626372,-0.6208511895296152,0.1902258235328219,0.1785407973900822,0.15608658006993403,0.07074352832012193,0.5961331481720086,-0.17196436274869162,0.26255734595562474,-1.1120526864021896,-0.41944349551883153,0.5832620948691408,1.5930268963335925,Q2,April,USA
1999-05-01,-0.4078538955138492,-0.43443512926652117,-0.18561023323045903,-0.6208511895296152,0.24497589942443032,0.259395413636563,0.22765454295280643,0.07210936071752198,0.6204329379197236,-0.039173195492012036,0.28038364865679444,-1.1718890238431194,-0.4202466568545269,0.7327429806480129,1.7967478403025512,Q2,May,USA
1999-06-01,-0.4078538955138492,-0.602326205264312,0.4660749074178083,-0.6208511895296152,0.32974141829084064,0.2858310212542398,0.32789823514969746,0.07210936071752198,0.6178234437420387,0.09361797176466755,0.2665830241202354,-1.1120526864021896,-0.41703401151174535,0.8464169916476738,1.8430480548409507,Q2,June,USA
1999-07-01,-0.5274695439214682,-0.26654405326873026,-0.6200669936626372,0.05462033925480494,0.3040998812811251,0.2796917758137692,0.23421130699414727,0.08167018749932284,0.6411964131438863,0.053042892880682035,0.31034444648411463,-1.1120526864021896,-0.4186403341831361,0.9278401648983808,1.722667497041112,Q3,July,USA
1999-08-01,-0.28823824710623014,0.23712917472464257,-0.6200669936626372,-0.6208511895296152,0.36347046317739456,0.34563212963754125,0.34766264350397935,0.08713351708892349,0.6587835040759014,0.10837254590429861,0.2473048675140352,-1.1718890238431194,-0.41221504349757326,0.9869440872161145,1.5837668534259133,Q3,August,USA
1999-09-01,0.07060869811662686,-0.602326205264312,-0.6200669936626372,-0.8460083657910886,0.38208714379659636,0.32815244991822057,0.349908223734708,0.09669434387072472,0.6421232334897531,0.1009952588344829,0.2174834861213042,-1.1718890238431194,-0.4081992368190964,1.0385932339289774,1.8337880119332715,Q3,September,USA
1999-10-01,-0.5274695439214682,-0.602326205264312,0.03161814698563015,-0.6208511895296152,0.4413538940972558,0.3996641899179826,0.3884224014346073,0.10079184106292492,0.6934357871043958,0.17107948599773054,0.19747070334335326,-1.2317253612840497,-0.4081992368190964,1.091454267077142,1.4633862956260744,Q4,October,USA
1999-11-01,-0.5274695439214682,-0.602326205264312,-0.6200669936626372,2.7565064543924853,0.4865133375286974,0.4807298688999342,0.47233445093875004,0.1048893382551255,0.7151170844186405,0.14157033771846841,0.27722354280611006,-1.2317253612840497,-0.402577107469229,1.1460392713265861,1.8337880119332715,Q4,November,USA
