date,3_month_recession_probability,recession_probability,INDPRO_diff1,OECD_CLI_index_rollstd12,OECD_CLI_index_rollstd3,3_months_rate_rollstd6,OECD_CLI_index_diff1,1_year_rate_diff3,3_months_rate_diff12,recession_probability_rollstd3,CPI_rollstd3,CSI_index_diff6,recession_probability_diff1,10_year_rate_diff3,INDPRO_diff6,1_year_rate_rollstd3,10_year_rate_rollstd3,6_months_rate_rollstd6,PPI_rollstd6,recession_probability_diff3,6_month_recession_probability,OECD_CLI_index_rollstd6,10_year_rate_diff1,CSI_index_diff1,recession_probability_rollmean6,share_price_diff1,CSI_index_diff3,recession_probability_rollstd12,10_year_rate_rollstd12,recession_probability_lag1,1_month_recession_probability
1970-08-01,-0.7454467162860133,-0.6060587722792945,-0.0028425899780342,0.5755069764521289,0.0192057944671534,0.0516304484849738,0.0327556426982966,-0.1776543302932459,-0.184356800700686,0.0471508106157973,0.0012645539491509,-0.0386424136259645,-0.0479216283229645,-0.1268663611735321,-0.0121571482096287,0.0876369611290694,0.0675187729170204,0.0641743177566846,0.0047820773600957,-0.1422190259907335,2.840339841174816,0.1164186021059608,0.0233701191635455,0.1700266199542428,-0.4878005604500433,0.0023687455340776,0.1700266199542428,0.1689278453552165,0.101633962669569,-0.55813714395633,-0.652199712470039
1970-09-01,-0.7934234353325227,-0.6539804006022591,-0.0109685056741712,0.5010777156334626,0.0570368491826397,0.0786668021868193,0.0782525511409943,-0.2108710698870856,-0.3116690867558712,0.0479216283229655,0.0019316380641029,-0.0386424136259645,-0.0479216283229646,-0.1502364803370776,-0.0210444719355964,0.0365473570603732,0.0233701191635453,0.0697230068687866,0.0033399477050055,-0.1422190259907335,0.161458486202167,0.0571945172555081,-0.046740238327091,0.0,-0.5352069024469546,0.005927845944384,0.1700266199542428,0.1691428480183496,0.0975484869645048,-0.6060587722792945,-0.7000857356751398
1970-10-01,-0.5236925724903959,-0.7003561699470636,-0.031611123371801,0.4091715198319577,0.1149839698880769,0.1109222750493994,0.148147170688224,-0.1216465430948747,-0.3525898945541321,0.0471508106157976,0.0025291078982842,-0.0386424136259645,-0.0463757693448044,-0.0434016498751557,-0.048539761901702,0.0497115170218225,0.0342646106113413,0.0922217520018298,0.0006467780919429,-0.1422190259907336,-0.7840290508470029,0.0998649388776136,-0.0200315307116102,0.0,-0.582355601280839,0.0020113039033892,0.1700266199542428,0.1691623801646717,0.0912849734417724,-0.6539804006022591,-0.7464270484542695
1970-11-01,2.928862471888825,-0.748277798270028,-0.0093780089007471,0.3203269345986903,0.1994630167980403,0.1612942914446974,0.2467001621374083,-0.3591116584826784,-0.6325335527025249,0.0471508106157976,0.002529107898285,-0.231854481755787,-0.0479216283229644,-0.2303626031835191,-0.0560565511739741,0.1663391469207615,0.1007309916843823,0.1565814854569493,0.0003155953935681,-0.1422190259907335,-0.6789748800637618,0.1995518466909579,-0.1635908341448178,-0.4018811017100299,-0.6297619432777501,-0.0004618951968315,-0.4018811017100299,0.16945509219629,0.1059522764050984,-0.7003561699470636,-0.7943130716593702
1970-12-01,0.1776076708991334,-0.7946535676148325,0.0353462527625814,0.2958884094012365,0.2939707634343414,0.2064739215215256,0.3388302968829637,-0.4811645431473345,-0.9531228424730956,0.0471508106157977,0.0025291078982859,-0.231854481755787,-0.0463757693448044,-0.3338588451935058,-0.0155496439869853,0.2169751145829356,0.1569610059617722,0.218666591745205,0.0,-0.1406731670125733,-0.2587581969307973,0.3278731129782795,-0.1502364803370777,0.0,-0.6769106421116348,0.0066555419502677,-0.4018811017100299,0.1695525505775282,0.1447425785456486,-0.748277798270028,-0.525092111704426
1971-01-01,-0.7934234353325227,-0.5257845239134069,0.0121148477635273,0.3806370951155478,0.3540188786700501,0.2488474036202674,0.3689932669831429,-0.5706719375516577,-1.1085240655976598,0.143726900623586,0.001931638064107,0.2086690335802073,0.2688690437014256,-0.3639061412609212,-0.0073391273986449,0.155756560005993,0.1042473909990521,0.2756408895484015,0.0,0.1745716460336567,0.2665126569854082,0.459486351123699,-0.0500788267790257,0.4405235153359944,-0.6715185387711475,0.0048008759697871,0.0386424136259645,0.1492336959520693,0.1714420408430295,-0.7946535676148325,2.920936175718857
1971-02-01,-0.685531090195672,2.9157392354648404,-0.0030244818962716,0.5176584736167917,0.3494844826895823,0.2956269687663648,0.3296056789066982,-0.4848822317636765,-1.108421559731271,2.068952677973864,0.0007300905629753,0.0386424136259645,3.4415237593782475,-0.2437169569912591,-0.0075210193168824,0.1571284763983804,0.0467799665436358,0.325189504922262,0.001577976967754,3.664017033734869,-0.3638123677140384,0.5589323436674909,-0.0434016498751557,0.0,-0.084552204147125,0.004472369080004,0.4405235153359944,1.016746760265894,0.2019300377747771,-0.5257845239134069,0.1748823841784283
1971-03-01,-0.2539617096482692,0.1732749897102995,-0.0017173981117286,0.6493885728373539,0.2889603027860523,0.3091711061286012,0.2463105780885302,-0.3861573356056341,-1.0490160675762237,1.8190602028334493,0.0007300905629759,0.0386424136259645,-2.7424642457545407,-0.2303626031835187,0.0017300882455602,0.1266384566216266,0.0940945090584852,0.3207246656687691,0.0019960005253539,0.967928557325132,-0.7840290508470029,0.5962148297784903,-0.1368821265293373,0.0,0.0533236942383014,0.003098690134196,0.4405235153359944,1.024744100057256,0.2444101246341525,2.9157392354648404,-0.7943130716593702
1971-04-01,0.2855000160359842,-0.7946535676148325,0.0088830936813566,0.7501708613087417,0.2048257769734104,0.2372291753881981,0.1603215549475415,-0.0947539151147046,-0.8560870618631813,1.9246216331387047,0.0012645539491596,0.0386424136259645,-0.967928557325132,-0.1368821265293373,0.0422243052987179,0.0758575349794713,0.0699511964283813,0.2274167242498858,0.0029096457613537,-0.2688690437014256,-0.7840290508470029,0.559703915733846,0.0434016498751557,0.0,0.0376074612936732,0.0040273595530849,0.0,1.036369799220641,0.265242427429805,0.1732749897102995,-0.6866246876773926
1971-05-01,-0.3618540547851199,-0.6871059501342623,0.0080751551608153,0.8107736137086672,0.1233815050093203,0.1729715705445567,0.0822945597715676,0.2510670065645503,-0.8702286780030619,0.5305197991528484,0.0019316380641086,0.6028216525650459,0.1075476174805701,0.0934804766541814,0.0596774693602804,0.1618991140458955,0.1224098513324156,0.1587651207182517,0.0052068457967817,-3.6028451855991026,-0.7840290508470029,0.4603466115581889,0.186960953308363,0.1622981372290515,0.0478027693163009,-0.0017061102689251,0.1622981372290515,1.0421078033643063,0.2451759077618868,-0.7946535676148325,-0.255871151749482
1971-06-01,-0.7934234353325227,-0.2569154802119813,0.006704620707119,0.8307118097653854,0.0576285392412793,0.1624616901948775,0.0287372654676315,0.5370672066679121,-0.6208360985003378,0.2845442499510924,0.0025291078982887,0.6028216525650459,0.430190469922281,0.2737642530586744,0.031035837304818,0.1930733035267056,0.1224098513324157,0.1659040405790073,0.0059210944305407,-0.4301904699222808,-0.7840290508470029,0.330726223201418,0.0434016498751557,0.0,0.1374257838834427,-0.0019723565541933,0.1622981372290515,1.039793641034345,0.2173672980840411,-0.6871059501342623,0.2825707681604061
1971-07-01,-0.7934234353325227,0.2808226071908698,-0.0046615091604074,0.8121591676514768,0.0186866300947226,0.2415056092173558,0.0063243035723875,0.5138492222326752,-0.3388843942821614,0.4849590675409528,0.0019316380641103,0.1622981372290515,0.5377380874028511,0.3004729606741552,0.0142594803808833,0.172717664614201,0.0572773097243606,0.2514242129334506,0.0056684306429505,1.0754761748057025,-0.7840290508470029,0.2063878849323179,0.0701103574906364,0.0,0.2718603057341555,-0.0004902571826018,0.1622981372290515,1.0468209392600196,0.200322051625697,-0.2569154802119813,-0.3635595357314596
1971-08-01,-0.7934234353325227,-0.3644630976925516,-0.0092891779639334,0.7580706409775709,0.0122766979460802,0.2422222072828217,0.0173842426814609,0.2728823854053974,-0.4764286295459984,0.3457172210531606,0.0012645539491642,0.3091393090077159,-0.6452857048834214,0.0634331805867662,0.0079947843132215,0.0642847346783501,0.0361123555533713,0.2517618496839721,0.0099600226214761,0.3226428524417107,-0.7840290508470029,0.1124133109095258,-0.050078826779026,0.1468411717786644,-0.2748400831254098,-0.0022930994299213,0.1468411717786644,1.0406026506954469,0.1740290026789116,0.2808226071908698,-0.7943130716593702
