realtime_start,realtime_end,date,value
2025-07-03,2025-07-03,2006-12-01,0.02
2025-07-03,2025-07-03,2007-01-01,0.18
2025-07-03,2025-07-03,2007-02-01,0.06
2025-07-03,2025-07-03,2007-03-01,0.08
2025-07-03,2025-07-03,2007-04-01,0.08
2025-07-03,2025-07-03,2007-05-01,0.22
2025-07-03,2025-07-03,2007-06-01,0.32
2025-07-03,2025-07-03,2007-07-01,0.52
2025-07-03,2025-07-03,2007-08-01,0.4
2025-07-03,2025-07-03,2007-09-01,0.58
2025-07-03,2025-07-03,2007-10-01,1.3
2025-07-03,2025-07-03,2007-11-01,2.1
2025-07-03,2025-07-03,2007-12-01,7.04
2025-07-03,2025-07-03,2008-01-01,19.24
2025-07-03,2025-07-03,2008-02-01,44.78
2025-07-03,2025-07-03,2008-03-01,62.42
2025-07-03,2025-07-03,2008-04-01,75.42
2025-07-03,2025-07-03,2008-05-01,81.6
2025-07-03,2025-07-03,2008-06-01,86.8
2025-07-03,2025-07-03,2008-07-01,95.56
2025-07-03,2025-07-03,2008-08-01,99.7
2025-07-03,2025-07-03,2008-09-01,99.96
2025-07-03,2025-07-03,2008-10-01,90.32
2025-07-03,2025-07-03,2008-11-01,99.84
2025-07-03,2025-07-03,2008-12-01,100.0
2025-07-03,2025-07-03,2009-01-01,100.0
2025-07-03,2025-07-03,2009-02-01,99.88
2025-07-03,2025-07-03,2009-03-01,99.92
2025-07-03,2025-07-03,2009-04-01,97.9
2025-07-03,2025-07-03,2009-05-01,89.46
2025-07-03,2025-07-03,2009-06-01,65.8
2025-07-03,2025-07-03,2009-07-01,3.24
2025-07-03,2025-07-03,2009-08-01,0.82
2025-07-03,2025-07-03,2009-09-01,0.46
2025-07-03,2025-07-03,2009-10-01,0.36
2025-07-03,2025-07-03,2009-11-01,0.14
2025-07-03,2025-07-03,2009-12-01,0.12
2025-07-03,2025-07-03,2010-01-01,0.08
2025-07-03,2025-07-03,2010-02-01,0.06
2025-07-03,2025-07-03,2010-03-01,0.0
2025-07-03,2025-07-03,2010-04-01,0.02
2025-07-03,2025-07-03,2010-05-01,0.0
2025-07-03,2025-07-03,2010-06-01,0.54
2025-07-03,2025-07-03,2010-07-01,0.16
2025-07-03,2025-07-03,2010-08-01,0.06
2025-07-03,2025-07-03,2010-09-01,0.1
2025-07-03,2025-07-03,2010-10-01,0.02
2025-07-03,2025-07-03,2010-11-01,0.04
2025-07-03,2025-07-03,2010-12-01,0.0
2025-07-03,2025-07-03,2011-01-01,0.02
2025-07-03,2025-07-03,2011-02-01,0.12
2025-07-03,2025-07-03,2011-03-01,0.02
2025-07-03,2025-07-03,2011-04-01,0.16
2025-07-03,2025-07-03,2011-05-01,0.12
2025-07-03,2025-07-03,2011-06-01,0.02
2025-07-03,2025-07-03,2011-07-01,0.04
2025-07-03,2025-07-03,2011-08-01,0.08
2025-07-03,2025-07-03,2011-09-01,0.12
2025-07-03,2025-07-03,2011-10-01,0.04
2025-07-03,2025-07-03,2011-11-01,0.08
2025-07-03,2025-07-03,2011-12-01,0.0
2025-07-03,2025-07-03,2012-01-01,0.0
2025-07-03,2025-07-03,2012-02-01,0.1
2025-07-03,2025-07-03,2012-03-01,0.28
2025-07-03,2025-07-03,2012-04-01,0.06
2025-07-03,2025-07-03,2012-05-01,0.1
2025-07-03,2025-07-03,2012-06-01,0.14
2025-07-03,2025-07-03,2012-07-01,0.22
2025-07-03,2025-07-03,2012-08-01,0.2
2025-07-03,2025-07-03,2012-09-01,0.02
2025-07-03,2025-07-03,2012-10-01,0.04
2025-07-03,2025-07-03,2012-11-01,0.0
2025-07-03,2025-07-03,2012-12-01,0.04
2025-07-03,2025-07-03,2013-01-01,0.04
2025-07-03,2025-07-03,2013-02-01,0.02
2025-07-03,2025-07-03,2013-03-01,0.04
2025-07-03,2025-07-03,2013-04-01,0.1
2025-07-03,2025-07-03,2013-05-01,0.08
2025-07-03,2025-07-03,2013-06-01,0.1
