realtime_start,realtime_end,date,value
2025-07-27,2025-07-27,2010-09-01,66.91848
2025-07-27,2025-07-27,2010-10-01,70.07585999999999
2025-07-27,2025-07-27,2010-11-01,71.24583
2025-07-27,2025-07-27,2010-12-01,73.43909000000001
2025-07-27,2025-07-27,2011-01-01,75.83663
2025-07-27,2025-07-27,2011-02-01,78.38195999999999
2025-07-27,2025-07-27,2011-03-01,77.49942
2025-07-27,2025-07-27,2011-04-01,79.34373000000001
2025-07-27,2025-07-27,2011-05-01,78.79451999999999
2025-07-27,2025-07-27,2011-06-01,75.94405
2025-07-27,2025-07-27,2011-07-01,77.6741
2025-07-27,2025-07-27,2011-08-01,68.76671999999999
2025-07-27,2025-07-27,2011-09-01,66.55733000000001
2025-07-27,2025-07-27,2011-10-01,67.9489
2025-07-27,2025-07-27,2011-11-01,68.64421
2025-07-27,2025-07-27,2011-12-01,69.36818000000001
2025-07-27,2025-07-27,2012-01-01,72.31305
2025-07-27,2025-07-27,2012-02-01,75.6142
2025-07-27,2025-07-27,2012-03-01,76.48755
2025-07-27,2025-07-27,2012-04-01,75.34689
2025-07-27,2025-07-27,2012-05-01,72.17181
2025-07-27,2025-07-27,2012-06-01,70.76199
2025-07-27,2025-07-27,2012-07-01,72.79951
2025-07-27,2025-07-27,2012-08-01,75.0352
2025-07-27,2025-07-27,2012-09-01,77.42225
2025-07-27,2025-07-27,2012-10-01,77.60919
2025-07-27,2025-07-27,2012-11-01,76.13493000000001
2025-07-27,2025-07-27,2012-12-01,78.39357
2025-07-27,2025-07-27,2013-01-01,81.92726
2025-07-27,2025-07-27,2013-02-01,83.34364000000001
2025-07-27,2025-07-27,2013-03-01,84.68098
2025-07-27,2025-07-27,2013-04-01,85.15526
2025-07-27,2025-07-27,2013-05-01,88.4166
2025-07-27,2025-07-27,2013-06-01,86.20319
2025-07-27,2025-07-27,2013-07-01,88.49967
2025-07-27,2025-07-27,2013-08-01,88.94305
2025-07-27,2025-07-27,2013-09-01,90.11506999999999
2025-07-27,2025-07-27,2013-10-01,92.16814000000001
2025-07-27,2025-07-27,2013-11-01,94.64922
2025-07-27,2025-07-27,2013-12-01,95.09109000000001
2025-07-27,2025-07-27,2014-01-01,95.98233
2025-07-27,2025-07-27,2014-02-01,95.36447
2025-07-27,2025-07-27,2014-03-01,97.53705
2025-07-27,2025-07-27,2014-04-01,98.45526
2025-07-27,2025-07-27,2014-05-01,99.72694
2025-07-27,2025-07-27,2014-06-01,102.1338
2025-07-27,2025-07-27,2014-07-01,102.8774
2025-07-27,2025-07-27,2014-08-01,101.5284
2025-07-27,2025-07-27,2014-09-01,102.3879
2025-07-27,2025-07-27,2014-10-01,98.07211
2025-07-27,2025-07-27,2014-11-01,102.2602
2025-07-27,2025-07-27,2014-12-01,101.3765
2025-07-27,2025-07-27,2015-01-01,100.0791
2025-07-27,2025-07-27,2015-02-01,102.7756
2025-07-27,2025-07-27,2015-03-01,102.2537
2025-07-27,2025-07-27,2015-04-01,103.8488
2025-07-27,2025-07-27,2015-05-01,104.4068
2025-07-27,2025-07-27,2015-06-01,103.1632
2025-07-27,2025-07-27,2015-07-01,101.6938
2025-07-27,2025-07-27,2015-08-01,98.64014
2025-07-27,2025-07-27,2015-09-01,93.22412
2025-07-27,2025-07-27,2015-10-01,96.70031
2025-07-27,2025-07-27,2015-11-01,97.66068
2025-07-27,2025-07-27,2015-12-01,95.55367
2025-07-27,2025-07-27,2016-01-01,89.20781
2025-07-27,2025-07-27,2016-02-01,88.24099
2025-07-27,2025-07-27,2016-03-01,94.19507
2025-07-27,2025-07-27,2016-04-01,96.83752
2025-07-27,2025-07-27,2016-05-01,96.83658
2025-07-27,2025-07-27,2016-06-01,97.52459
2025-07-27,2025-07-27,2016-07-01,99.99920999999999
2025-07-27,2025-07-27,2016-08-01,101.04799999999999
2025-07-27,2025-07-27,2016-09-01,100.2302
2025-07-27,2025-07-27,2016-10-01,99.05185999999999
2025-07-27,2025-07-27,2016-11-01,99.85423
2025-07-27,2025-07-27,2016-12-01,103.8437
2025-07-27,2025-07-27,2017-01-01,105.0235
2025-07-27,2025-07-27,2017-02-01,106.9744
2025-07-27,2025-07-27,2017-03-01,107.79799999999999
2025-07-27,2025-07-27,2017-04-01,107.2743
2025-07-27,2025-07-27,2017-05-01,108.3879
2025-07-27,2025-07-27,2017-06-01,109.9261
2025-07-27,2025-07-27,2017-07-01,111.1847
2025-07-27,2025-07-27,2017-08-01,110.9526
2025-07-27,2025-07-27,2017-09-01,112.8619
2025-07-27,2025-07-27,2017-10-01,115.6323
2025-07-27,2025-07-27,2017-11-01,115.9486
2025-07-27,2025-07-27,2017-12-01,119.0448
2025-07-27,2025-07-27,2018-01-01,124.2432
2025-07-27,2025-07-27,2018-02-01,119.4891
2025-07-27,2025-07-27,2018-03-01,118.0817
2025-07-27,2025-07-27,2018-04-01,117.4013
2025-07-27,2025-07-27,2018-05-01,118.3035
2025-07-27,2025-07-27,2018-06-01,118.5999
2025-07-27,2025-07-27,2018-07-01,119.5296
2025-07-27,2025-07-27,2018-08-01,121.2815
2025-07-27,2025-07-27,2018-09-01,122.2612
2025-07-27,2025-07-27,2018-10-01,117.4184
2025-07-27,2025-07-27,2018-11-01,115.5294
2025-07-27,2025-07-27,2018-12-01,108.7552
2025-07-27,2025-07-27,2019-01-01,111.1662
2025-07-27,2025-07-27,2019-02-01,117.2234
2025-07-27,2025-07-27,2019-03-01,118.28299999999999
2025-07-27,2025-07-27,2019-04-01,121.0378
2025-07-27,2025-07-27,2019-05-01,118.6425
2025-07-27,2025-07-27,2019-06-01,120.1735
2025-07-27,2025-07-27,2019-07-01,123.43
2025-07-27,2025-07-27,2019-08-01,118.28399999999999
2025-07-27,2025-07-27,2019-09-01,121.7589
2025-07-27,2025-07-27,2019-10-01,121.3509
2025-07-27,2025-07-27,2019-11-01,125.887
2025-07-27,2025-07-27,2019-12-01,128.5203
2025-07-27,2025-07-27,2020-01-01,130.9052
2025-07-27,2025-07-27,2020-02-01,128.6936
2025-07-27,2025-07-27,2020-03-01,100.458
2025-07-27,2025-07-27,2020-04-01,101.8041
2025-07-27,2025-07-27,2020-05-01,105.6555
2025-07-27,2025-07-27,2020-06-01,113.1662
2025-07-27,2025-07-27,2020-07-01,115.0943
2025-07-27,2025-07-27,2020-08-01,120.63799999999999
2025-07-27,2025-07-27,2020-09-01,119.7456
2025-07-27,2025-07-27,2020-10-01,121.4711
2025-07-27,2025-07-27,2020-11-01,128.248
2025-07-27,2025-07-27,2020-12-01,134.5941
2025-07-27,2025-07-27,2021-01-01,138.8357
2025-07-27,2025-07-27,2021-02-01,142.3429
2025-07-27,2025-07-27,2021-03-01,144.9649
2025-07-27,2025-07-27,2021-04-01,150.286
2025-07-27,2025-07-27,2021-05-01,153.5066
2025-07-27,2025-07-27,2021-06-01,155.2178
2025-07-27,2025-07-27,2021-07-01,154.7849
2025-07-27,2025-07-27,2021-08-01,156.6078
2025-07-27,2025-07-27,2021-09-01,155.121
2025-07-27,2025-07-27,2021-10-01,156.8541
2025-07-27,2025-07-27,2021-11-01,159.9428
2025-07-27,2025-07-27,2021-12-01,157.3382
2025-07-27,2025-07-27,2022-01-01,158.1003
2025-07-27,2025-07-27,2022-02-01,155.2735
2025-07-27,2025-07-27,2022-03-01,152.9557
2025-07-27,2025-07-27,2022-04-01,153.5939
2025-07-27,2025-07-27,2022-05-01,144.4183
2025-07-27,2025-07-27,2022-06-01,139.7295
2025-07-27,2025-07-27,2022-07-01,137.4874
2025-07-27,2025-07-27,2022-08-01,144.2186
2025-07-27,2025-07-27,2022-09-01,135.1335
2025-07-27,2025-07-27,2022-10-01,131.9779
2025-07-27,2025-07-27,2022-11-01,142.0909
2025-07-27,2025-07-27,2022-12-01,143.19299999999998
2025-07-27,2025-07-27,2023-01-01,147.018
2025-07-27,2025-07-27,2023-02-01,148.2392
2025-07-27,2025-07-27,2023-03-01,141.1346
2025-07-27,2025-07-27,2023-04-01,145.1761
2025-07-27,2025-07-27,2023-05-01,142.4708
2025-07-27,2025-07-27,2023-06-01,145.8344
2025-07-27,2025-07-27,2023-07-01,150.752
2025-07-27,2025-07-27,2023-08-01,149.6734
2025-07-27,2025-07-27,2023-09-01,147.9842
2025-07-27,2025-07-27,2023-10-01,141.8852
2025-07-27,2025-07-27,2023-11-01,146.6592
2025-07-27,2025-07-27,2023-12-01,154.8774
2025-07-27,2025-07-27,2024-01-01,157.3779
2025-07-27,2025-07-27,2024-02-01,162.4479
2025-07-27,2025-07-27,2024-03-01,168.4436
2025-07-27,2025-07-27,2024-04-01,166.7338
2025-07-27,2025-07-27,2024-05-01,169.2566
2025-07-27,2025-07-27,2024-06-01,168.4892
2025-07-27,2025-07-27,2024-07-01,172.0642
2025-07-27,2025-07-27,2024-08-01,174.2961
2025-07-27,2025-07-27,2024-09-01,179.6647
2025-07-27,2025-07-27,2024-10-01,183.3279
2025-07-27,2025-07-27,2024-11-01,186.0236
2025-07-27,2025-07-27,2024-12-01,183.487
2025-07-27,2025-07-27,2025-01-01,183.0461
2025-07-27,2025-07-27,2025-02-01,187.7849
2025-07-27,2025-07-27,2025-03-01,182.063
2025-07-27,2025-07-27,2025-04-01,173.0038
2025-07-27,2025-07-27,2025-05-01,183.3964
2025-07-27,2025-07-27,2025-06-01,187.7724
