date,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,Business_Quarter,Month,Country,gdp_per_capita
1967-02-01,,,,0.12,4.5744444444444445,4.561111111111111,4.5905555555555555,33.0,34.765,4.63,4.733288,3.8,27.2,98.5922180405805,94.1,Q1,February,USA,24586.666666666668
1967-03-01,,,1.0,0.4,4.185,4.259090909090909,4.221818181818182,33.0,34.5691,4.54,4.854181,3.8,27.2,98.6085451586302,94.1,Q1,March,USA,24571.333333333332
1967-04-01,,,0.6,0.08,3.8985,3.8375,3.8945,33.1,34.8951,4.59,4.943822,3.8,27.2,98.7476402895837,94.1,Q2,April,USA,24556.0
1967-05-01,,1.0,0.12,0.04,3.885,3.603181818181818,3.799545454545455,33.1,34.5907,4.85,5.050294999999999,3.8,27.2,98.99607474013912,95.9,Q2,May,USA,24610.333333333332
1967-06-01,1.0,0.6,0.4,0.06,4.164545454545455,3.535909090909091,3.889545454545454,33.3,34.5863,5.02,5.005237999999999,3.9,27.2,99.3065329912426,95.9,Q2,June,USA,24664.666666666668
1967-07-01,0.6,0.12,0.08,1.26,4.8955,4.2055,4.7204999999999995,33.4,34.5076,5.16,5.117102,3.8,27.2,99.6392517574124,95.9,Q3,July,USA,24719.0
1967-08-01,0.12,0.4,0.04,0.12,5.045217391304348,4.265652173913043,4.828695652173913,33.5,35.1687,5.28,5.195627,3.8,27.2,99.9600822369732,97.0,Q3,August,USA,24758.0
1967-09-01,0.4,0.08,0.06,0.14,5.103,4.4245,4.961,33.6,35.1116,5.3,5.271365,3.8,27.2,100.236456655641,97.0,Q3,September,USA,24797.0
1967-10-01,0.08,0.04,1.26,0.1,5.222857142857143,4.557619047619047,5.07,33.7,35.3976,5.48,5.261735,4.0,27.2,100.456295907925,97.0,Q4,October,USA,24836.0
1967-11-01,0.04,0.06,0.12,0.08,5.387,4.727,5.2490000000000006,33.9,35.9038,5.75,5.090616000000001,3.9,27.2,100.615183615775,92.9,Q4,November,USA,24986.666666666668
1967-12-01,0.06,1.26,0.14,0.04,5.5915,4.968999999999999,5.492,34.0,36.2905,5.7,5.254071,3.8,27.2,100.714518778906,92.9,Q4,December,USA,25137.333333333332
1968-01-01,1.26,0.12,0.1,0.1,5.297272727272728,4.995909090909091,5.235454545454545,34.1,36.2514,5.53,5.271944,3.7,27.3,100.750728362062,97.2,Q1,January,USA,25288.0
1968-02-01,0.12,0.14,0.08,0.22,5.2436842105263155,4.978947368421053,5.1684210526315795,34.2,36.3813,5.56,5.018927,3.8,27.3,100.754479161104,97.2,Q1,February,USA,25409.333333333332
1968-03-01,0.14,0.1,0.04,0.08,5.416190476190476,5.1657142857142855,5.331428571428571,34.3,36.4949,5.74,4.899619,3.7,27.3,100.746764700809,97.2,Q1,March,USA,25530.666666666668
1968-04-01,0.1,0.08,0.1,0.06,5.4725,5.377000000000001,5.4895000000000005,34.4,36.5477,5.64,5.271408,3.5,27.3,100.739778097834,97.2,Q2,April,USA,25652.0
1968-05-01,0.08,0.04,0.22,0.04,5.842727272727273,5.655909090909091,5.834090909090909,34.5,36.9577,5.87,5.432116000000001,3.5,27.7,100.741702858295,92.4,Q2,May,USA,25695.0
1968-06-01,0.04,0.1,0.08,0.1,5.6770000000000005,5.5235,5.638,34.7,37.0934,5.72,5.608871,3.7,27.8,100.766536311318,92.4,Q2,June,USA,25738.0
1968-07-01,0.1,0.22,0.06,0.08,5.3940909090909095,5.3131818181818184,5.407272727272727,34.9,37.0366,5.5,5.586795,3.7,27.9,100.828048258965,92.4,Q3,July,USA,25781.0
1968-08-01,0.22,0.08,0.04,0.08,5.149090909090909,5.086818181818182,5.231363636363636,35.0,37.1399,5.42,5.450272,3.5,27.9,100.937894336055,92.4,Q3,August,USA,25791.666666666668
1968-09-01,0.08,0.06,0.1,0.08,5.182,5.194,5.254,35.1,37.2806,5.46,5.625068,3.4,28.0,101.096014108464,92.4,Q3,September,USA,25802.333333333332
1968-10-01,0.06,0.04,0.08,0.54,5.328260869565217,5.351304347826087,5.410434782608696,35.3,37.3546,5.58,5.775299,3.4,28.0,101.253469174886,92.4,Q4,October,USA,25813.0
1968-11-01,0.04,0.1,0.08,0.26,5.511666666666667,5.451666666666666,5.595,35.4,37.8378,5.7,5.886394,3.4,28.0,101.352426294938,91.7,Q4,November,USA,25929.333333333332
1968-12-01,0.1,0.08,0.08,0.2,5.972857142857142,5.956190476190476,6.055714285714286,35.6,37.9573,6.03,5.973374,3.4,28.0,101.372478947337,91.7,Q4,December,USA,26045.666666666668
1969-01-01,0.08,0.08,0.54,0.34,6.069090909090909,6.140000000000001,6.282272727272727,35.7,38.1869,6.04,5.725548000000001,3.4,28.0,101.318424915372,98.2,Q1,January,USA,26162.0
1969-02-01,0.08,0.08,0.26,0.62,6.214210526315789,6.121052631578947,6.299473684210526,35.8,38.4313,6.19,5.677547,3.4,28.2,101.198638824622,98.2,Q1,February,USA,26168.333333333332
1969-03-01,0.08,0.54,0.2,5.26,6.1975,6.0165,6.164,36.1,38.7326,6.3,5.514977,3.4,28.2,101.022834511971,98.2,Q1,March,USA,26174.666666666668
1969-04-01,0.54,0.26,0.34,9.2,6.0390476190476186,6.1138095238095245,6.13,36.3,38.5901,6.17,5.605755,3.4,28.6,100.792463792379,98.2,Q2,April,USA,26181.0
1969-05-01,0.26,0.2,0.62,47.9,6.1138095238095245,6.042380952380952,6.153809523809524,36.4,38.4443,6.32,5.793253,3.4,28.6,100.512917588272,91.5,Q2,May,USA,26214.333333333332
1969-06-01,0.2,0.34,5.26,52.8,6.880476190476191,6.439047619047619,6.752857142857143,36.6,38.8198,6.57,5.466130000000001,3.5,28.6,100.229551167309,91.5,Q2,June,USA,26247.666666666668
1969-07-01,0.34,0.62,9.2,62.28,7.187142857142858,7.00047619047619,7.244761904761904,36.8,39.0248,6.72,5.189364,3.5,28.9,99.978324337232,91.5,Q3,July,USA,26281.0
1969-08-01,0.62,5.26,47.9,50.26,7.2752380952380955,6.9819047619047625,7.193809523809524,36.9,39.1145,6.69,5.158938,3.5,28.9,99.768701863685,86.4,Q3,August,USA,26212.666666666668
1969-09-01,5.26,9.2,52.8,49.98,7.351904761904761,7.089999999999999,7.318095238095238,37.1,39.1057,7.16,5.185778,3.7,29.1,99.5775018826255,86.4,Q3,September,USA,26144.333333333332
1969-10-01,9.2,47.9,62.28,51.42,7.206818181818182,6.998636363636364,7.286363636363637,37.3,39.1171,7.1,5.275016,3.7,29.5,99.3696065285342,86.4,Q4,October,USA,26076.0
1969-11-01,47.9,52.8,50.26,47.62,7.356470588235294,7.241176470588235,7.621176470588235,37.5,38.7484,7.14,5.332546,3.5,29.4,99.1253676844436,79.7,Q4,November,USA,26041.666666666668
1969-12-01,52.8,62.28,49.98,44.88,7.614545454545455,7.8172727272727265,7.895909090909091,37.7,38.6444,7.65,5.038553,3.5,29.4,98.8407256725502,79.7,Q4,December,USA,26007.333333333332
1970-01-01,62.28,50.26,51.42,45.12,7.513333333333334,7.868095238095238,7.776666666666666,37.9,37.9288,7.79,5.003093,3.9,29.4,98.5243552172388,78.1,Q1,January,USA,25973.0
1970-02-01,50.26,49.98,47.62,62.06,7.0505555555555555,7.127777777777778,7.215,38.1,37.9038,7.24,4.828743,4.2,29.4,98.2110691212973,78.1,Q1,February,USA,25958.333333333332
1970-03-01,49.98,51.42,44.88,78.2,6.5042857142857144,6.626190476190477,6.579047619047619,38.3,37.8546,7.07,4.897915,4.4,29.4,97.93131261111547,78.1,Q1,March,USA,25943.666666666668
1970-04-01,51.42,47.62,45.12,84.06,6.526363636363637,6.512727272727273,6.6031818181818185,38.5,37.7573,7.39,4.705036,4.6,29.7,97.7115151019515,78.1,Q2,April,USA,25929.0
1970-05-01,47.62,44.88,62.06,32.94,7.119523809523809,6.838095238095238,7.02,38.6,37.7133,7.91,4.124212,4.8,30.6,97.5809099277512,75.4,Q2,May,USA,25979.0
1970-06-01,44.88,45.12,78.2,0.04,7.068181818181818,6.676363636363636,6.8568181818181815,38.8,37.5913,7.84,4.087809,4.9,30.7,97.53103516366942,75.4,Q2,June,USA,26029.0
1970-07-01,45.12,62.06,84.06,0.14,6.619999999999999,6.45,6.512272727272728,38.9,37.6836,7.46,4.074982,5.0,30.8,97.5324404765048,75.4,Q3,July,USA,26079.0
1970-08-01,62.06,78.2,32.94,1.06,6.548571428571429,6.410952380952381,6.554285714285713,39.0,37.6164,7.53,4.186646,5.1,30.8,97.5763416332123,77.6,Q3,August,USA,25956.0
1970-09-01,78.2,84.06,0.04,0.4,6.39047619047619,6.124761904761905,6.4609523809523814,39.2,37.3571,7.39,4.466088,5.4,30.8,97.68107219895992,77.6,Q3,September,USA,25833.0
1970-10-01,84.06,32.94,0.14,0.06,6.229047619047619,5.906666666666667,6.206190476190477,39.4,36.6098,7.33,4.560902,5.5,30.8,97.8792268040442,77.6,Q4,October,USA,25710.0
1970-11-01,32.94,0.04,1.06,0.04,5.394444444444444,5.282222222222222,5.415555555555556,39.6,36.3881,6.84,4.539128,5.9,30.8,98.20909941499252,72.4,Q4,November,USA,25916.0
1970-12-01,0.04,0.14,0.4,0.22,4.844090909090909,4.865454545454546,4.89,39.8,37.2237,6.39,4.852874,6.1,30.8,98.6620800015275,72.4,Q4,December,USA,26122.0
1971-01-01,0.14,1.06,0.06,0.54,4.3950000000000005,4.4350000000000005,4.468999999999999,39.9,37.5101,6.24,5.0791900000000005,5.9,30.8,99.1553251361305,78.1,Q1,January,USA,26328.0
1971-02-01,1.06,0.4,0.04,0.12,3.836111111111111,3.6950000000000003,3.777222222222222,39.9,37.4386,6.11,5.290019999999999,5.9,31.3,99.5958845082554,78.1,Q1,February,USA,26350.0
1971-03-01,0.4,0.06,0.22,0.0,3.6030434782608696,3.3773913043478263,3.5008695652173913,40.0,37.398,5.7,5.436094000000001,6.0,31.3,99.9251002894563,78.1,Q1,March,USA,26372.0
1971-04-01,0.06,0.04,0.54,0.02,4.090476190476191,3.8614285714285717,4.028095238095238,40.1,37.608,5.83,5.625946,5.9,31.7,100.139405098785,78.1,Q2,April,USA,26394.0
1971-05-01,0.04,0.22,0.12,0.0,4.643,4.143,4.3549999999999995,40.3,37.7989,6.39,5.5455190000000005,5.9,32.6,100.249516146201,80.2,Q2,May,USA,26439.0
1971-06-01,0.22,0.54,0.0,0.02,5.329090909090909,4.753636363636364,4.967272727272728,40.5,37.9574,6.52,5.452541,5.9,32.7,100.288125022472,80.2,Q2,June,USA,26484.0
1971-07-01,0.54,0.12,0.02,0.0,5.741904761904761,5.400476190476191,5.630952380952381,40.6,37.8472,6.73,5.42943,6.0,32.9,100.296834381289,80.2,Q3,July,USA,26529.0
1971-08-01,0.12,0.0,0.0,0.06,5.52,4.9354545454545455,5.222727272727273,40.7,37.6276,6.58,5.321332,6.1,35.0,100.320333424334,82.1,Q3,August,USA,26522.666666666668
1971-09-01,0.0,0.02,0.02,0.04,5.190952380952381,4.690952380952381,4.973333333333334,40.8,38.2391,6.14,5.441507,6.0,35.0,100.404896422157,82.1,Q3,September,USA,26516.333333333332
1971-10-01,0.02,0.0,0.0,0.02,4.750526315789474,4.4605263157894735,4.597894736842105,40.9,38.5253,5.93,5.324319,5.8,35.0,100.5844817028,82.1,Q4,October,USA,26510.0
1971-11-01,0.0,0.02,0.06,0.04,4.4865,4.217499999999999,4.38,41.0,38.6888,5.81,5.0672120000000005,6.0,35.0,100.872825564675,82.0,Q4,November,USA,26650.666666666668
1971-12-01,0.02,0.0,0.04,0.02,4.3945454545454545,4.009545454545454,4.234545454545454,41.1,39.1355,5.93,5.422477,6.0,35.0,101.250945104696,82.0,Q4,December,USA,26791.333333333332
1972-01-01,0.0,0.06,0.02,0.22,3.8157142857142854,3.384285714285714,3.6633333333333336,41.2,40.0728,5.95,5.6632430000000005,5.8,35.0,101.646946773807,92.8,Q1,January,USA,26932.0
1972-02-01,0.06,0.04,0.04,0.02,4.0575,3.197,3.633,41.4,40.4789,6.08,5.787961,5.7,35.0,102.000582814558,92.8,Q1,February,USA,27114.0
1972-03-01,0.04,0.02,0.02,0.02,4.429545454545455,3.7295454545454545,4.124090909090909,41.4,40.761,6.07,5.938244,5.8,35.1,102.277438994775,92.8,Q1,March,USA,27296.0
1972-04-01,0.02,0.04,0.22,0.02,4.6455,3.7055,4.2255,41.5,41.1654,6.19,6.006318,5.7,35.2,102.481412834003,92.8,Q2,April,USA,27478.0
1972-05-01,0.04,0.02,0.02,0.02,4.455454545454545,3.6877272727272725,4.12,41.6,41.1693,6.13,5.924429,5.7,35.2,102.637950826515,88.6,Q2,May,USA,27540.666666666668
1972-06-01,0.02,0.22,0.02,0.02,4.713181818181818,3.9136363636363636,4.350909090909091,41.7,41.2778,6.11,5.929423,5.7,35.2,102.776344189814,88.6,Q2,June,USA,27603.333333333332
1972-07-01,0.22,0.02,0.02,0.04,4.9045000000000005,3.9829999999999997,4.497999999999999,41.8,41.2389,6.11,5.8638,5.6,35.3,102.93321001942,88.6,Q3,July,USA,27666.0
1972-08-01,0.02,0.02,0.02,0.02,4.903043478260869,4.018260869565218,4.546956521739131,41.9,41.805,6.21,6.047339,5.6,35.3,103.132385577462,95.2,Q3,August,USA,27795.666666666668
1972-09-01,0.02,0.02,0.02,0.44,5.4375,4.6605,5.1265,42.1,42.1288,6.55,5.94715,5.5,35.3,103.352533379985,95.2,Q3,September,USA,27925.333333333332
1972-10-01,0.02,0.02,0.04,0.7,5.39,4.739,5.1335,42.2,42.6703,6.48,5.941314,5.6,35.3,103.558589869314,95.2,Q4,October,USA,28055.0
1972-11-01,0.02,0.02,0.02,0.22,5.2,4.7795000000000005,5.088,42.4,43.1755,6.28,6.2377970000000005,5.3,35.3,103.722994260214,90.7,Q4,November,USA,28265.666666666668
1972-12-01,0.02,0.04,0.44,0.14,5.2765,5.07,5.2975,42.5,43.6617,6.36,6.363502,5.2,35.3,103.809922538426,90.7,Q4,December,USA,28476.333333333332
1973-01-01,0.04,0.02,0.7,0.1,5.580454545454545,5.407727272727272,5.623181818181818,42.7,43.9783,6.46,6.37602,4.9,36.3,103.795209234685,81.9,Q1,January,USA,28687.0
1973-02-01,0.02,0.44,0.22,0.38,5.929444444444445,5.599444444444445,5.825555555555556,43.0,44.6103,6.64,6.092156,5.0,36.3,103.668524118698,81.9,Q1,February,USA,28769.666666666668
1973-03-01,0.44,0.7,0.14,0.14,6.530454545454545,6.093636363636364,6.514545454545455,43.4,44.6294,6.71,5.956482,4.9,36.4,103.42705840852,81.9,Q1,March,USA,28852.333333333332
1973-04-01,0.7,0.22,0.1,0.22,6.513,6.263,6.524500000000001,43.7,44.568,6.67,5.809699,5.0,36.5,103.088822326711,81.9,Q2,April,USA,28935.0
1973-05-01,0.22,0.14,0.38,1.58,6.630909090909091,6.358181818181818,6.617727272727273,43.9,44.8608,6.85,5.619145,4.9,36.8,102.692430488837,77.0,Q2,May,USA,28860.333333333332
1973-06-01,0.14,0.1,0.14,37.04,7.051904761904762,7.185238095238095,7.229047619047619,44.2,44.9186,6.9,5.460078,4.9,36.8,102.28579160024,77.0,Q2,June,USA,28785.666666666668
1973-07-01,0.1,0.38,0.22,41.72,7.973333333333334,8.00952380952381,8.12095238095238,44.2,45.085,7.13,5.558031,4.8,36.8,101.907440656414,77.0,Q3,July,USA,28711.0
1973-08-01,0.38,0.14,1.58,37.1,8.320869565217391,8.673478260869565,8.647826086956522,45.0,45.0221,7.4,5.479030000000001,4.8,36.8,101.580337255237,72.0,Q3,August,USA,28778.333333333332
1973-09-01,0.14,0.22,37.04,34.82,8.073157894736841,8.285263157894736,8.452105263157895,45.2,45.3801,7.09,5.615889,4.8,36.8,101.319467027803,72.0,Q3,September,USA,28845.666666666668
1973-10-01,0.22,1.58,41.72,34.28,7.1657142857142855,7.217619047619047,7.319047619047619,45.6,45.7462,6.79,5.869773,4.6,36.8,101.108062192061,72.0,Q4,October,USA,28913.0
1973-11-01,1.58,37.04,37.1,33.08,7.403499999999999,7.8325000000000005,7.9595,45.9,45.9548,6.73,5.406132,4.8,36.8,100.900093303176,76.5,Q4,November,USA,28810.666666666668
1973-12-01,37.04,41.72,34.82,45.1,7.007894736842106,7.453157894736843,7.562105263157895,46.3,45.8252,6.74,4.990267,4.9,36.8,100.678086470705,76.5,Q4,December,USA,28708.333333333332
1974-01-01,41.72,37.1,34.28,56.32,7.007727272727272,7.77,7.651363636363637,46.8,45.5207,6.99,5.089559,5.1,37.6,100.451921052694,61.8,Q1,January,USA,28606.0
1974-02-01,37.1,34.82,33.08,85.26,6.507777777777778,7.123333333333333,6.964444444444444,47.3,45.3825,6.96,4.952109,5.2,38.1,100.19521911455,61.8,Q1,February,USA,28608.333333333332
1974-03-01,34.82,34.28,45.1,88.4,7.335714285714286,7.961428571428572,7.831904761904762,47.8,45.3798,7.21,5.164505,5.1,39.9,99.8869967475283,61.8,Q1,March,USA,28610.666666666668
1974-04-01,34.28,33.08,56.32,96.26,8.083333333333334,8.334761904761905,8.317142857142857,48.1,45.247,7.51,4.873208,5.1,42.3,99.51011451719,61.8,Q2,April,USA,28613.0
1974-05-01,33.08,45.1,85.26,99.92,8.205454545454545,8.225909090909092,8.396818181818182,48.6,45.6083,7.58,4.688923,5.1,45.9,99.0718845588538,72.1,Q2,May,USA,28498.666666666668
1974-06-01,45.1,56.32,88.4,99.9,8.1585,7.901999999999999,8.120999999999999,49.0,45.5216,7.54,4.667977,5.4,47.8,98.5848482610306,72.1,Q2,June,USA,28384.333333333332
1974-07-01,56.32,85.26,96.26,99.56,8.041818181818181,7.546818181818182,7.94,49.3,45.6136,7.81,4.284795,5.5,49.8,98.06236899708271,72.1,Q3,July,USA,28270.0
1974-08-01,85.26,88.4,99.92,99.38,8.876818181818182,8.958181818181819,9.112272727272726,49.9,45.1303,8.04,3.94705,5.5,51.5,97.50769613224408,64.4,Q3,August,USA,28209.333333333332
1974-09-01,88.4,96.26,99.9,92.76,8.5205,8.062000000000001,8.525,50.6,45.1377,8.04,3.534503,5.9,52.0,96.93216187092128,64.4,Q3,September,USA,28148.666666666668
1974-10-01,96.26,99.92,99.56,15.74,7.588636363636363,7.46090909090909,7.737272727272727,51.0,44.995,7.9,3.626133,6.0,52.2,96.3904862282824,64.4,Q4,October,USA,28088.0
1974-11-01,99.92,99.9,99.38,2.98,7.288888888888888,7.474444444444444,7.522777777777778,51.5,43.5148,7.68,3.761538,6.6,52.2,95.93158338629551,59.5,Q4,November,USA,27955.333333333332
1974-12-01,99.9,99.56,92.76,0.66,6.793333333333333,7.151428571428572,7.114285714285715,51.9,41.9503,7.43,3.506448,7.2,52.2,95.6234246680862,59.5,Q4,December,USA,27822.666666666668
1975-01-01,99.56,99.38,15.74,0.14,6.266363636363637,6.256363636363636,6.363636363636363,52.3,41.3689,7.5,3.818399,8.1,53.8,95.5271784435233,57.6,Q1,January,USA,27690.0
1975-02-01,99.38,92.76,2.98,0.0,5.558333333333334,5.5,5.616666666666666,52.6,40.4252,7.39,4.206449,8.1,54.2,95.63271764395408,57.6,Q1,February,USA,27733.666666666668
1975-03-01,92.76,15.74,0.66,0.04,5.6985,5.493,5.6205,52.8,39.9804,7.73,4.392218,8.6,54.3,95.9079983346542,57.6,Q1,March,USA,27777.333333333332
1975-04-01,15.74,2.98,0.14,0.06,6.3981818181818175,5.61090909090909,5.997727272727272,53.0,40.0572,8.23,4.447789,8.8,54.2,96.3186301369364,57.6,Q2,April,USA,27821.0
1975-05-01,2.98,0.66,0.0,0.04,5.9090476190476195,5.227142857142857,5.587142857142857,53.1,39.9402,8.06,4.729234,9.0,55.3,96.8001590963521,72.8,Q2,May,USA,27952.0
1975-06-01,0.66,0.14,0.04,0.02,5.861428571428571,5.342380952380952,5.613333333333333,53.5,40.1927,7.86,4.874242,8.8,55.3,97.3067526271542,72.8,Q2,June,USA,28083.0
1975-07-01,0.14,0.0,0.06,0.02,6.640000000000001,6.133636363636364,6.499545454545455,54.0,40.6115,8.06,4.906289,8.6,55.3,97.80743593450752,72.8,Q3,July,USA,28214.0
1975-08-01,0.0,0.04,0.04,0.02,7.163333333333334,6.441904761904762,6.936190476190476,54.2,41.0114,8.4,4.526278,8.4,55.3,98.2767204835778,75.7,Q3,August,USA,28316.0
1975-09-01,0.04,0.06,0.02,0.14,7.197142857142857,6.419047619047619,6.920952380952381,54.6,41.5422,8.43,4.453368,8.4,56.1,98.7123303743588,75.7,Q3,September,USA,28418.0
1975-10-01,0.06,0.04,0.02,0.1,6.477727272727273,5.956818181818182,6.253636363636364,54.9,41.7224,8.14,4.641525,8.4,56.9,99.1258351149749,75.7,Q4,October,USA,28520.0
1975-11-01,0.04,0.02,0.02,0.26,6.069411764705883,5.475882352941177,5.799411764705883,55.3,41.7797,8.05,4.717562,8.3,57.1,99.5302762314633,75.6,Q4,November,USA,28713.0
1975-12-01,0.02,0.02,0.14,0.22,6.160454545454545,5.443181818181818,5.846363636363637,55.6,42.3462,8.0,4.632754,8.2,57.1,99.933454349747,75.6,Q4,December,USA,28906.0
1976-01-01,0.02,0.02,0.1,0.08,5.438571428571429,4.868571428571428,5.14,55.8,42.9082,7.74,5.081689,7.9,56.9,100.3193052926,84.6,Q1,January,USA,29099.0
1976-02-01,0.02,0.14,0.26,0.04,5.530555555555555,4.881111111111111,5.198888888888889,55.9,43.3407,7.79,5.321243,7.7,56.9,100.644797741721,84.6,Q1,February,USA,29149.333333333332
1976-03-01,0.14,0.1,0.22,0.08,5.82304347826087,5.000869565217391,5.439565217391304,56.0,43.4281,7.73,5.348521,7.6,56.9,100.876799876652,84.6,Q1,March,USA,29199.666666666668
1976-04-01,0.1,0.26,0.08,0.12,5.538571428571428,4.8566666666666665,5.1761904761904765,56.1,43.6518,7.56,5.3753400000000005,7.7,56.9,101.016024930896,84.6,Q2,April,USA,29250.0
1976-05-01,0.26,0.22,0.04,0.02,5.9845,5.203,5.6205,56.4,43.8315,7.9,5.3349910000000005,7.4,57.5,101.075093158258,83.3,Q2,May,USA,29278.333333333332
1976-06-01,0.22,0.08,0.08,0.04,6.115454545454545,5.407727272727272,5.765454545454546,56.7,43.8775,7.86,5.370225,7.6,58.7,101.082251319435,83.3,Q2,June,USA,29306.666666666668
1976-07-01,0.08,0.04,0.12,0.5,5.818095238095238,5.2299999999999995,5.527142857142857,57.0,44.1248,7.83,5.513566,7.8,59.2,101.0619400844,83.3,Q3,July,USA,29335.0
1976-08-01,0.04,0.08,0.02,0.0,5.641363636363637,5.142727272727273,5.40090909090909,57.3,44.4262,7.77,5.464653,7.8,59.2,101.031083468993,89.7,Q3,August,USA,29379.666666666668
1976-09-01,0.08,0.12,0.04,0.0,5.501904761904761,5.083333333333333,5.3047619047619055,57.6,44.5711,7.59,5.574532,7.6,59.2,101.018653203727,89.7,Q3,September,USA,29424.333333333332
1976-10-01,0.12,0.02,0.5,0.0,5.188000000000001,4.9185,5.0605,57.9,44.56,7.41,5.390575,7.7,59.2,101.04841942658,89.7,Q4,October,USA,29469.0
1976-11-01,0.02,0.04,0.0,0.02,5.001578947368421,4.752631578947368,4.878947368421053,58.1,45.2454,7.29,5.364653,7.8,59.2,101.14427817948,87.0,Q4,November,USA,29562.333333333332
1976-12-01,0.04,0.5,0.0,0.02,4.637272727272727,4.346363636363637,4.512272727272727,58.4,45.731,6.87,5.579038,7.8,60.0,101.299515670208,87.0,Q4,December,USA,29655.666666666668
1977-01-01,0.5,0.0,0.0,0.06,5.000952380952381,4.617619047619048,4.826666666666666,58.7,45.4156,7.21,5.573832,7.5,60.0,101.483274766034,87.1,Q1,January,USA,29749.0
1977-02-01,0.0,0.0,0.02,0.1,5.163157894736842,4.665263157894737,4.897368421052631,59.3,46.1358,7.39,5.439291000000001,7.6,60.4,101.671560244792,87.1,Q1,February,USA,29917.333333333332
1977-03-01,0.0,0.0,0.02,0.02,5.189130434782609,4.602608695652174,4.878260869565217,59.6,46.7158,7.46,5.413836,7.4,62.2,101.836879326574,87.1,Q1,March,USA,30085.666666666668
1977-04-01,0.0,0.02,0.06,0.04,5.1,4.5355,4.798,60.0,47.1719,7.37,5.339599,7.2,62.3,101.946795308704,87.1,Q2,April,USA,30254.0
1977-05-01,0.02,0.02,0.1,0.34,5.4261904761904765,4.956190476190476,5.2,60.2,47.541,7.46,5.343278,7.0,62.5,101.994597453428,90.2,Q2,May,USA,30407.0
1977-06-01,0.02,0.06,0.02,2.02,5.409545454545455,5.016363636363637,5.211818181818182,60.5,47.9063,7.28,5.377555999999999,7.2,62.4,101.981774956813,90.2,Q2,June,USA,30560.0
1977-07-01,0.06,0.1,0.04,17.76,5.567368421052632,5.185789473684211,5.399473684210527,60.8,47.9714,7.33,5.440961,6.9,62.4,101.921735888721,90.2,Q3,July,USA,30713.0
1977-08-01,0.1,0.02,0.34,0.2,5.966086956521739,5.490869565217391,5.826956521739131,61.1,48.0157,7.4,5.298797,7.0,64.1,101.837711615431,89.0,Q3,August,USA,30684.0
1977-09-01,0.02,0.04,2.02,0.0,6.125238095238095,5.808571428571429,6.037619047619048,61.3,48.2097,7.34,5.21487,6.8,66.1,101.759045044117,89.0,Q3,September,USA,30655.0
1977-10-01,0.04,0.34,17.76,0.0,6.517999999999999,6.16,6.425,61.6,48.2839,7.52,5.087028,6.8,66.1,101.703255913636,89.0,Q4,October,USA,30626.0
1977-11-01,0.34,2.02,0.2,0.28,6.521052631578947,6.104736842105263,6.410526315789474,62.0,48.3755,7.58,5.136777,6.8,66.0,101.671407259238,84.4,Q4,November,USA,30635.0
1977-12-01,2.02,17.76,0.0,0.14,6.5219047619047625,6.0652380952380955,6.396190476190476,62.3,48.4573,7.69,5.132763,6.4,66.1,101.665827618747,84.4,Q4,December,USA,30644.0
1978-01-01,17.76,0.2,0.0,0.44,6.8028571428571425,6.440476190476191,6.7023809523809526,62.7,47.7512,7.96,4.9409220000000005,6.4,66.1,101.689300448686,83.7,Q1,January,USA,30653.0
1978-02-01,0.2,0.0,0.28,0.08,6.855,6.445555555555555,6.737222222222222,63.0,48.0098,8.03,4.892696,6.3,67.7,101.735444125287,84.3,Q1,February,USA,31021.0
1978-03-01,0.0,0.0,0.14,0.1,6.824545454545454,6.293636363636364,6.634090909090909,63.4,48.9358,8.04,4.901751,6.3,68.5,101.834061087936,78.8,Q1,March,USA,31389.0
1978-04-01,0.0,0.28,0.44,0.0,6.961499999999999,6.286,6.733,63.9,49.9074,8.15,5.125091,6.1,69.2,101.972394755259,81.6,Q2,April,USA,31757.0
1978-05-01,0.28,0.14,0.08,0.0,7.284285714285714,6.408095238095238,7.019523809523809,64.5,50.1513,8.35,5.395874,6.0,69.8,102.114155527314,82.9,Q2,May,USA,31832.0
1978-06-01,0.14,0.44,0.1,0.16,7.527727272727273,6.734090909090909,7.2322727272727265,65.0,50.4751,8.46,5.429991,5.9,69.8,102.22069411322,80.0,Q2,June,USA,31907.0
1978-07-01,0.44,0.08,0.0,1.74,7.794,7.0075,7.44,65.5,50.4371,8.64,5.407871,6.2,69.8,102.268721226219,82.4,Q3,July,USA,31982.0
1978-08-01,0.08,0.1,0.0,0.92,7.725217391304348,7.077826086956521,7.37304347826087,65.9,50.6393,8.41,5.796533,5.9,71.4,102.248127532311,78.4,Q3,August,USA,32094.0
1978-09-01,0.1,0.0,0.16,1.92,8.012,7.845000000000001,7.9879999999999995,66.5,50.7631,8.42,5.800773,6.0,71.4,102.159559524282,80.4,Q3,September,USA,32206.0
1978-10-01,0.0,0.0,1.74,30.56,8.448095238095238,7.990952380952381,8.545238095238094,67.1,51.1523,8.64,5.585466,5.8,71.4,102.008811868948,79.3,Q4,October,USA,32318.0
