date,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO_x,10_year_rate,share_price,unemplyment_rate,PPI,OECD_CLI_index,CSI_index
1994-12-01,0.0,0.02,0.12,0.06,6.67,5.595714285714286,6.208571428571428,150.1,71.1273,7.81,24.62429,5.5,122.1,100.503351449643,95.1
1995-01-01,0.02,0.26,0.18,0.1,6.592999999999999,5.7105,6.214,150.5,71.2635,7.78,25.11062,5.6,123.9,100.245225549031,97.6
1995-02-01,0.26,0.12,0.08,0.0,6.282105263157895,5.769473684210527,6.03421052631579,150.9,71.1758,7.47,25.93257,5.4,125.6,99.9270593167303,95.1
1995-03-01,0.12,0.18,0.06,0.06,6.03,5.728695652173912,5.889130434782608,151.2,71.2796,7.2,26.42236,5.4,127.4,99.5801432255639,90.3
1995-04-01,0.18,0.08,0.1,0.1,5.883157894736843,5.653684210526316,5.770526315789474,151.8,71.1538,7.06,27.17155,5.8,127.7,99.2576011508272,92.5
1995-05-01,0.08,0.06,0.0,0.06,5.6486363636363635,5.665,5.665909090909091,152.1,71.4997,6.63,27.90742,5.6,128.9,99.00261940613252,89.8
1995-06-01,0.06,0.1,0.06,0.14,5.329999999999999,5.472272727272728,5.423636363636363,152.4,71.7327,6.17,28.671529999999997,5.6,127.3,98.832557665885,92.7
1995-07-01,0.1,0.0,0.1,0.38,5.282,5.422,5.3705,152.6,71.4334,6.28,29.528609999999997,5.7,128.2,98.7343033116206,94.4
1995-08-01,0.0,0.06,0.06,0.02,5.425217391304348,5.397826086956522,5.4082608695652175,152.9,72.3723,6.49,29.71381,5.7,126.6,98.6732557430269,96.2
1995-09-01,0.06,0.1,0.14,0.1,5.307,5.279,5.3025,153.1,72.6543,6.2,30.73981,5.6,126.9,98.62068582192622,88.9
1995-10-01,0.1,0.06,0.38,0.0,5.281428571428571,5.2785714285714285,5.3238095238095235,153.5,72.5336,6.04,30.87537,5.5,127.1,98.57647257230629,90.2
1995-11-01,0.06,0.14,0.02,0.0,5.1433333333333335,5.356190476190476,5.273333333333333,153.7,72.717,5.93,31.449859999999997,5.6,126.7,98.5553591518315,88.2
1995-12-01,0.14,0.38,0.1,0.0,5.0280000000000005,5.1435,5.1265,153.9,72.9638,5.71,32.47175,5.6,126.6,98.57224312999372,91.0
1996-01-01,0.38,0.02,0.0,0.06,4.824761904761904,4.996666666666667,4.921428571428571,154.7,72.5712,5.65,32.60315,5.6,126.2,98.6391808599341,89.3
1996-02-01,0.02,0.1,0.0,0.02,4.6895,4.8265,4.7695,155.0,73.6207,5.81,34.309909999999995,5.5,126.2,98.7640082693503,88.5
1996-03-01,0.1,0.0,0.0,0.0,5.060952380952381,4.962380952380952,4.961904761904762,155.5,73.5141,6.27,34.33728,5.5,126.5,98.9340002501361,93.7
1996-04-01,0.0,0.0,0.06,0.0,5.234545454545454,4.951818181818182,5.0609090909090915,156.1,74.2491,6.51,34.41352,5.6,126.0,99.1136738088346,92.7
1996-05-01,0.0,0.0,0.02,0.0,5.325909090909091,5.015454545454546,5.119545454545454,156.4,74.8142,6.74,35.14032,5.6,126.2,99.2812890317234,89.4
1996-06-01,0.0,0.06,0.0,0.02,5.482,5.093999999999999,5.2455,156.7,75.3726,6.91,35.484359999999995,5.3,125.5,99.41689234055892,92.4
1996-07-01,0.06,0.02,0.0,0.0,5.5213636363636365,5.150454545454545,5.297272727272727,157.0,75.3738,6.87,34.21694,5.5,126.6,99.51134033252708,94.7
1996-08-01,0.02,0.0,0.0,0.0,5.3545454545454545,5.046818181818182,5.13,157.2,75.7557,6.64,35.1152,5.1,125.8,99.5859380787546,95.3
1996-09-01,0.0,0.0,0.02,0.0,5.5024999999999995,5.0915,5.2355,157.7,76.2302,6.83,35.7465,5.2,126.0,99.6568573954343,94.7
1996-10-01,0.0,0.0,0.0,0.06,5.248636363636364,4.98590909090909,5.107727272727272,158.2,76.2157,6.53,36.99174,5.2,127.9,99.72923813371229,96.5
1996-11-01,0.0,0.02,0.0,0.0,5.138421052631578,5.028421052631579,5.072631578947369,158.7,76.8973,6.2,38.49857,5.4,127.9,99.8115366214825,99.2
1996-12-01,0.02,0.0,0.0,0.0,5.182857142857143,4.910952380952381,5.043809523809524,159.1,77.3772,6.3,38.78163,5.4,127.7,99.90001750394951,96.9
1997-01-01,0.0,0.0,0.06,0.02,5.301904761904762,5.0338095238095235,5.103809523809524,159.4,77.5135,6.58,39.9673,5.3,130.4,100.003652985864,97.4
1997-02-01,0.0,0.0,0.0,0.02,5.227894736842106,5.00578947368421,5.060526315789474,159.7,78.4255,6.42,41.450959999999995,5.2,130.4,100.130670945937,99.7
1997-03-01,0.0,0.06,0.0,0.0,5.4704999999999995,5.144,5.2585,159.8,78.9197,6.69,41.26777,5.2,130.8,100.267449835309,100.0
1997-04-01,0.06,0.0,0.02,0.0,5.6440909090909095,5.162272727272728,5.370909090909091,159.9,78.9848,6.89,39.71159,5.1,131.3,100.409155533789,101.4
1997-05-01,0.0,0.0,0.02,0.0,5.537142857142857,5.048095238095239,5.296666666666667,159.9,79.4296,6.71,42.91642,4.9,132.2,100.551237772515,103.2
1997-06-01,0.0,0.02,0.0,0.04,5.37952380952381,4.930952380952381,5.1328571428571435,160.2,79.7971,6.49,45.26382,5.0,132.3,100.687695753615,104.5
1997-07-01,0.02,0.02,0.0,0.02,5.241363636363636,5.052272727272727,5.118636363636363,160.4,80.4666,6.22,47.62737,4.9,132.4,100.807340005383,107.1
1997-08-01,0.02,0.0,0.0,0.0,5.265238095238095,5.141904761904762,5.188571428571429,160.8,81.2825,6.3,47.68659,4.8,132.5,100.893459407327,104.4
1997-09-01,0.0,0.0,0.04,0.04,5.228571428571429,4.952857142857143,5.088095238095238,161.2,82.0327,6.21,48.49962,4.9,132.8,100.951023850088,106.0
1997-10-01,0.0,0.0,0.02,0.04,5.166363636363636,4.972727272727273,5.090909090909091,161.5,82.7656,6.03,49.44086,4.7,133.5,100.981297283988,105.6
1997-11-01,0.0,0.04,0.0,0.02,5.171111111111111,5.1433333333333335,5.165555555555556,161.7,83.427,5.88,48.73145,4.6,133.5,100.978701270366,107.2
1997-12-01,0.04,0.02,0.04,0.42,5.235,5.162272727272727,5.23590909090909,161.8,83.784,5.81,49.97653,4.7,133.6,100.942266466239,102.1
1998-01-01,0.02,0.0,0.04,0.48,4.982,5.037,5.029999999999999,162.0,84.1564,5.54,49.9245,4.6,132.0,100.889818978252,106.6
1998-02-01,0.0,0.04,0.02,0.0,5.04,5.08578947368421,5.067894736842105,162.0,84.3066,5.57,52.69964,4.6,135.2,100.821770434019,110.4
1998-03-01,0.04,0.04,0.42,0.02,5.11,5.031818181818182,5.043181818181818,162.0,84.342,5.65,55.5262,4.7,135.2,100.720066501849,106.5
1998-04-01,0.04,0.02,0.48,0.04,5.100476190476191,4.949523809523809,5.058571428571429,162.2,84.6339,5.64,57.24488,4.3,134.6,100.581778674863,108.7
1998-05-01,0.02,0.42,0.0,0.06,5.157500000000001,4.9985,5.144,162.6,85.1867,5.65,56.88943,4.4,133.8,100.407876753864,106.5
1998-06-01,0.42,0.48,0.02,0.04,5.130454545454546,4.975454545454546,5.115454545454546,162.8,84.6809,5.5,56.423390000000005,4.5,133.6,100.210002850671,105.6
1998-07-01,0.48,0.0,0.04,0.06,5.080454545454545,4.963636363636364,5.026818181818182,163.2,84.3445,5.46,58.07058000000001,4.5,133.4,100.019189591906,105.2
1998-08-01,0.0,0.02,0.06,0.02,4.9438095238095245,4.902380952380953,4.949523809523809,163.4,86.0816,5.34,53.39362,4.5,133.0,99.85964828702429,104.4
1998-09-01,0.02,0.04,0.04,0.04,4.496666666666666,4.606190476190476,4.632857142857143,163.5,86.0023,4.81,50.16512,4.6,132.7,99.7637285926975,100.9
1998-10-01,0.04,0.06,0.06,0.06,3.947619047619048,3.9614285714285713,4.054285714285714,163.9,86.591,4.53,50.65313,4.5,132.5,99.7658921451538,97.4
1998-11-01,0.06,0.04,0.02,0.04,4.326315789473685,4.414736842105263,4.42421052631579,164.1,86.5115,4.83,55.87901,4.4,131.2,99.8692143587502,102.7
