date,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,gdp_per_capita,CSI_index_trend,10_year_rate_trend,3_months_rate_trend,1_year_rate_trend,unemployment_rate_trend,6_months_rate_trend,PPI_trend,CPI_trend,gdp_per_capita_trend,gdp_per_capita_residual,OECD_CLI_index_trend,OECD_CLI_index_residual,3_months_rate_residual,INDPRO_trend,share_price_trend,6_months_rate_residual,1_year_rate_residual,10_year_rate_residual
1975-11-01,0.06,0.0,0.0,0.1,6.069411764705883,5.475882352941177,5.799411764705883,55.3,41.7797,8.05,4.717562,8.3,57.1,99.5324405139201,75.6,28713.0,77.74621495298042,7.983716236412715,5.493765178481869,6.148814925396702,8.186246296323606,5.859853991925559,56.46141769313823,55.05818249051385,28700.106402621685,46.50767534638362,99.34018068929548,0.2962650636009698,-0.18743708301955042,42.034067412226285,4.896741025449504,-0.2191765928714977,-0.12881237293029812,0.14331130459814556
1975-12-01,0.0,0.0,0.1,0.08,6.160454545454545,5.443181818181818,5.846363636363637,55.6,42.3462,8.0,4.632754,8.2,57.1,99.9363086425029,75.6,28906.0,79.10670885921479,7.9633456231075135,5.456648977632475,6.120005263073281,8.093536314488675,5.823894942526289,56.71957893453961,55.320668984985,28807.628422139325,142.539777375423,99.6728804586897,0.3504247065459367,-0.0638381439657163,42.33824112172176,4.960389124663345,0.0285625170015118,0.1787414826723115,0.21953887862646493
1976-01-01,0.0,0.0,0.04,0.02,5.438571428571429,4.868571428571428,5.14,55.8,42.9082,7.74,5.081689,7.9,56.9,100.322704728373,84.6,29099.0,80.28331244591618,7.937622208167241,5.4136514443285195,6.076589793985761,8.006019157034297,5.776619525856121,56.98683776136886,55.57952959964963,28907.82664569853,245.8957657305691,99.96616902290958,0.39937259862566066,-0.48610276283547016,42.63871097450457,5.0225416055449,-0.47925163030994966,-0.371448589630039,-0.10173994021669852
1976-02-01,0.0,0.1,0.1,0.02,5.530555555555555,4.881111111111111,5.198888888888889,55.9,43.3407,7.79,5.321243,7.7,56.9,100.648567222021,84.6,29149.33333333333,81.35998407083738,7.9045605595443895,5.359330526174107,6.013808354480903,7.92875696631399,5.712860790493516,57.254298641938036,55.834217409593265,29000.084964789152,168.92628278663324,100.21849165383246,0.42384029874138207,-0.2320244206039037,42.92768367062806,5.085586468249458,-0.1974342127545068,-0.15936182717539005,-0.11352161882421452
1976-03-01,0.1,0.04,0.08,0.06,5.82304347826087,5.000869565217391,5.439565217391304,56.0,43.4281,7.73,5.348521,7.6,56.9,100.880782130858,84.6,29199.666666666668,82.40035044444834,7.860552909169226,5.291957646875271,5.929446202929474,7.863472070351811,5.631208916002193,57.515440679153784,56.084316468583985,29084.79387105688,99.52534967435349,100.43181141822978,0.40384767544613,-0.2790790718085887,43.20320863506845,5.15085609591535,-0.14743852065441754,-0.05151946104654037,-0.19263509741996554
1976-04-01,0.04,0.1,0.02,0.3,5.538571428571428,4.8566666666666665,5.1761904761904765,56.1,43.6518,7.56,5.3753400000000005,7.7,56.9,101.02010785608,84.6,29250.0,83.39573300909271,7.804787189060571,5.215181007121063,5.829007068483464,7.808850368123178,5.5372729933150096,57.76675113700948,56.33104362683733,29162.639681917695,36.83313565593562,100.61051600020848,0.3421033138732952,-0.2466209631666354,43.46821663884551,5.2175065263429765,-0.25621702367694965,-0.2534348510657427,-0.3013354509511279
1976-05-01,0.1,0.08,0.02,0.0,5.9845,5.203,5.6205,56.4,43.8315,7.9,5.3349910000000005,7.4,57.5,101.079164034251,83.3,29278.33333333333,84.29983773762827,7.741915389766083,5.137720312464849,5.725187942171107,7.762701060020467,5.442694578454361,58.00738367485572,56.57667112104545,29234.487145774532,5.5448354920772545,100.76025503669918,0.245880985246842,0.3595591654151846,43.72545426905931,5.281498721213818,0.4117890510312119,0.3946103347833265,0.10855838991003441
1976-06-01,0.08,0.02,0.06,0.0,6.115454545454545,5.407727272727272,5.765454545454546,56.7,43.8775,7.86,5.370225,7.6,58.7,101.086252152131,83.3,29306.666666666668,85.06503463402203,7.678726189737337,5.066662947762003,5.628925313711679,7.724441701503726,5.3565945271094,58.247017960784774,56.82494659866869,29301.821404393046,-21.693770781435887,100.88704073498559,0.13310341451072816,0.6947572184333293,43.97769531080067,5.33738711229675,0.7364181128821015,0.6958639699119731,0.2858753562548033
1976-07-01,0.02,0.02,0.3,0.5,5.818095238095238,5.23,5.527142857142857,57.0,44.1248,7.83,5.513566,7.8,59.2,101.065842159589,83.3,29335.0,85.66825559975457,7.620048836897448,5.003757973262588,5.543687224037136,7.693839409600335,5.280932350297119,58.50849314441753,57.0811693232442,29367.11740825862,-47.50754014418271,100.99667510091307,0.018362462549831093,0.38940386662150317,44.22786860375371,5.382118708180353,0.35510483148043637,0.29414989808057523,0.2161473025504197
1976-08-01,0.02,0.06,0.0,0.0,5.641363636363637,5.142727272727273,5.40090909090909,57.3,44.4262,7.77,5.464653,7.8,59.2,101.034888199224,89.7,29379.666666666668,86.12707392433208,7.568061008465662,4.9475313037297095,5.46810697087592,7.668555346256331,5.213608195523556,58.809152932496396,57.35041240774124,29433.812686921086,-62.48772089107297,101.09433134317477,-0.08645787995055798,0.01608574097464377,44.48021144217183,5.414844947827356,-0.03382135602011882,-0.0875157227587291,0.12461480577443762
1976-09-01,0.06,0.3,0.0,0.0,5.501904761904761,5.083333333333333,5.3047619047619055,57.6,44.5711,7.59,5.574532,7.6,59.2,101.022408058218,89.7,29424.33333333333,86.49691025998405,7.5240160251837125,4.898937997680667,5.402768647789015,7.644189957067012,5.155307217325245,59.150012473818315,57.63499882829069,29505.758733332357,-83.70474133611788,101.18421227062183,-0.15868441800326138,-0.05393052923232222,44.741363294298026,5.435762033725679,-0.15080715234096065,-0.22329946102706,0.03542920574644981
1976-10-01,0.3,0.0,0.5,0.0,5.188000000000001,4.9185,5.0605,57.9,44.56,7.41,5.390575,7.7,59.2,101.052211902893,89.7,29469.0,86.84709498019181,7.487005014091833,4.861369322688667,5.349580598395832,7.616584016068414,5.108947912330958,59.51739640728067,57.93358776322265,29586.04372518878,-114.28130409202276,101.26924453806846,-0.1824159023828713,-0.10841199185689909,45.01844136200141,5.446592232659085,-0.24962447330712934,-0.33643781195219,-0.09158490912657591
1976-11-01,0.0,0.0,0.0,0.0,5.001578947368421,4.752631578947368,4.878947368421053,58.1,45.2454,7.29,5.364653,7.8,59.2,101.148264523131,87.0,29562.33333333333,87.22870484088487,7.453972734887729,4.836624805020788,5.308992557104583,7.581734288311884,5.075945353914107,59.89299182564917,58.242323495154935,29675.919337149528,-98.0876796324992,101.35089049178782,-0.14164205270552088,-0.3163560102193461,45.313805785021486,5.450468489990528,-0.4466992452206382,-0.4529223240681777,-0.14176196339637936
1976-12-01,0.0,0.5,0.0,0.0,4.637272727272727,4.346363636363637,4.512272727272727,58.4,45.731,6.87,5.579038,7.8,60.0,101.30383796982,87.0,29655.666666666668,87.62297939816855,7.422784654879348,4.826689058282772,5.2836059074442145,7.537945751649234,5.059137309010989,60.27238983125241,58.5565338934446,29773.96850786509,-90.64311065324364,101.42924054591072,-0.05541814268306666,-0.6859548312056782,45.62382960770634,5.448990709124797,-0.6878417485429003,-0.6352217999335625,-0.41225817352938954
1977-01-01,0.5,0.0,0.0,0.06,5.000952380952381,4.617619047619048,4.826666666666666,58.7,45.4156,7.21,5.573832,7.5,60.0,101.488041907012,87.1,29749.0,87.97907394341016,7.393257940413003,4.834735639163446,5.277427320425707,7.484765186134428,5.062352655251561,60.66678136325938,58.872162245533254,29877.171322515285,-88.67791654675602,101.50339781682705,0.0393352928317654,-0.324537954339835,45.94113944590165,5.442000234639953,-0.232713694217769,-0.14570972590829356,-0.12562224239790698
1977-02-01,0.0,0.0,0.0,0.12,5.163157894736842,4.665263157894737,4.897368421052631,59.3,46.1358,7.39,5.439291000000001,7.6,60.4,101.67680771508002,87.1,29917.33333333333,88.23522709310127,7.368982314817147,4.866703900014085,5.297037426562137,7.422585447027465,5.091816155162796,61.0898278745365,59.187219995999385,29981.98511878071,-43.73984995270075,101.57198226133922,0.1363718528282334,-0.18944071010330887,46.25752308396464,5.428680465912317,-0.10517730146999416,-0.02452106714304314,-0.088733485108758
1977-03-01,0.0,0.0,0.0,0.02,5.189130434782609,4.602608695652174,4.878260869565217,59.6,46.7158,7.46,5.413836,7.4,62.2,101.842571889603,87.1,30085.666666666668,88.34396785988406,7.355759140862169,4.926508731098687,5.348086157188838,7.352122362258507,5.152144223543949,61.551586402675206,59.502263154214255,30085.202139541347,2.5694217141317495,101.6335027928345,0.21871210353126003,-0.5159689748232141,46.5657647041459,5.409024076075249,-0.41411138749557974,-0.27822384380010234,-0.05015406338990669
1977-04-01,0.0,0.0,0.06,0.04,5.1,4.5355,4.798,60.0,47.1719,7.37,5.339599,7.2,62.3,101.952844999256,87.1,30254.0,88.3176427716855,7.357814231523542,5.011565872382988,5.429423124030468,7.2740696192474115,5.2411200064819,62.05222708416,59.81853821391192,30184.207612877,52.821090858491516,101.6865359916056,0.25752451047463865,-0.4575818648597698,46.85938372262313,5.384014315957791,-0.4148235090798078,-0.33829503791756643,-0.0685686216489767
1977-05-01,0.0,0.0,0.12,0.02,5.4261904761904765,4.956190476190476,5.2,60.2,47.541,7.46,5.343278,7.0,62.5,102.000858464778,90.2,30407.0,88.18655658809102,7.376419170661507,5.116828266818111,5.535223822421624,7.189062674269276,5.352972783466359,62.577203695602655,60.13692835979204,30277.5829479725,111.72215307151782,101.72985629771371,0.2467699076662342,0.15213692335812823,47.13089632126366,5.354012309572989,0.13349289084064875,0.08127046600157861,0.07572908091863617
1977-06-01,0.0,0.06,0.02,0.8,5.409545454545455,5.016363636363637,5.211818181818182,60.5,47.9063,7.28,5.377555999999999,7.2,62.4,101.98811587899598,90.2,30560.0,87.97948005766914,7.409413203149762,5.237142818156044,5.658059494248301,7.098036335730596,5.481320235709713,63.11347380435879,60.45693001538322,30366.689598951547,174.65529070083358,101.76278571295704,0.18581517963791327,0.3383961592489433,47.37436119090875,5.319147386978431,0.2640356370148833,0.15301255288020954,0.07285520585805472
1977-07-01,0.06,0.12,0.04,13.88,5.567368421052632,5.185789473684211,5.399473684210527,60.8,47.9714,7.33,5.440961,6.9,62.4,101.9280778401,90.2,30713.0,87.69287332842327,7.452624041273429,5.365988382589226,5.78980637000358,7.003381186911607,5.618680841825924,63.65485751432465,60.7779760276436,30455.352647060765,237.7546184964158,101.78581843259613,0.08927858598696048,0.18356612989583,47.59060043433557,5.2809229506489945,0.09562294505697366,0.00473816183099629,-0.037824053535436164
1977-08-01,0.12,0.02,0.02,0.06,5.966086956521739,5.490869565217391,5.826956521739131,61.1,48.0157,7.4,5.298797,7.0,64.1,101.844054376372,89.0,30684.0,87.32930059076413,7.502563120979091,5.496880368217157,5.924766224763851,6.907828976095646,5.759014353082071,64.20280446374176,61.100798070414974,30548.082363497328,122.1018790113194,101.80102919313903,-0.013724555121001458,0.038564749852748825,47.7893318707552,5.2428429123128435,0.0390312422825394,-0.05110420988953468,-0.12006983414794536
1977-09-01,0.02,0.04,0.8,0.0,6.125238095238095,5.808571428571429,6.037619047619048,61.3,48.2097,7.34,5.21487,6.8,66.1,101.765438285494,89.0,30655.0,86.88870675328307,7.55850284759601,5.626649115908011,6.062686100388221,6.812922851430497,5.901135895355108,64.76358472300987,61.427633606773824,30647.363734808594,-0.6665351702249609,101.81186257968311,-0.09144264199396446,0.09609813803448031,47.98291741963526,5.21033919906753,-0.03381556360007032,-0.1611432206664416,-0.22111699966234255
1977-10-01,0.04,0.02,13.88,0.0,6.517999999999999,6.16,6.425,61.6,48.2839,7.52,5.087028,6.8,66.1,101.709797085571,89.0,30626.0,86.37087249107083,7.622546186622346,5.757619286823814,6.208066777498059,6.719076700804524,6.048466252606118,65.33880529256237,61.761811403986904,30753.07688402666,-130.4541157492422,101.82227813328302,-0.13056306456488187,0.2538889193396052,48.17884655375904,5.187301925043415,0.16805918957007915,0.11065532828429259,-0.13103224140462721
1977-11-01,0.02,0.8,0.06,0.14,6.521052631578947,6.104736842105263,6.410526315789474,62.0,48.3755,7.58,5.136777,6.8,66.0,101.678206625914,84.4,30635.0,85.78392555299995,7.697223579094239,5.893210877483673,6.364735662317685,6.627633102423607,6.203416695084196,65.9216329822952,62.10737209173824,30863.66793279355,-222.6407326290573,101.83570183438593,-0.14120784477825055,0.013535479491728175,48.3793279740462,5.174593200325078,-0.03599634843193389,0.0002285029419679674,-0.10379402743652033
1977-12-01,0.8,13.88,0.0,0.08,6.5219047619047625,6.065238095238096,6.396190476190476,62.3,48.4573,7.69,5.132763,6.4,66.1,101.67297385296,84.4,30644.0,85.1314996693153,7.780868314267099,6.0329861053520135,6.529292761179703,6.539639255026821,6.362281912164395,66.51024187990896,62.46818117537005,30977.817350012774,-318.76344316984614,101.85419264988275,-0.13922185522366703,-0.2491719621694939,48.58626491327974,5.1734496283319915,-0.18308474926041107,-0.06607708876103136,0.03019445088108963
1978-01-01,13.88,0.06,0.0,0.32,6.802857142857143,6.440476190476191,6.7023809523809526,62.7,47.7512,7.96,4.9409220000000005,6.4,66.1,101.696879621872,83.7,30653.0,84.42957916274031,7.8701580683899355,6.177426576207762,6.696375518652678,6.454790744217658,6.522283498721084,67.09882167784453,62.84685582803754,31095.27077538224,-418.4914809718284,101.87790647304223,-0.13143569780221753,0.030216818344660723,48.799963619688995,5.184567680820147,0.062384955989360336,0.13046560079196734,0.11551744471923708
1978-02-01,0.06,0.0,0.14,0.02,6.855,6.445555555555555,6.737222222222222,63.0,48.0098,8.03,4.892696,6.3,67.7,101.74342392292,84.3,31021.0,83.68839669768954,7.962945630758454,6.330521865069004,6.865892199561717,6.3722834577847225,6.687269036606177,67.66927788516793,63.24500533605656,31216.908869854375,-178.13477094416157,101.90497096991831,-0.11097217826441863,-0.11400593569546658,49.021224782413846,5.205688508124379,-0.09272592708864824,-0.1142593637531153,-0.14028160481914664
1978-03-01,0.0,0.0,0.08,0.04,6.824545454545454,6.293636363636364,6.634090909090909,63.4,48.9358,8.04,4.901751,6.3,68.5,101.842489880642,78.8,31389.0,82.90395635405542,8.058799978925592,6.49828802184541,7.043097683034276,6.293011856923981,6.864632535933343,68.20037854141994,63.66225517160283,31343.75817946664,56.806848893043934,101.93186693513128,-0.04177755187211574,-0.5584571964344578,49.253037611382034,5.232241292032288,-0.5103815818915649,-0.47016948877961795,-0.22490452560215157
1978-04-01,0.0,0.14,0.32,0.0,6.961499999999999,6.286,6.733,63.9,49.9074,8.15,5.125091,6.1,69.2,101.981333321402,81.6,31757.0,82.05079811092442,8.157801693493775,6.683439159450585,7.231982714669927,6.219444212122998,7.057550973436404,68.68109591814003,64.09756124174059,31475.606951595513,286.6282414580055,101.95419195468729,0.06570934189913658,-0.47393870762368984,49.49909143685042,5.26089202206406,-0.3713984712038352,-0.31827528735151844,-0.09599824942168311
1978-05-01,0.14,0.08,0.02,0.0,7.284285714285714,6.408095238095238,7.019523809523809,64.5,50.1513,8.35,5.395874,6.0,69.8,102.123670931159,82.9,31832.0,81.12290780715927,8.258729237866152,6.885903399302932,7.433224278806406,6.15309053254909,7.265171084545024,69.12068118027355,64.55016398996187,31609.87282511164,216.79658503928295,101.96753190268632,0.17782813266882158,-0.22949180328373853,49.75989781092629,5.290794609742,0.032114617583522076,0.05180231955121961,0.1156101295697951
1978-06-01,0.08,0.32,0.04,0.1,7.527727272727273,6.734090909090909,7.2322727272727265,65.0,50.4751,8.46,5.429991,5.9,69.8,102.230764766745,80.0,31907.0,80.13906859931899,8.358525264773254,7.103621556498638,7.643257744709734,6.095677420442643,7.483657988192886,69.53800017800113,65.01979747783695,31741.34172175694,149.91699484088895,101.96801644574712,0.2570298798306112,0.24576416227824716,50.03162523811082,5.3222093405062925,0.35595599877705375,0.3669087522534227,0.34146878811415426
1978-07-01,0.32,0.02,0.0,1.4,7.794,7.0075,7.44,65.5,50.4371,8.64,5.407871,6.2,69.8,102.279256013421,82.4,31982.0,79.1200159917292,8.45457855553807,7.333623166549015,7.856131884812322,6.047608677817419,7.707580888938333,69.94030682192643,65.50706200930884,31863.751057083457,92.35294682439417,101.95230167269959,0.28815734797152004,0.11778994399618536,50.305117082016835,5.356569954834115,0.13514769392134163,0.2649422822146379,0.28773349601236475
1978-08-01,0.02,0.04,0.0,0.7,7.725217391304348,7.077826086956521,7.37304347826087,65.9,50.6393,8.41,5.796533,5.9,71.4,102.258997523209,78.4,32094.0,78.07141828804791,8.546115882450048,7.572052715502984,8.06599005318416,6.00804021458043,7.931916147072343,70.31837242190709,66.01358069587678,31971.333036502907,105.62675698191379,101.91721017791171,0.27707219389161253,-0.24219258565445223,50.566182070509115,5.394830525091484,-0.4281345733588644,-0.3017102030427896,-0.13504968545862006
1978-09-01,0.04,0.0,0.1,1.12,8.012,7.845000000000001,7.988,66.5,50.7631,8.42,5.800773,6.0,71.4,102.170626085849,80.4,32206.0,76.98724788168774,8.632930425218357,7.814653629203165,8.267001268806933,5.973789258880943,8.152408556245168,70.66089438690918,66.54074979201114,32060.30727681046,137.73715071518018,101.8595341338415,0.23959681092684093,0.1133195040573245,50.80248988371056,5.435691419399788,-0.2104415251048204,-0.39195270735513343,-0.21480180892343448
1978-10-01,0.0,0.0,1.4,31.26,8.448095238095238,7.990952380952381,8.545238095238094,67.1,51.1523,8.64,5.585466,5.8,71.4,102.019947803708,79.3,32318.0,75.85772478465694,8.713546695857861,8.056574333503193,8.453822592656062,5.9419940437541285,8.36554117117261,70.9631916307244,67.08877169859784,32129.800595445286,189.52691404906727,101.77627485578982,0.1891744802431674,-0.13577804959370354,51.00483509879448,5.475628075820833,0.025651324452649504,-0.1787753280644111,-0.09074085625326767
1978-11-01,0.0,0.1,0.7,1.18,9.203,8.6435,9.2355,67.5,51.5456,8.81,5.222412,5.9,70.5,101.82715999591,75.0,32310.0,74.65218097702255,8.785034415150651,8.292518039181214,8.62218985549593,5.912501940841326,8.567991133417934,71.23532084763279,67.65732709336396,32182.207070090364,134.11170190805933,101.66532822318023,0.14028881610562394,0.27226455502371927,51.16901510656215,5.5110684515382244,0.5225684923383742,0.4984095045246093,0.08704454647420334
1978-12-01,0.1,1.4,1.12,1.52,9.441,9.0765,9.364,67.9,51.806,9.01,5.316517,6.0,70.6,101.627673451791,66.1,32302.0,73.37673379121276,8.845627401313076,8.517754135646905,8.770185890285381,5.887375794706569,8.75670718318031,71.49337465300447,68.24587513556057,32222.103673287165,91.29554657818153,101.52631603346762,0.11156526050653781,0.30230740584617344,51.29810656016628,5.541938110478056,0.4076826289954525,0.6198089557800124,0.29620541451034654
1979-01-01,1.4,0.7,31.26,2.66,9.542727272727271,9.349545454545456,9.472727272727273,68.5,51.525,9.1,5.522627,5.9,72.3,101.45074630391198,72.1,32294.0,72.06435821178098,8.89984437164987,8.734078220468774,8.903850498064491,5.8681131811371054,8.934977121636683,71.7477873202129,68.85447362950029,32253.496200757083,56.99355923208714,101.36098792520563,0.12151793606628303,0.3190272995837198,51.399899936270124,5.570705175794592,0.35790133621303966,0.6040362313358898,0.2131645761730816
1979-02-01,0.7,1.12,1.18,3.22,9.394444444444444,9.32388888888889,9.408888888888889,69.2,51.778,9.1,5.454675,5.9,72.3,101.278505266164,73.9,32277.33333333333,70.75780508840931,8.9596038826375,8.95280206901523,9.03834109272876,5.854567640880502,9.115788073247328,72.00522122002648,69.4839329046512,32278.467638548693,13.189360702883278,101.17278000118012,0.15638141177714715,-0.05303989250759855,51.481657377391635,5.599326841621853,-0.03240263088487261,0.08983544098558305,-0.12836929609332692
1979-03-01,1.12,31.26,1.52,2.48,9.383181818181818,9.478181818181818,9.467272727272729,69.9,51.9382,9.12,5.564126,5.8,72.5,101.079944959884,68.4,32260.666666666668,69.50466269951487,9.036549682341855,9.183886692296745,9.185001143540907,5.845877360153026,9.31000023144434,72.26748124789052,70.13555017861674,32297.42360785671,-24.538973536466074,100.96582481632149,0.17788619918798076,-0.17944246441726897,51.54551463758154,5.628918555323418,-0.22006714449950415,-0.13981298123149521,-0.13488994170966784
1979-04-01,31.26,1.18,2.66,2.1,9.282,9.4605,9.4875,70.6,51.3251,9.18,5.693924,5.8,72.3,100.841219073552,66.0,32244.0,68.35415405902668,9.134924458574877,9.429305928463751,9.34369802148976,5.8424752823214385,9.518609508042008,72.53483208811582,70.81150099454655,32310.91977634266,-56.659706951373664,100.74393769334667,0.16277778939011966,-0.13486036632077436,51.592323999649494,5.661688892219141,-0.14468627907096554,-0.13822233629247904,-0.03200779499042028
1979-05-01,1.18,1.52,3.22,2.82,9.270476190476192,9.611428571428572,9.537142857142856,71.4,51.7782,9.25,5.566561,5.6,72.1,100.580501664802,68.1,32291.33333333333,67.35249745980232,9.254842200657297,9.683678412208623,9.508278667753244,5.846391115079943,9.736163277675516,72.81796038754835,71.51505464950067,32319.921199145378,-31.145271351135307,100.50997287910172,0.12294484512510451,0.08190932351334723,51.624929601840925,5.701807507409609,0.03684247815201935,-0.05239231901373742,0.04245827682363057
1979-06-01,1.52,2.66,2.48,4.44,8.805714285714286,9.055238095238096,9.061428571428571,72.2,51.7865,8.91,5.705211,5.7,72.1,100.309160253012,65.8,32338.666666666668,66.5063317914351,9.400323776985,9.946871857542385,9.680816236579492,5.858180768947698,9.96443906443017,73.12958535953155,72.24932181699924,32324.31447505324,-0.7373911493195919,100.26568452519395,0.06501081890978355,-0.33859964307667667,51.64707133168845,5.752482920556079,-0.3383381461576054,-0.41545309345649706,-0.2721099818955537
1979-07-01,2.66,3.22,2.1,7.18,8.869523809523809,9.23952380952381,9.235714285714286,73.0,51.7029,8.95,5.781885,5.7,74.2,100.040203903675,60.4,32386.0,65.76497966169104,9.57561493368428,10.229029822174844,9.873156937887961,5.87942799296142,10.216232320161275,73.47227550503243,73.01649170374264,32322.224753593116,36.50206105842517,100.01232549444056,0.006809052100464896,-0.570630618210636,51.65907583609822,5.809476759076114,-0.5982191597293625,-0.6874213840672088,-0.5634246630088153
1979-08-01,3.22,2.48,2.82,42.52,9.16,9.520434782608696,9.493913043478262,73.7,51.3658,9.03,6.060129,6.0,74.0,99.78523200887209,64.5,32379.33333333333,65.02619159263307,9.77402164781996,10.523137575943188,10.083635600627444,5.9148001252740166,10.486694533334287,73.84599060742384,73.81488381271909,32310.59373552457,51.553727652724774,99.75218152087297,-0.027535195163466142,-0.629824857317459,51.655099494004936,5.864942372385727,-0.779164501158883,-0.8250944659741339,-0.7659543321944646
1979-09-01,2.48,2.1,4.44,87.08,9.89421052631579,10.263684210526316,10.202631578947368,74.4,51.3623,9.33,6.128747,5.9,74.0,99.5349946083589,66.7,32372.666666666668,64.20779301365205,9.977674599246175,10.792922596320999,10.286606861765978,5.971813972537508,10.740747236427925,74.2513096535248,74.63842752522132,32286.888662786474,79.08049222594127,99.49047243280954,-0.0373854430524716,-0.3123411860446925,51.6226963557154,5.914801844636131,-0.49321157118779446,-0.4691194900842355,-0.6618545204003912
1979-10-01,2.1,2.82,7.18,99.9,11.234545454545454,11.701363636363636,11.657727272727271,75.2,51.7175,10.3,5.869858,6.0,74.4,99.2697013268336,62.1,32366.0,63.33473753651959,10.167764268952375,10.996486868255504,10.44885576607413,6.055336713910165,10.936555478981688,74.69440106142072,75.47815032116027,32250.204542945336,119.95687878777608,99.23654898572823,-0.042995563937537895,0.7503707710865353,51.54882785930742,5.961521671784232,0.6615311110214588,0.6755364715990453,0.14699129680743184
1979-11-01,2.82,4.44,42.52,99.9,11.216842105263158,11.792631578947368,11.822631578947368,76.0,51.6341,10.65,5.845224,5.9,74.5,98.9870425828876,63.3,32369.666666666668,62.52585047495786,10.333902116415306,11.112614079493044,10.550320828313994,6.165489723453429,11.05187480099744,75.17634059037336,76.32260414701561,32201.477506948835,175.09506186209546,99.0033929166855,-0.0656821846957456,0.7381394189874957,51.42637400387596,6.010446919411137,0.747369411174736,0.682684591964124,0.4497407201239554
1979-12-01,4.44,7.18,87.08,89.34,10.916,12.0355,11.8445,76.9,51.6694,10.39,6.114708,6.0,74.5,98.69409392359958,61.0,32373.33333333333,61.914409585244655,10.477811263600536,11.14627383925728,10.59241578668549,6.297431940573809,11.090898382729115,75.68495327994498,77.161925589058,32143.993107775867,239.19425800929457,98.80532086195728,-0.1288979452110368,0.7114281524249222,51.25908645677499,6.066715390218566,0.6224202878488967,0.3256376822886722,0.07124548760287652
1980-01-01,7.18,42.52,99.9,32.28,10.963181818181818,11.998181818181818,11.844090909090909,78.0,51.944,10.8,6.326556,6.3,76.6,98.3926872054564,67.0,32377.0,61.59754580230628,10.609091759243354,11.1230433326123,10.594360967326498,6.442663359511316,11.078044785933757,76.20333152535949,77.99009958765683,32082.81162565016,307.12180547988464,98.65479798433995,-0.2516160616829808,0.5790091005951421,51.06211098504958,6.134677976067499,0.5881350281983764,0.33367033637690824,0.22135381234115492
1980-02-01,42.52,87.08,99.9,0.42,12.456842105263158,12.856315789473683,12.864210526315787,79.0,51.9633,12.41,6.541523000000001,6.3,76.7,98.0662587480077,66.9,32125.0,61.6258445156486,10.739303486455672,11.07981750351672,10.58396579804664,6.591960263563786,11.047711720312344,76.72286476071363,78.8052469237613,32023.610547369466,112.8988405654236,98.55966713384086,-0.4532121464748542,1.2515410629899808,50.858006918391354,6.2166682754262155,1.405708889922824,1.5404437277574896,1.392844428239874
1980-03-01,87.08,99.9,89.34,0.06,14.03095238095238,15.20095238095238,15.027142857142858,80.1,51.7454,12.75,5.894791000000001,6.3,77.3,97.7556751069982,56.5,31873.0,61.98371266842008,10.878684750505933,11.057678757093068,10.589500756990985,6.737220440367555,11.036133586360753,77.2534420095291,79.60908900811432,31971.650863455576,-88.36751744087087,98.52176522160597,-0.7014477115426985,3.584979532940258,50.67097537156202,6.312975847348879,3.551569037375838,3.061613276917406,1.6604902383040834
1980-04-01,99.9,99.9,32.28,0.04,11.974285714285717,13.203333333333331,12.88095238095238,80.9,50.7197,11.47,5.790051,6.9,78.3,97.5843519447126,52.7,31621.0,62.54926102926696,11.028042755575079,11.087260484175738,10.626224908898019,6.873528181391805,11.066719988634475,77.817981132163,80.40455103833871,31931.321747111284,-301.004829320922,98.53728125128147,-0.8770667774221721,1.8650186625182226,50.515167560858266,6.421232755059682,1.6383586762675115,1.2416865773030992,0.3733403733452185
1980-05-01,99.9,89.34,0.42,0.04,8.663333333333334,8.577142857142857,8.647619047619047,81.7,49.4766,10.18,6.078551,7.5,78.3,97.6449394886434,51.7,31577.0,63.193757139277956,11.178850853046518,11.173513172644624,10.69007919832513,7.000377478656911,11.139008441933887,78.44043315237145,81.19279606107251,31905.83848317009,-330.502218477508,98.59858783264487,-0.885176060890771,-2.523314052468157,50.391237766640295,6.5370765474199946,-2.3060909875841666,-1.871698730547994,-0.9516442632926747
1980-06-01,89.34,32.28,0.06,0.38,7.535714285714286,7.074285714285715,7.301904761904762,82.5,48.8383,9.78,6.479213,7.6,79.3,97.9732414139159,58.7,31533.0,63.83934783117635,11.323068020646428,11.299735334476443,10.767969797274386,7.117879531954034,11.236276849977823,79.12868271977413,81.9720573564249,31896.31253866403,-375.74031883343196,98.69655650530883,-0.6842708397569908,-3.7572285001940458,50.29195389694138,6.655778164625013,-3.452598112838448,-2.84479418009197,-1.3789953327631945
