share_price,OECD_CLI_index,CSI_index,gdp_per_capita_residual,gdp_per_capita_rollstd12,PPI_diff1,gdp_per_capita_diff1,gdp_per_capita_diff3,gdp_per_capita_pct_change1,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,unemployment_rate,PPI,gdp_per_capita,CSI_index_trend,OECD_CLI_index_trend,PPI_CPI_diff,3_months_rate_rollmin12,INDPRO_rollstd12,PPI_rollstd12,3_months_rate_diff3,OECD_CLI_index_diff1,CSI_index_rollmin12,OECD_CLI_index_diff3,OECD_CLI_index_residual,share_price_trend,CSI_index_lag6,unemployment_rate_rollstd6,PPI_rollstd6,OECD_CLI_index_rollmax12,CSI_index_rollmax6,INDPRO_diff3,unemployment_rate_diff3,CSI_index_rollmin6,OECD_CLI_index_pct_change1,10_year_rate_residual,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability,date,CPI_anomaly,unemployment_rate_anomaly,share_price_anomaly,3_months_rate_anomaly,6_months_rate_anomaly,10_year_rate_anomaly
117.4184,100.344975274019,98.6,-191.35868959610525,326.0188381499286,-3.900000000000034,-1.0,-3.0,-1.622849724114417e-05,2.557272727272727,2.249090909090909,2.395909090909091,252.772,103.9297,3.15,3.8,362.7,61619.0,97.41896810129172,100.22856719886536,109.928,1.0747619047619048,1.11107341546288,30.716577056380046,0.29194805194805173,-0.1865720089299998,95.7,-0.4305020230969916,0.075937695005237,117.39214049879918,98.8,0.12247448713927639,17.202790471317613,100.918248137843,100.1,0.573599999999999,0.0,96.2,-0.0018558553406612388,0.2901601294687839,0.24,0.18,1.0,0.7,2018-10-01,0,0,0,0,0,0
115.5294,100.131093788459,97.5,-53.34391535753821,282.88085527864195,-4.399999999999977,106.66666666665697,104.66666666665697,0.0017310677983521927,2.604,2.3265,2.457,252.594,104.0126,3.12,3.8,358.3,61725.66666666666,97.29891294557537,100.09368831797386,105.70600000000002,1.2295238095238097,1.0790675514577577,31.3398478076392,0.2925869565217387,-0.21388148556000885,95.7,-0.5424186736919978,-0.0448885175796505,117.43120664418352,98.0,0.09831920802516772,13.573159789331426,100.918248137843,100.1,-0.04589999999998895,0.0,96.2,-0.0021314618392793694,0.1719514260829275,0.18,0.24,1.1,0.42,2018-11-01,0,0,0,0,0,0
108.7552,99.9124478409293,98.3,77.57401113137894,249.52998747006734,2.099999999999966,106.6666666666788,212.33333333333576,0.0017280763809761623,2.568947368421053,2.365789473684211,2.476842105263158,252.767,104.0451,2.83,3.9,360.4,61832.333333333336,97.18748043214651,99.9523046892748,107.63299999999998,1.322,1.03210910580759,30.17972929974667,0.23947368421052673,-0.21864594752969424,95.7,-0.6190994420197029,-0.1591452031992588,117.51997665934822,98.2,0.09831920802516772,8.727351641060643,100.918248137843,100.1,-0.05870000000000175,0.19999999999999973,96.2,-0.0021835969153759516,-0.073629627386718,0.24,1.0,0.68,0.28,2018-12-01,0,0,1,0,0,0
111.1662,99.71070851877847,91.2,-124.39394470232946,230.01998156582144,-3.5,106.66666666666424,320.0,0.0017250952845597745,2.4995238095238097,2.374285714285714,2.4466666666666668,252.561,103.3598,2.71,4.0,356.9,61939.0,97.0363954915586,99.80899676122742,104.33899999999997,1.413333333333333,0.9660299027243866,27.884599855311453,0.12519480519480508,-0.20173932215082857,95.7,-0.6342667552405317,-0.0715893570448145,117.612260309815,97.9,0.06324555320360406,4.6050696701270475,100.918248137843,100.1,-0.5698999999999899,0.20000000000000018,96.2,-0.0020191610405944083,-0.0091304202849675,1.0,1.1,0.7,0.38,2019-01-01,0,0,0,0,0,0
117.2234,99.5432722322208,93.8,-86.91014708804141,227.58297410254633,-4.399999999999977,148.66666666665697,362.0,0.0024002109602456745,2.4694736842105263,2.3884210526315792,2.4426315789473687,253.319,102.8251,2.68,3.8,352.5,62087.66666666666,96.82145840850563,99.6688197983571,99.18100000000001,1.5678947368421052,0.8101803250007695,25.098863610637448,0.06192105263157943,-0.16743628655767395,91.2,-0.5878215562381968,-0.093587286179968,117.72918563867206,96.2,0.10327955589900559,3.462609805728058,100.918248137843,100.1,-1.1875,0.0,91.2,-0.0016792207080359445,0.0341159811016558,1.1,0.68,0.42,0.16,2019-02-01,0,0,0,0,0,0
118.283,99.4090306910869,98.4,-55.39639953121514,239.76231742200312,-1.3999999999999773,148.6666666666788,404.0,0.002394463742128261,2.413333333333333,2.4023809523809527,2.435714285714285,254.277,102.8361,2.57,3.8,351.1,62236.333333333336,96.60673364854884,99.5567377978457,96.82300000000004,1.6966666666666668,0.6646494584777357,18.56394966790885,0.03659147869674184,-0.1342415411339033,91.2,-0.5034171498424058,-0.1102898000708165,118.19941820584768,100.1,0.10327955589900559,4.871002634645554,100.918248137843,100.1,-1.2090000000000032,-0.10000000000000009,91.2,-0.0013485747265845616,0.0271407753100696,0.68,0.7,0.28,1.0,2019-03-01,0,0,0,0,0,0
121.0378,99.2858595409883,97.2,-19.43570082540828,264.57597579910447,-2.7000000000000455,148.66666666666424,446.0,0.0023887439812755318,2.344761904761905,2.382857142857143,2.392857142857143,255.233,102.2748,2.53,3.7,348.4,62385.0,96.44025781451415,99.45389913302822,93.16699999999997,1.7576190476190474,0.5787366886382601,13.177767663985684,0.008571428571428896,-0.12317115009859947,91.2,-0.4248489777901767,-0.123505315206529,118.8136601399841,98.6,0.0836660026535796,4.49017445838392,100.918248137843,98.6,-1.085000000000008,-0.2999999999999998,91.2,-0.0012390338105332521,0.1498663254171295,0.7,0.42,0.38,1.52,2019-04-01,0,0,0,0,0,0
118.6425,99.17064797213293,100.0,25.519560697241104,298.5710919865623,-4.2999999999999545,212.33333333333576,509.6666666666788,0.003403595949881044,2.2677272727272726,2.352727272727273,2.354090909090909,255.296,102.4176,2.4,3.6,344.1,62597.333333333336,96.30392815943956,99.35313886828337,88.80400000000003,1.864090909090909,0.6725167892487142,9.701577503712077,-0.03569377990430622,-0.11521156885537209,91.2,-0.37262426008787486,-0.1342049731608199,119.48401492662938,97.5,0.10327955589900559,4.641551464764357,100.900759578562,98.4,-0.4075000000000131,-0.19999999999999973,91.2,-0.0011604025929574657,0.0637984884556113,0.42,0.28,0.16,0.4,2019-05-01,0,0,0,0,0,0
120.1735,99.0664383205323,98.2,70.19432870544551,351.38444801012605,-3.900000000000034,212.3333333333212,573.3333333333212,0.003392050779585709,1.9435,2.1705,2.108,255.213,102.5425,2.07,3.6,340.2,62809.66666666666,96.18761061262406,99.25361337446984,84.987,1.8990476190476189,0.6677025916621194,7.602491617082186,-0.23188095238095263,-0.10420965160062678,91.2,-0.34259237055459835,-0.1420602758497011,120.18618008571728,98.3,0.14142135623741525,5.842488054478349,100.852184228948,100.0,-0.29359999999999786,-0.19999999999999973,91.2,-0.0010508114420095804,-0.0034998435619493,0.28,0.38,1.0,0.54,2019-06-01,0,0,0,0,0,0
123.43,98.98084900473,98.4,114.60763461625174,416.32121740424543,-1.599999999999966,212.33333333334303,637.0,0.003380583668119108,1.9077272727272727,2.098636363636364,2.028636363636364,255.802,102.0057,2.06,3.7,338.6,63022.0,96.08368186429084,99.15536473460844,82.79800000000003,1.9571428571428573,0.7090108450597133,7.94949969837546,-0.28422077922077893,-0.08558931580229512,91.2,-0.305010536258294,-0.1382454779791402,120.91031111413064,91.2,0.15165750888113336,6.012875074930595,100.775477297116,100.0,-0.26909999999999457,0.0,91.2,-0.0008639587458001419,0.0648701256626238,0.38,0.16,1.52,0.26,2019-07-01,0,0,0,0,0,0
