realtime_start,realtime_end,date,value
2025-07-29,2025-07-29,1985-06-01,100.121685607176
2025-07-29,2025-07-29,1985-07-01,100.089942867117
2025-07-29,2025-07-29,1985-08-01,100.06147290164301
2025-07-29,2025-07-29,1985-09-01,100.041359169596
2025-07-29,2025-07-29,1985-10-01,100.035820250031
2025-07-29,2025-07-29,1985-11-01,100.051030638947
2025-07-29,2025-07-29,1985-12-01,100.082812663026
2025-07-29,2025-07-29,1986-01-01,100.109005091175
2025-07-29,2025-07-29,1986-02-01,100.117669437934
2025-07-29,2025-07-29,1986-03-01,100.10951419953501
2025-07-29,2025-07-29,1986-04-01,100.093513122712
2025-07-29,2025-07-29,1986-05-01,100.075247826645
2025-07-29,2025-07-29,1986-06-01,100.043317241824
2025-07-29,2025-07-29,1986-07-01,99.99425341825899
2025-07-29,2025-07-29,1986-08-01,99.9431114955602
2025-07-29,2025-07-29,1986-09-01,99.8990068473693
2025-07-29,2025-07-29,1986-10-01,99.87259016948141
2025-07-29,2025-07-29,1986-11-01,99.8865395868227
2025-07-29,2025-07-29,1986-12-01,99.96746022564889
2025-07-29,2025-07-29,1987-01-01,100.125505217731
2025-07-29,2025-07-29,1987-02-01,100.337421320714
2025-07-29,2025-07-29,1987-03-01,100.558260244285
2025-07-29,2025-07-29,1987-04-01,100.76004558547501
2025-07-29,2025-07-29,1987-05-01,100.926616260442
2025-07-29,2025-07-29,1987-06-01,101.04239754048001
2025-07-29,2025-07-29,1987-07-01,101.088513719339
2025-07-29,2025-07-29,1987-08-01,101.04406594166299
2025-07-29,2025-07-29,1987-09-01,100.914254198616
2025-07-29,2025-07-29,1987-10-01,100.728994336847
2025-07-29,2025-07-29,1987-11-01,100.54106222343701
2025-07-29,2025-07-29,1987-12-01,100.40916506191401
2025-07-29,2025-07-29,1988-01-01,100.340781941337
2025-07-29,2025-07-29,1988-02-01,100.32744122264099
2025-07-29,2025-07-29,1988-03-01,100.357618443972
2025-07-29,2025-07-29,1988-04-01,100.41663911977899
2025-07-29,2025-07-29,1988-05-01,100.491565405718
2025-07-29,2025-07-29,1988-06-01,100.560943150084
2025-07-29,2025-07-29,1988-07-01,100.60285176303002
2025-07-29,2025-07-29,1988-08-01,100.62156125575198
2025-07-29,2025-07-29,1988-09-01,100.62641898923401
2025-07-29,2025-07-29,1988-10-01,100.625895291899
2025-07-29,2025-07-29,1988-11-01,100.620243861696
2025-07-29,2025-07-29,1988-12-01,100.60148825598101
2025-07-29,2025-07-29,1989-01-01,100.54703629795999
2025-07-29,2025-07-29,1989-02-01,100.438649809531
2025-07-29,2025-07-29,1989-03-01,100.28359877500401
2025-07-29,2025-07-29,1989-04-01,100.108718597601
2025-07-29,2025-07-29,1989-05-01,99.94119240858791
2025-07-29,2025-07-29,1989-06-01,99.8114893515432
2025-07-29,2025-07-29,1989-07-01,99.73177495926791
2025-07-29,2025-07-29,1989-08-01,99.7003865270628
2025-07-29,2025-07-29,1989-09-01,99.70244818138978
2025-07-29,2025-07-29,1989-10-01,99.7166310052083
2025-07-29,2025-07-29,1989-11-01,99.7403847060763
2025-07-29,2025-07-29,1989-12-01,99.7707822000277
2025-07-29,2025-07-29,1990-01-01,99.80531973519541
2025-07-29,2025-07-29,1990-02-01,99.8363741204577
2025-07-29,2025-07-29,1990-03-01,99.8367247421473
2025-07-29,2025-07-29,1990-04-01,99.7630938803306
2025-07-29,2025-07-29,1990-05-01,99.5933928790691
2025-07-29,2025-07-29,1990-06-01,99.30772592587499
2025-07-29,2025-07-29,1990-07-01,98.91140848333109
2025-07-29,2025-07-29,1990-08-01,98.43496447021
